epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
7, 252, 0.0048, 0.0008, 100.000, 100.000, 0.769, 0.909, 
7, 251, 0.0675, 0.0002, 96.875, 100.000, 0.966, 0.794, 
7, 250, 0.2027, 0.0002, 96.875, 100.000, 0.966, 0.785, 
7, 249, 0.3778, 0.0002, 93.750, 98.438, 0.960, 0.820, 
7, 248, 0.0291, 0.0003, 98.438, 100.000, 0.939, 0.781, 
7, 247, 1.8296, 0.0009, 81.250, 96.875, 0.737, 0.838, 
7, 246, 0.3328, 0.0005, 92.188, 100.000, 0.832, 0.805, 
7, 245, 0.8228, 0.0003, 96.875, 96.875, 0.934, 0.784, 
7, 244, 0.2835, 0.0002, 96.875, 100.000, 0.944, 0.775, 
7, 243, 0.7778, 0.0004, 81.250, 100.000, 0.900, 0.874, 
7, 242, 0.2249, 0.0004, 95.312, 100.000, 0.881, 0.790, 
7, 241, 0.0573, 0.0003, 96.875, 100.000, 0.934, 0.771, 
7, 240, 0.0717, 0.0002, 96.875, 100.000, 0.955, 0.746, 
7, 239, 0.3139, 0.0007, 89.062, 100.000, 0.823, 0.801, 
7, 238, 0.1753, 0.0005, 95.312, 100.000, 0.831, 0.754, 
7, 237, 0.1323, 0.0002, 92.188, 100.000, 0.949, 0.781, 
7, 236, 0.2264, 0.0002, 92.188, 100.000, 0.954, 0.765, 
7, 235, 0.0342, 0.0002, 98.438, 100.000, 0.955, 0.737, 
7, 234, 0.1364, 0.0002, 96.875, 100.000, 0.938, 0.752, 
7, 233, 0.2918, 0.0005, 92.188, 100.000, 0.856, 0.826, 
7, 232, 0.0403, 0.0002, 98.438, 100.000, 0.951, 0.730, 
7, 231, 0.2607, 0.0004, 93.750, 100.000, 0.861, 0.754, 
7, 230, 0.1570, 0.0002, 93.750, 100.000, 0.928, 0.718, 
7, 229, 0.3661, 0.0002, 90.625, 100.000, 0.961, 0.737, 
7, 228, 0.2804, 0.0002, 93.750, 100.000, 0.947, 0.766, 
7, 227, 0.3190, 0.0003, 89.062, 100.000, 0.941, 0.777, 
7, 226, 0.2976, 0.0002, 93.750, 100.000, 0.953, 0.720, 
7, 225, 0.1902, 0.0004, 93.750, 100.000, 0.907, 0.772, 
7, 224, 0.1705, 0.0002, 96.875, 98.438, 0.942, 0.756, 
7, 223, 0.3747, 0.0003, 92.188, 100.000, 0.932, 0.767, 
7, 222, 0.8507, 0.0005, 93.750, 98.438, 0.862, 0.751, 
7, 221, 0.3450, 0.0002, 95.312, 100.000, 0.944, 0.715, 
