epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
7, 252, 0.0048, 0.0006, 100.000, 100.000, 0.829, 0.975, 
7, 251, 2.3725, 0.0009, 68.750, 84.375, 0.710, 0.985, 
7, 250, 0.7370, 0.0005, 87.500, 98.438, 0.852, 0.736, 
7, 249, 0.9769, 0.0005, 79.688, 96.875, 0.868, 0.643, 
7, 248, 0.0842, 0.0002, 96.875, 100.000, 0.945, 0.768, 
7, 247, 1.7441, 0.0011, 73.438, 95.312, 0.699, 0.776, 
7, 246, 1.1568, 0.0003, 85.938, 98.438, 0.900, 0.737, 
7, 245, 0.1305, 0.0003, 95.312, 100.000, 0.921, 0.686, 
7, 244, 0.5368, 0.0003, 89.062, 98.438, 0.918, 0.726, 
7, 243, 1.0030, 0.0004, 85.938, 96.875, 0.894, 0.518, 
7, 242, 0.5914, 0.0003, 90.625, 100.000, 0.891, 0.627, 
7, 241, 0.2634, 0.0002, 95.312, 100.000, 0.917, 0.513, 
7, 240, 0.4025, 0.0002, 92.188, 100.000, 0.937, 0.517, 
7, 239, 0.4440, 0.0002, 90.625, 98.438, 0.930, 0.627, 
7, 238, 0.4362, 0.0004, 93.750, 100.000, 0.883, 0.609, 
7, 237, 0.2548, 0.0002, 90.625, 100.000, 0.946, 0.433, 
7, 236, 0.2505, 0.0002, 93.750, 100.000, 0.944, 0.504, 
7, 235, 0.2579, 0.0002, 98.438, 98.438, 0.945, 0.444, 
7, 234, 0.1280, 0.0002, 95.312, 100.000, 0.949, 0.586, 
7, 233, 0.7389, 0.0004, 84.375, 100.000, 0.877, 0.824, 
7, 232, 0.0649, 0.0002, 98.438, 100.000, 0.945, 0.568, 
7, 231, 0.2267, 0.0002, 95.312, 100.000, 0.932, 0.580, 
7, 230, 0.1311, 0.0002, 96.875, 100.000, 0.946, 0.538, 
7, 229, 0.9385, 0.0002, 90.625, 100.000, 0.946, 0.550, 
7, 228, 0.3183, 0.0004, 90.625, 100.000, 0.874, 0.707, 
7, 227, 0.5788, 0.0002, 89.062, 100.000, 0.955, 0.418, 
7, 226, 0.0126, 0.0002, 100.000, 100.000, 0.943, 0.417, 
7, 225, 0.3442, 0.0002, 93.750, 98.438, 0.930, 0.516, 
7, 224, 0.1932, 0.0003, 93.750, 100.000, 0.907, 0.640, 
7, 223, 0.2913, 0.0002, 90.625, 100.000, 0.951, 0.602, 
7, 222, 0.2271, 0.0002, 93.750, 100.000, 0.944, 0.618, 
7, 221, 0.0185, 0.0002, 100.000, 100.000, 0.941, 0.617, 
7, 220, 0.5285, 0.0002, 93.750, 100.000, 0.950, 0.637, 
7, 219, 0.1442, 0.0001, 96.875, 100.000, 0.961, 0.508, 
7, 218, 0.2549, 0.0001, 93.750, 100.000, 0.962, 0.482, 
7, 217, 0.4829, 0.0001, 92.188, 100.000, 0.966, 0.530, 
7, 216, 0.2689, 0.0002, 96.875, 100.000, 0.932, 0.571, 
7, 215, 0.8257, 0.0001, 87.500, 100.000, 0.961, 0.402, 
7, 214, 0.0871, 0.0002, 96.875, 100.000, 0.953, 0.587, 
7, 213, 0.2386, 0.0001, 95.312, 100.000, 0.962, 0.592, 
7, 212, 0.1101, 0.0001, 98.438, 100.000, 0.962, 0.554, 
7, 211, 0.3376, 0.0001, 95.312, 100.000, 0.955, 0.495, 
7, 210, 0.7264, 0.0002, 90.625, 100.000, 0.946, 0.410, 
7, 209, 0.1070, 0.0001, 96.875, 100.000, 0.963, 0.499, 
7, 208, 0.0326, 0.0001, 98.438, 100.000, 0.964, 0.596, 
7, 207, 0.1782, 0.0002, 96.875, 100.000, 0.956, 0.567, 
7, 206, 0.6489, 0.0001, 90.625, 100.000, 0.954, 0.500, 
