epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[15] Train acc: 0.9062, Constr acc: 0.8750, CE loss: 0.374, DL2 loss: 6.001
[30] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.145, DL2 loss: 3.839
[45] Train acc: 0.8750, Constr acc: 0.8125, CE loss: 0.405, DL2 loss: 3.759
[60] Train acc: 1.0000, Constr acc: 0.8125, CE loss: 0.019, DL2 loss: 4.736
[75] Train acc: 0.7812, Constr acc: 0.5938, CE loss: 1.961, DL2 loss: 24.343
[90] Train acc: 0.9062, Constr acc: 0.7812, CE loss: 0.464, DL2 loss: 5.053
[105] Train acc: 0.9219, Constr acc: 0.8125, CE loss: 0.742, DL2 loss: 6.241
[120] Train acc: 0.9219, Constr acc: 0.8125, CE loss: 0.423, DL2 loss: 3.060
[135] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.008, DL2 loss: 0.644
[150] Train acc: 0.9688, Constr acc: 0.6562, CE loss: 0.072, DL2 loss: 14.567
[165] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.058, DL2 loss: 5.638
[180] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.067, DL2 loss: 0.730
[195] Train acc: 0.9219, Constr acc: 0.7500, CE loss: 0.303, DL2 loss: 9.257
[210] Train acc: 1.0000, Constr acc: 0.8438, CE loss: 0.015, DL2 loss: 4.360
[225] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.024, DL2 loss: 4.676
[240] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.268, DL2 loss: 3.798
[255] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.029, DL2 loss: 0.883
[270] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.119, DL2 loss: 10.307
[285] Train acc: 0.9375, Constr acc: 0.7812, CE loss: 0.341, DL2 loss: 7.274
[300] Train acc: 0.9219, Constr acc: 0.8125, CE loss: 0.468, DL2 loss: 7.962
[315] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.133, DL2 loss: 4.300
[330] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.131, DL2 loss: 2.041
[345] Train acc: 0.8906, Constr acc: 0.9062, CE loss: 0.318, DL2 loss: 1.724
[360] Train acc: 0.9531, Constr acc: 0.8125, CE loss: 0.110, DL2 loss: 5.135
[375] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.431, DL2 loss: 5.000
[390] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.033, DL2 loss: 4.977
[405] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.117, DL2 loss: 6.243
[420] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.188, DL2 loss: 0.409
[435] Train acc: 0.9062, Constr acc: 0.8125, CE loss: 0.238, DL2 loss: 4.700
[450] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.201, DL2 loss: 8.218
[465] Train acc: 0.9844, Constr acc: 0.7812, CE loss: 0.022, DL2 loss: 9.833
[480] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.124, DL2 loss: 7.358
[495] Train acc: 0.9688, Constr acc: 0.9688, CE loss: 0.334, DL2 loss: 0.095
[510] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.010, DL2 loss: 5.154
[525] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.076, DL2 loss: 3.035
[540] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.122, DL2 loss: 6.711
[555] Train acc: 0.9219, Constr acc: 0.7812, CE loss: 0.267, DL2 loss: 7.413
[570] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.127, DL2 loss: 4.377
[585] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.104, DL2 loss: 4.702
[600] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.040, DL2 loss: 4.560
[615] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.182, DL2 loss: 3.430
[630] Train acc: 0.9219, Constr acc: 0.8438, CE loss: 0.217, DL2 loss: 6.758
[645] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.029, DL2 loss: 3.573
[660] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.200, DL2 loss: 5.492
[675] Train acc: 0.9844, Constr acc: 0.6875, CE loss: 0.065, DL2 loss: 16.027
[690] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.248, DL2 loss: 4.373
[705] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.123, DL2 loss: 3.898
[720] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.223, DL2 loss: 2.130
[735] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.343, DL2 loss: 8.466
[750] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.049, DL2 loss: 2.605
[765] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.034, DL2 loss: 0.464
[780] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.069, DL2 loss: 0.389
[795] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.506, DL2 loss: 0.965
[810] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.107, DL2 loss: 3.062
[825] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.062, DL2 loss: 3.736
[840] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.318, DL2 loss: 2.215
[855] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.079, DL2 loss: 9.290
[870] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.017, DL2 loss: 0.750
[885] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.090, DL2 loss: 11.863
[900] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.293, DL2 loss: 2.812
[915] Train acc: 0.9531, Constr acc: 0.7812, CE loss: 0.124, DL2 loss: 6.015
[930] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.387, DL2 loss: 2.776
[0] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.247, DL2 loss: 9.452
