epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
7, 252, 0.0048, 0.0010, 100.000, 100.000, 0.703, 0.976, 
7, 251, 3.8790, 0.0019, 35.938, 89.062, 0.390, 0.998, 
7, 250, 5.3562, 0.0018, 54.688, 95.312, 0.493, 0.896, 
7, 249, 5.4376, 0.0022, 46.875, 78.125, 0.459, 0.889, 
7, 248, 1.8457, 0.0010, 82.812, 96.875, 0.715, 0.702, 
7, 247, 1.0357, 0.0006, 76.562, 100.000, 0.819, 0.709, 
7, 246, 1.1845, 0.0005, 85.938, 96.875, 0.824, 0.733, 
7, 245, 2.0331, 0.0006, 81.250, 100.000, 0.809, 0.559, 
7, 244, 1.3732, 0.0005, 76.562, 98.438, 0.850, 0.724, 
7, 243, 0.6321, 0.0005, 82.812, 100.000, 0.866, 0.761, 
7, 242, 1.6989, 0.0005, 71.875, 100.000, 0.831, 0.574, 
7, 241, 0.4844, 0.0004, 90.625, 100.000, 0.878, 0.600, 
7, 240, 0.3459, 0.0003, 92.188, 100.000, 0.904, 0.576, 
7, 239, 2.3028, 0.0006, 75.000, 98.438, 0.862, 0.475, 
7, 238, 0.1568, 0.0004, 95.312, 100.000, 0.891, 0.639, 
7, 237, 1.2657, 0.0005, 85.938, 96.875, 0.852, 0.512, 
7, 236, 0.4316, 0.0003, 92.188, 98.438, 0.920, 0.505, 
7, 235, 0.2737, 0.0007, 93.750, 100.000, 0.843, 0.466, 
7, 234, 0.2075, 0.0002, 96.875, 100.000, 0.936, 0.479, 
7, 233, 0.4260, 0.0003, 90.625, 100.000, 0.916, 0.498, 
7, 232, 0.6466, 0.0002, 89.062, 100.000, 0.930, 0.487, 
7, 231, 0.4992, 0.0004, 85.938, 100.000, 0.865, 0.550, 
7, 230, 0.5254, 0.0003, 89.062, 100.000, 0.896, 0.678, 
7, 229, 0.8668, 0.0002, 90.625, 98.438, 0.938, 0.549, 
7, 228, 0.7440, 0.0002, 93.750, 100.000, 0.926, 0.539, 
7, 227, 1.0634, 0.0002, 84.375, 98.438, 0.938, 0.385, 
7, 226, 2.5771, 0.0003, 78.125, 100.000, 0.923, 0.390, 
7, 225, 0.3995, 0.0002, 95.312, 98.438, 0.956, 0.448, 
7, 224, 0.3787, 0.0002, 95.312, 100.000, 0.953, 0.502, 
7, 223, 1.1165, 0.0007, 84.375, 95.312, 0.791, 0.777, 
7, 222, 1.4069, 0.0006, 85.938, 93.750, 0.833, 0.683, 
7, 221, 0.9796, 0.0008, 85.938, 100.000, 0.750, 0.684, 
7, 220, 1.0779, 0.0004, 78.125, 100.000, 0.881, 0.586, 
7, 219, 1.6336, 0.0003, 89.062, 98.438, 0.913, 0.553, 
7, 218, 1.3094, 0.0003, 78.125, 98.438, 0.912, 0.538, 
7, 217, 0.8489, 0.0005, 85.938, 98.438, 0.876, 0.635, 
7, 216, 2.0267, 0.0004, 79.688, 98.438, 0.864, 0.480, 
7, 215, 0.8310, 0.0006, 84.375, 100.000, 0.832, 0.567, 
7, 214, 1.2132, 0.0005, 84.375, 100.000, 0.858, 0.537, 
7, 213, 0.6912, 0.0003, 87.500, 98.438, 0.903, 0.636, 
7, 212, 0.1039, 0.0010, 95.312, 100.000, 0.719, 0.774, 
7, 211, 0.6576, 0.0003, 90.625, 100.000, 0.918, 0.582, 
7, 210, 1.1255, 0.0005, 89.062, 98.438, 0.864, 0.632, 
7, 209, 0.9133, 0.0002, 87.500, 100.000, 0.934, 0.544, 
7, 208, 0.2087, 0.0002, 96.875, 100.000, 0.935, 0.630, 
7, 207, 0.2585, 0.0003, 93.750, 100.000, 0.904, 0.615, 
7, 206, 0.8295, 0.0004, 90.625, 98.438, 0.886, 0.629, 
7, 205, 0.0675, 0.0002, 98.438, 100.000, 0.935, 0.607, 
7, 204, 0.1196, 0.0003, 96.875, 100.000, 0.909, 0.625, 
7, 203, 0.2488, 0.0002, 95.312, 100.000, 0.936, 0.488, 
7, 202, 0.0581, 0.0002, 98.438, 100.000, 0.934, 0.638, 
7, 201, 0.4192, 0.0003, 90.625, 100.000, 0.904, 0.696, 
7, 200, 0.9990, 0.0004, 81.250, 96.875, 0.886, 0.676, 
7, 199, 2.5160, 0.0004, 82.812, 96.875, 0.872, 0.646, 
7, 198, 0.4672, 0.0002, 90.625, 100.000, 0.930, 0.577, 
7, 197, 1.2967, 0.0005, 87.500, 100.000, 0.887, 0.440, 
7, 196, 5.7086, 0.0006, 75.000, 100.000, 0.863, 0.476, 
7, 195, 0.5944, 0.0003, 92.188, 100.000, 0.915, 0.678, 
7, 194, 0.2613, 0.0002, 93.750, 100.000, 0.934, 0.573, 
7, 193, 0.9647, 0.0002, 90.625, 98.438, 0.930, 0.530, 
7, 192, 0.2523, 0.0003, 93.750, 100.000, 0.917, 0.579, 
7, 191, 0.8070, 0.0003, 89.062, 98.438, 0.920, 0.677, 
7, 190, 0.7075, 0.0002, 93.750, 100.000, 0.942, 0.375, 
8, 190, 0.5287, 0.0003, 90.625, 100.000, 0.918, 0.350, 
8, 189, 3.0123, 0.0006, 84.375, 98.438, 0.825, 0.400, 
8, 188, 1.0714, 0.0003, 90.625, 100.000, 0.913, 0.518, 
8, 187, 0.4618, 0.0002, 95.312, 100.000, 0.925, 0.557, 
8, 186, 0.6573, 0.0003, 95.312, 100.000, 0.907, 0.579, 
8, 185, 0.1184, 0.0002, 96.875, 100.000, 0.930, 0.527, 
8, 184, 0.1388, 0.0002, 95.312, 100.000, 0.942, 0.506, 
8, 183, 0.4869, 0.0002, 89.062, 100.000, 0.937, 0.594, 
8, 182, 0.4916, 0.0002, 93.750, 100.000, 0.948, 0.615, 
8, 181, 0.0002, 0.0002, 100.000, 100.000, 0.937, 0.528, 
8, 180, 0.7411, 0.0002, 92.188, 100.000, 0.935, 0.547, 
8, 179, 0.1675, 0.0002, 93.750, 100.000, 0.950, 0.495, 
8, 178, 3.0583, 0.0006, 82.812, 100.000, 0.826, 0.745, 
8, 177, 1.1038, 0.0005, 90.625, 100.000, 0.853, 0.627, 
8, 176, 0.2089, 0.0005, 95.312, 100.000, 0.864, 0.574, 
8, 175, 0.2579, 0.0002, 93.750, 100.000, 0.942, 0.603, 
8, 174, 0.6706, 0.0002, 89.062, 100.000, 0.929, 0.596, 
8, 173, 0.4966, 0.0002, 92.188, 98.438, 0.931, 0.602, 
8, 172, 0.6562, 0.0002, 95.312, 100.000, 0.945, 0.620, 
8, 171, 0.3833, 0.0002, 96.875, 100.000, 0.932, 0.599, 
8, 170, 0.5426, 0.0002, 92.188, 100.000, 0.931, 0.700, 
8, 169, 0.5513, 0.0002, 90.625, 98.438, 0.952, 0.647, 
8, 168, 0.1479, 0.0002, 98.438, 100.000, 0.953, 0.592, 
8, 167, 1.1323, 0.0010, 89.062, 100.000, 0.821, 0.545, 
8, 166, 1.1265, 0.0003, 85.938, 100.000, 0.920, 0.639, 
8, 165, 0.2885, 0.0002, 95.312, 100.000, 0.948, 0.572, 
8, 164, 0.0891, 0.0002, 95.312, 100.000, 0.942, 0.507, 
8, 163, 0.0200, 0.0002, 98.438, 100.000, 0.954, 0.504, 
