epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
1, 252, 2.2927, 0.0023, 14.062, 59.375, 0.103, 1.000, 
1, 252, 2.2763, 0.0023, 18.750, 68.750, 0.103, 1.000, 
1, 252, 2.2343, 0.0023, 31.250, 75.000, 0.205, 1.000, 
1, 252, 2.1083, 0.0022, 35.938, 89.062, 0.408, 1.000, 
1, 252, 1.8079, 0.0021, 56.250, 90.625, 0.576, 1.000, 
1, 252, 1.1560, 0.0017, 67.188, 95.312, 0.646, 1.000, 
1, 252, 1.0569, 0.0015, 62.500, 98.438, 0.674, 1.000, 
1, 252, 0.8945, 0.0013, 70.312, 95.312, 0.730, 1.000, 
1, 252, 0.5999, 0.0011, 81.250, 98.438, 0.806, 0.995, 
1, 252, 0.3908, 0.0010, 85.938, 100.000, 0.854, 0.988, 
1, 252, 0.5338, 0.0010, 85.938, 100.000, 0.820, 0.987, 
1, 252, 0.5438, 0.0010, 82.812, 98.438, 0.764, 0.976, 
1, 252, 0.4400, 0.0009, 90.625, 98.438, 0.846, 0.971, 
1, 252, 0.2807, 0.0009, 90.625, 100.000, 0.848, 0.956, 
1, 252, 0.3626, 0.0009, 92.188, 98.438, 0.857, 0.964, 
1, 252, 0.3995, 0.0008, 87.500, 100.000, 0.887, 0.958, 
1, 252, 0.4170, 0.0008, 87.500, 98.438, 0.877, 0.940, 
1, 252, 0.4295, 0.0008, 82.812, 100.000, 0.851, 0.934, 
1, 252, 0.2311, 0.0008, 92.188, 100.000, 0.843, 0.940, 
1, 252, 0.2467, 0.0007, 93.750, 100.000, 0.920, 0.911, 
1, 252, 0.2694, 0.0007, 90.625, 100.000, 0.911, 0.907, 
1, 252, 0.2680, 0.0007, 92.188, 98.438, 0.922, 0.912, 
1, 252, 0.3726, 0.0007, 90.625, 98.438, 0.864, 0.909, 
1, 252, 0.4701, 0.0007, 85.938, 98.438, 0.908, 0.897, 
1, 252, 0.2838, 0.0007, 87.500, 100.000, 0.909, 0.902, 
1, 252, 0.1560, 0.0007, 93.750, 100.000, 0.923, 0.891, 
1, 252, 0.2070, 0.0006, 90.625, 100.000, 0.915, 0.892, 
1, 252, 0.1975, 0.0006, 93.750, 100.000, 0.918, 0.897, 
1, 252, 0.2446, 0.0006, 92.188, 100.000, 0.936, 0.876, 
1, 252, 0.2261, 0.0006, 92.188, 100.000, 0.935, 0.868, 
1, 252, 0.1807, 0.0006, 92.188, 100.000, 0.942, 0.854, 
1, 252, 0.3503, 0.0006, 89.062, 100.000, 0.914, 0.850, 
1, 252, 0.0762, 0.0006, 100.000, 100.000, 0.934, 0.841, 
1, 252, 0.1621, 0.0006, 95.312, 100.000, 0.948, 0.860, 
1, 252, 0.1649, 0.0005, 92.188, 100.000, 0.949, 0.847, 
1, 252, 0.1392, 0.0006, 95.312, 100.000, 0.945, 0.850, 
1, 252, 0.2543, 0.0006, 95.312, 98.438, 0.933, 0.845, 
1, 252, 0.1702, 0.0005, 96.875, 98.438, 0.953, 0.829, 
1, 252, 0.1492, 0.0005, 95.312, 100.000, 0.925, 0.811, 
1, 252, 0.0822, 0.0005, 98.438, 100.000, 0.950, 0.827, 
1, 252, 0.1890, 0.0005, 95.312, 100.000, 0.951, 0.830, 
1, 252, 0.1561, 0.0005, 95.312, 100.000, 0.951, 0.833, 
1, 252, 0.3362, 0.0005, 93.750, 100.000, 0.956, 0.835, 
1, 252, 0.1513, 0.0005, 96.875, 100.000, 0.956, 0.828, 
1, 252, 0.1354, 0.0005, 96.875, 100.000, 0.956, 0.801, 
1, 252, 0.1571, 0.0005, 93.750, 100.000, 0.956, 0.808, 
1, 252, 0.1637, 0.0005, 96.875, 98.438, 0.958, 0.813, 
1, 252, 0.3415, 0.0005, 89.062, 100.000, 0.953, 0.815, 
1, 252, 0.0550, 0.0005, 100.000, 100.000, 0.958, 0.798, 
1, 252, 0.1595, 0.0005, 93.750, 100.000, 0.956, 0.809, 
1, 252, 0.0683, 0.0005, 96.875, 100.000, 0.950, 0.792, 
1, 252, 0.2801, 0.0005, 90.625, 100.000, 0.945, 0.826, 
1, 252, 0.1975, 0.0005, 92.188, 100.000, 0.965, 0.828, 
1, 252, 0.1232, 0.0005, 93.750, 100.000, 0.960, 0.849, 
1, 252, 0.0531, 0.0005, 100.000, 100.000, 0.963, 0.821, 
1, 252, 0.1005, 0.0005, 95.312, 100.000, 0.959, 0.819, 
1, 252, 0.1271, 0.0005, 95.312, 100.000, 0.969, 0.809, 
1, 252, 0.1566, 0.0005, 93.750, 100.000, 0.942, 0.819, 
1, 252, 0.1490, 0.0004, 95.312, 100.000, 0.963, 0.798, 
1, 252, 0.1344, 0.0005, 93.750, 100.000, 0.959, 0.820, 
1, 252, 0.1105, 0.0004, 95.312, 100.000, 0.962, 0.801, 
1, 252, 0.1970, 0.0004, 93.750, 100.000, 0.960, 0.787, 
1, 252, 0.1600, 0.0004, 93.750, 100.000, 0.965, 0.780, 
2, 252, 0.1407, 0.0004, 95.312, 100.000, 0.963, 0.772, 
2, 252, 0.0752, 0.0004, 98.438, 100.000, 0.967, 0.777, 
2, 252, 0.0801, 0.0004, 96.875, 100.000, 0.955, 0.774, 
2, 252, 0.0949, 0.0004, 96.875, 100.000, 0.965, 0.763, 
2, 252, 0.0438, 0.0004, 98.438, 100.000, 0.963, 0.784, 
2, 252, 0.1399, 0.0004, 96.875, 100.000, 0.966, 0.779, 
2, 252, 0.3302, 0.0004, 93.750, 100.000, 0.967, 0.777, 
2, 252, 0.0491, 0.0004, 98.438, 100.000, 0.970, 0.783, 
2, 252, 0.0914, 0.0004, 96.875, 100.000, 0.970, 0.771, 
2, 252, 0.1508, 0.0004, 96.875, 100.000, 0.964, 0.786, 
2, 252, 0.0793, 0.0004, 95.312, 100.000, 0.967, 0.771, 
2, 252, 0.0713, 0.0004, 98.438, 100.000, 0.969, 0.745, 
2, 252, 0.0830, 0.0004, 95.312, 100.000, 0.966, 0.752, 
2, 252, 0.0966, 0.0004, 98.438, 100.000, 0.961, 0.775, 
2, 252, 0.0620, 0.0004, 96.875, 100.000, 0.973, 0.734, 
2, 252, 0.1448, 0.0004, 95.312, 100.000, 0.965, 0.751, 
2, 252, 0.1479, 0.0004, 95.312, 100.000, 0.967, 0.768, 
2, 252, 0.0279, 0.0004, 100.000, 100.000, 0.968, 0.760, 
2, 252, 0.0609, 0.0003, 98.438, 100.000, 0.974, 0.736, 
2, 252, 0.0342, 0.0003, 98.438, 100.000, 0.975, 0.735, 
2, 252, 0.0782, 0.0004, 96.875, 100.000, 0.969, 0.745, 
2, 252, 0.1122, 0.0004, 93.750, 100.000, 0.975, 0.743, 
2, 252, 0.0469, 0.0004, 96.875, 100.000, 0.968, 0.755, 
2, 252, 0.2345, 0.0004, 95.312, 100.000, 0.977, 0.746, 
