epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[15] Train acc: 0.7969, Constr acc: 0.7500, CE loss: 0.728, DL2 loss: 9.397
[30] Train acc: 0.8750, Constr acc: 0.9062, CE loss: 0.323, DL2 loss: 3.026
[45] Train acc: 0.9062, Constr acc: 0.8125, CE loss: 0.274, DL2 loss: 5.007
[60] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.123, DL2 loss: 6.872
[75] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.083, DL2 loss: 4.475
[90] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.158, DL2 loss: 5.333
[105] Train acc: 0.9531, Constr acc: 0.7812, CE loss: 0.056, DL2 loss: 10.423
[120] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.108, DL2 loss: 2.535
[135] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.043, DL2 loss: 1.158
[150] Train acc: 0.9062, Constr acc: 0.7812, CE loss: 0.337, DL2 loss: 15.479
[165] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.184, DL2 loss: 5.401
[180] Train acc: 0.9219, Constr acc: 0.9375, CE loss: 0.194, DL2 loss: 1.877
[195] Train acc: 0.5781, Constr acc: 0.6562, CE loss: 2.920, DL2 loss: 19.774
[210] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.181, DL2 loss: 5.926
[225] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.073, DL2 loss: 4.886
[240] Train acc: 0.9219, Constr acc: 0.7812, CE loss: 0.487, DL2 loss: 8.906
[255] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.102, DL2 loss: 3.880
[270] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.067, DL2 loss: 9.890
[285] Train acc: 0.8906, Constr acc: 0.7188, CE loss: 0.308, DL2 loss: 12.573
[300] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.224, DL2 loss: 7.274
[315] Train acc: 0.9062, Constr acc: 0.9688, CE loss: 0.347, DL2 loss: 1.810
[330] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.051, DL2 loss: 7.072
[345] Train acc: 0.8906, Constr acc: 0.8750, CE loss: 0.304, DL2 loss: 5.224
[360] Train acc: 0.9219, Constr acc: 0.9062, CE loss: 0.449, DL2 loss: 6.268
[375] Train acc: 0.9062, Constr acc: 0.9688, CE loss: 0.408, DL2 loss: 3.092
[390] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.074, DL2 loss: 5.221
[405] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.144, DL2 loss: 4.618
[420] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.131, DL2 loss: 2.660
[435] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.096, DL2 loss: 2.529
[450] Train acc: 0.8750, Constr acc: 0.8438, CE loss: 0.284, DL2 loss: 8.420
[465] Train acc: 0.9531, Constr acc: 0.8125, CE loss: 0.140, DL2 loss: 7.633
[480] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.084, DL2 loss: 8.310
[495] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.107, DL2 loss: 3.303
[510] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.074, DL2 loss: 8.142
[525] Train acc: 0.9062, Constr acc: 0.9688, CE loss: 0.407, DL2 loss: 1.794
[540] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.049, DL2 loss: 3.167
[555] Train acc: 0.8906, Constr acc: 0.8438, CE loss: 0.315, DL2 loss: 9.359
[570] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.127, DL2 loss: 2.841
[585] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.111, DL2 loss: 2.669
[600] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.072, DL2 loss: 4.751
[615] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.078, DL2 loss: 5.322
[630] Train acc: 0.9219, Constr acc: 0.8750, CE loss: 0.241, DL2 loss: 8.168
[645] Train acc: 0.9219, Constr acc: 0.7500, CE loss: 0.206, DL2 loss: 8.183
[660] Train acc: 0.8906, Constr acc: 0.8438, CE loss: 0.793, DL2 loss: 12.482
[675] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.180, DL2 loss: 11.149
[690] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.098, DL2 loss: 6.850
[705] Train acc: 0.8750, Constr acc: 0.8750, CE loss: 0.748, DL2 loss: 3.706
[720] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.133, DL2 loss: 3.234
[735] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.138, DL2 loss: 7.109
[750] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.174, DL2 loss: 5.003
[765] Train acc: 0.9688, Constr acc: 1.0000, CE loss: 0.168, DL2 loss: 0.000
[780] Train acc: 0.9688, Constr acc: 1.0000, CE loss: 0.077, DL2 loss: 0.000
[795] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.082, DL2 loss: 4.032
[810] Train acc: 0.9062, Constr acc: 0.9375, CE loss: 0.392, DL2 loss: 3.009
[825] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.072, DL2 loss: 6.219
[840] Train acc: 0.9375, Constr acc: 0.9688, CE loss: 0.289, DL2 loss: 2.209
[855] Train acc: 0.8594, Constr acc: 0.8750, CE loss: 0.428, DL2 loss: 8.115
[870] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.258, DL2 loss: 4.519
[885] Train acc: 0.9531, Constr acc: 0.7812, CE loss: 0.107, DL2 loss: 14.362
[900] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.177, DL2 loss: 5.204
[915] Train acc: 0.9531, Constr acc: 0.8125, CE loss: 0.242, DL2 loss: 8.386
