epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[45] Train acc: 0.9844, Constr acc: 0.8125, CE loss: 0.046, DL2 loss: 10.031
[60] Train acc: 0.9062, Constr acc: 0.8125, CE loss: 0.495, DL2 loss: 6.881
[75] Train acc: 1.0000, Constr acc: 0.8438, CE loss: 0.016, DL2 loss: 4.805
[90] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.034, DL2 loss: 4.917
[105] Train acc: 0.9531, Constr acc: 0.9688, CE loss: 0.348, DL2 loss: 1.576
[120] Train acc: 0.9531, Constr acc: 0.9688, CE loss: 0.152, DL2 loss: 0.006
[135] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.005, DL2 loss: 4.618
[150] Train acc: 0.9062, Constr acc: 0.9688, CE loss: 0.974, DL2 loss: 2.566
[165] Train acc: 1.0000, Constr acc: 0.8438, CE loss: 0.006, DL2 loss: 2.304
[180] Train acc: 0.9688, Constr acc: 0.9688, CE loss: 0.094, DL2 loss: 3.271
[195] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.325, DL2 loss: 3.274
[210] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.122, DL2 loss: 8.809
[225] Train acc: 0.9531, Constr acc: 0.9688, CE loss: 0.390, DL2 loss: 0.127
[240] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.239, DL2 loss: 5.250
[255] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.095, DL2 loss: 6.941
[270] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.112, DL2 loss: 2.020
[285] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.443, DL2 loss: 1.964
[300] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.112, DL2 loss: 1.509
[315] Train acc: 0.9062, Constr acc: 0.9375, CE loss: 0.329, DL2 loss: 2.936
[330] Train acc: 1.0000, Constr acc: 0.9688, CE loss: 0.001, DL2 loss: 0.013
[345] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.132, DL2 loss: 7.241
[360] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.427, DL2 loss: 3.753
[375] Train acc: 0.9688, Constr acc: 0.9688, CE loss: 0.188, DL2 loss: 2.133
[390] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.049, DL2 loss: 1.818
[405] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.020, DL2 loss: 2.191
[420] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.006, DL2 loss: 3.663
[435] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.515, DL2 loss: 3.699
[450] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.072, DL2 loss: 7.571
[465] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.310, DL2 loss: 4.369
[480] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.116, DL2 loss: 4.244
[495] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.006, DL2 loss: 2.460
[510] Train acc: 1.0000, Constr acc: 0.9688, CE loss: 0.017, DL2 loss: 0.541
[525] Train acc: 1.0000, Constr acc: 0.9688, CE loss: 0.009, DL2 loss: 0.323
[540] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.154, DL2 loss: 5.491
[555] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.210, DL2 loss: 3.780
[570] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.022, DL2 loss: 4.371
[585] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.000, DL2 loss: 3.658
[600] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.090, DL2 loss: 3.285
[615] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.272, DL2 loss: 2.555
[630] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.248, DL2 loss: 8.564
[645] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.163, DL2 loss: 3.441
[660] Train acc: 0.9219, Constr acc: 0.8438, CE loss: 0.369, DL2 loss: 7.103
[675] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.078, DL2 loss: 3.407
[690] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.081, DL2 loss: 6.559
[705] Train acc: 0.9531, Constr acc: 0.9688, CE loss: 0.470, DL2 loss: 0.485
[720] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.048, DL2 loss: 1.926
[735] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.047, DL2 loss: 2.838
[750] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.153, DL2 loss: 4.295
[765] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.099, DL2 loss: 6.136
[780] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.206, DL2 loss: 1.193
