epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[0] Train acc: 0.1406, Constr acc: 0.0000, CE loss: 2.293, DL2 loss: 72.871
[15] Train acc: 0.1875, Constr acc: 0.0000, CE loss: 2.276, DL2 loss: 71.212
[30] Train acc: 0.2969, Constr acc: 0.0000, CE loss: 2.234, DL2 loss: 71.228
[45] Train acc: 0.3594, Constr acc: 0.0000, CE loss: 2.108, DL2 loss: 70.082
[60] Train acc: 0.5625, Constr acc: 0.0000, CE loss: 1.807, DL2 loss: 66.875
[75] Train acc: 0.6719, Constr acc: 0.0625, CE loss: 1.155, DL2 loss: 40.980
[90] Train acc: 0.6250, Constr acc: 0.1250, CE loss: 1.051, DL2 loss: 32.402
[105] Train acc: 0.6719, Constr acc: 0.4688, CE loss: 0.899, DL2 loss: 16.366
[120] Train acc: 0.8125, Constr acc: 0.5938, CE loss: 0.597, DL2 loss: 15.671
[135] Train acc: 0.8750, Constr acc: 0.6875, CE loss: 0.391, DL2 loss: 12.698
[150] Train acc: 0.8281, Constr acc: 0.7188, CE loss: 0.561, DL2 loss: 9.816
[165] Train acc: 0.8281, Constr acc: 0.6562, CE loss: 0.554, DL2 loss: 10.159
[180] Train acc: 0.9062, Constr acc: 0.7188, CE loss: 0.436, DL2 loss: 7.034
[195] Train acc: 0.9219, Constr acc: 0.7812, CE loss: 0.277, DL2 loss: 8.520
[210] Train acc: 0.9219, Constr acc: 0.6250, CE loss: 0.362, DL2 loss: 16.744
[225] Train acc: 0.8750, Constr acc: 0.8125, CE loss: 0.402, DL2 loss: 4.796
[240] Train acc: 0.8750, Constr acc: 0.8438, CE loss: 0.422, DL2 loss: 5.061
[255] Train acc: 0.8281, Constr acc: 0.8125, CE loss: 0.426, DL2 loss: 7.060
[270] Train acc: 0.9219, Constr acc: 0.7500, CE loss: 0.235, DL2 loss: 5.794
[285] Train acc: 0.9219, Constr acc: 0.8125, CE loss: 0.242, DL2 loss: 8.626
[300] Train acc: 0.9062, Constr acc: 0.7812, CE loss: 0.266, DL2 loss: 5.802
[315] Train acc: 0.9375, Constr acc: 0.8125, CE loss: 0.265, DL2 loss: 9.643
[330] Train acc: 0.9062, Constr acc: 0.7500, CE loss: 0.380, DL2 loss: 11.510
[345] Train acc: 0.8438, Constr acc: 0.8438, CE loss: 0.470, DL2 loss: 4.374
[360] Train acc: 0.8750, Constr acc: 0.8438, CE loss: 0.281, DL2 loss: 7.497
[375] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.160, DL2 loss: 2.733
[390] Train acc: 0.9219, Constr acc: 0.8438, CE loss: 0.208, DL2 loss: 9.241
[405] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.202, DL2 loss: 5.414
[420] Train acc: 0.9219, Constr acc: 0.7812, CE loss: 0.240, DL2 loss: 7.977
[435] Train acc: 0.9219, Constr acc: 0.9062, CE loss: 0.224, DL2 loss: 3.292
[450] Train acc: 0.9219, Constr acc: 0.9062, CE loss: 0.181, DL2 loss: 5.094
[465] Train acc: 0.8906, Constr acc: 0.9688, CE loss: 0.344, DL2 loss: 1.224
[480] Train acc: 1.0000, Constr acc: 1.0000, CE loss: 0.076, DL2 loss: 0.000
[495] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.157, DL2 loss: 4.544
[510] Train acc: 0.9219, Constr acc: 1.0000, CE loss: 0.164, DL2 loss: 0.000
[525] Train acc: 0.9531, Constr acc: 0.7500, CE loss: 0.136, DL2 loss: 12.528
[540] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.258, DL2 loss: 4.158
[555] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.171, DL2 loss: 3.989
[570] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.157, DL2 loss: 3.595
[585] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.080, DL2 loss: 6.506
[600] Train acc: 0.9531, Constr acc: 0.7812, CE loss: 0.194, DL2 loss: 12.369
[615] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.158, DL2 loss: 5.512
[630] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.337, DL2 loss: 4.237
[645] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.150, DL2 loss: 9.609
[660] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.138, DL2 loss: 5.597
[675] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.159, DL2 loss: 4.688
[690] Train acc: 0.9688, Constr acc: 0.7812, CE loss: 0.162, DL2 loss: 13.977
[705] Train acc: 0.8906, Constr acc: 0.8125, CE loss: 0.349, DL2 loss: 10.839
[720] Train acc: 1.0000, Constr acc: 0.8438, CE loss: 0.054, DL2 loss: 6.325
[735] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.157, DL2 loss: 3.256
[750] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.067, DL2 loss: 2.254
[765] Train acc: 0.9062, Constr acc: 0.9062, CE loss: 0.282, DL2 loss: 4.215
[780] Train acc: 0.9219, Constr acc: 0.8438, CE loss: 0.198, DL2 loss: 9.191
[795] Train acc: 0.9375, Constr acc: 0.7812, CE loss: 0.123, DL2 loss: 11.328
[810] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.055, DL2 loss: 3.902
[825] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.104, DL2 loss: 4.523
[840] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.125, DL2 loss: 9.162
[855] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.150, DL2 loss: 7.248
[870] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.145, DL2 loss: 6.032
[885] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.140, DL2 loss: 3.361
[900] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.106, DL2 loss: 10.053
[915] Train acc: 0.9375, Constr acc: 0.8125, CE loss: 0.199, DL2 loss: 8.052
[930] Train acc: 0.9375, Constr acc: 0.9688, CE loss: 0.157, DL2 loss: 1.446
[0] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.145, DL2 loss: 6.891
[15] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.068, DL2 loss: 0.483
[30] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.082, DL2 loss: 2.573
[45] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.097, DL2 loss: 8.219
[60] Train acc: 0.9844, Constr acc: 0.7188, CE loss: 0.045, DL2 loss: 16.614
[75] Train acc: 0.9688, Constr acc: 0.7812, CE loss: 0.138, DL2 loss: 8.968
[90] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.329, DL2 loss: 5.147
[105] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.044, DL2 loss: 3.050
[120] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.087, DL2 loss: 5.987
[135] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.153, DL2 loss: 4.517
[150] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.085, DL2 loss: 7.417
[165] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.071, DL2 loss: 4.452
[180] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.081, DL2 loss: 2.788
[195] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.096, DL2 loss: 6.375
[210] Train acc: 0.9688, Constr acc: 0.7812, CE loss: 0.067, DL2 loss: 12.551
[225] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.144, DL2 loss: 7.030
[240] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.143, DL2 loss: 6.825
[255] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.026, DL2 loss: 2.811
[270] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.058, DL2 loss: 1.960
[285] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.042, DL2 loss: 3.446
[300] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.080, DL2 loss: 8.310
[315] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.112, DL2 loss: 4.735
[330] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.056, DL2 loss: 4.835
[345] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.226, DL2 loss: 9.417
[360] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.069, DL2 loss: 3.291
[375] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.102, DL2 loss: 2.993
[390] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.030, DL2 loss: 4.782
[405] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.045, DL2 loss: 2.846
[420] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.028, DL2 loss: 4.690
[435] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.036, DL2 loss: 3.278
[450] Train acc: 0.9844, Constr acc: 0.7500, CE loss: 0.085, DL2 loss: 11.116
[465] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.093, DL2 loss: 2.085
[480] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.086, DL2 loss: 7.044
[495] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.131, DL2 loss: 3.682
[510] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.018, DL2 loss: 5.033
[525] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.116, DL2 loss: 7.695
[540] Train acc: 0.9688, Constr acc: 1.0000, CE loss: 0.068, DL2 loss: 0.000
[555] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.033, DL2 loss: 8.493
[570] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.185, DL2 loss: 2.193
[585] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.019, DL2 loss: 5.252
[600] Train acc: 0.9531, Constr acc: 0.9688, CE loss: 0.186, DL2 loss: 2.177
[615] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.194, DL2 loss: 4.372
[630] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.074, DL2 loss: 4.619
[645] Train acc: 0.9062, Constr acc: 0.8750, CE loss: 0.243, DL2 loss: 6.419
[660] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.051, DL2 loss: 2.848
[675] Train acc: 0.9844, Constr acc: 0.7812, CE loss: 0.067, DL2 loss: 9.428
[690] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.049, DL2 loss: 4.764
[705] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.088, DL2 loss: 3.586
[720] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.065, DL2 loss: 4.777
[735] Train acc: 0.9844, Constr acc: 0.7812, CE loss: 0.096, DL2 loss: 12.732
[750] Train acc: 1.0000, Constr acc: 0.8438, CE loss: 0.017, DL2 loss: 10.921
[765] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.038, DL2 loss: 9.037
[780] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.043, DL2 loss: 1.051
[795] Train acc: 0.9688, Constr acc: 0.9688, CE loss: 0.077, DL2 loss: 1.952
[810] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.080, DL2 loss: 9.054
[825] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.291, DL2 loss: 4.570
[840] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.021, DL2 loss: 3.148
[855] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.018, DL2 loss: 6.206
[870] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.025, DL2 loss: 1.022
[885] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.058, DL2 loss: 8.458
[900] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.109, DL2 loss: 5.106
[915] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.056, DL2 loss: 5.599
[930] Train acc: 0.9688, Constr acc: 0.9688, CE loss: 0.109, DL2 loss: 1.668
[0] Train acc: 0.9375, Constr acc: 0.9688, CE loss: 0.160, DL2 loss: 0.830
[15] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.029, DL2 loss: 5.396
[30] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.054, DL2 loss: 7.012
[45] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.075, DL2 loss: 5.154
[60] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.019, DL2 loss: 9.061
[75] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.145, DL2 loss: 2.341
[90] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.064, DL2 loss: 3.377
[105] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.024, DL2 loss: 6.902
[120] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.020, DL2 loss: 5.390
[135] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.078, DL2 loss: 7.239
[150] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.009, DL2 loss: 3.523
[165] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.171, DL2 loss: 4.197
[180] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.116, DL2 loss: 4.185
[195] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.068, DL2 loss: 6.267
[210] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.083, DL2 loss: 4.797
[225] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.015, DL2 loss: 4.659
[240] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.053, DL2 loss: 6.579
[255] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.053, DL2 loss: 6.441
[270] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.109, DL2 loss: 3.929
[285] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.058, DL2 loss: 9.519
[300] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.066, DL2 loss: 4.265
[315] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.141, DL2 loss: 11.211
[330] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.128, DL2 loss: 7.623
[345] Train acc: 1.0000, Constr acc: 0.7188, CE loss: 0.015, DL2 loss: 15.827
[360] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.061, DL2 loss: 6.622
