epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
7, 252, 0.0049, 0.0066, 100.000, 100.000, 0.157, 0.917, 
7, 251, 5.9276, 0.0016, 42.188, 64.062, 0.525, 0.513, 
7, 250, 2.5055, 0.0012, 51.562, 84.375, 0.676, 0.464, 
7, 249, 0.3403, 0.0006, 85.938, 100.000, 0.882, 0.645, 
7, 248, 0.9360, 0.0006, 84.375, 96.875, 0.858, 0.799, 
7, 247, 1.0045, 0.0006, 79.688, 98.438, 0.859, 0.562, 
7, 246, 0.4481, 0.0007, 87.500, 100.000, 0.811, 0.597, 
7, 245, 0.6225, 0.0008, 82.812, 100.000, 0.773, 0.731, 
7, 244, 0.2346, 0.0005, 90.625, 100.000, 0.922, 0.619, 
7, 243, 0.1949, 0.0006, 92.188, 100.000, 0.882, 0.516, 
7, 242, 0.5889, 0.0007, 82.812, 100.000, 0.864, 0.504, 
7, 241, 0.5668, 0.0005, 87.500, 100.000, 0.886, 0.738, 
7, 240, 0.5847, 0.0005, 87.500, 100.000, 0.900, 0.667, 
7, 239, 1.5212, 0.0008, 76.562, 96.875, 0.805, 0.575, 
7, 238, 0.9757, 0.0006, 76.562, 95.312, 0.835, 0.758, 
7, 237, 1.1700, 0.0010, 76.562, 100.000, 0.723, 0.775, 
7, 236, 0.5870, 0.0006, 87.500, 96.875, 0.864, 0.630, 
7, 235, 0.2230, 0.0004, 93.750, 98.438, 0.923, 0.656, 
7, 234, 0.1222, 0.0006, 96.875, 100.000, 0.848, 0.501, 
7, 233, 0.4804, 0.0005, 85.938, 100.000, 0.928, 0.471, 
7, 232, 0.2073, 0.0006, 93.750, 100.000, 0.899, 0.499, 
7, 231, 0.9524, 0.0006, 79.688, 100.000, 0.871, 0.409, 
7, 230, 0.2461, 0.0006, 93.750, 100.000, 0.854, 0.642, 
7, 229, 1.0731, 0.0006, 84.375, 98.438, 0.897, 0.510, 
7, 228, 1.7329, 0.0007, 65.625, 98.438, 0.805, 0.671, 
7, 227, 0.4571, 0.0005, 90.625, 98.438, 0.930, 0.557, 
