epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[15] Train acc: 0.5312, Constr acc: 0.5625, CE loss: 2.743, DL2 loss: 23.807
[30] Train acc: 0.9062, Constr acc: 0.8750, CE loss: 0.586, DL2 loss: 7.827
[45] Train acc: 0.8906, Constr acc: 0.7812, CE loss: 0.809, DL2 loss: 9.172
[60] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.139, DL2 loss: 9.468
[75] Train acc: 0.8438, Constr acc: 0.8750, CE loss: 0.944, DL2 loss: 8.473
[90] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.237, DL2 loss: 10.630
[105] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.254, DL2 loss: 7.403
[120] Train acc: 0.8594, Constr acc: 0.7500, CE loss: 1.277, DL2 loss: 12.538
[135] Train acc: 0.8750, Constr acc: 0.9688, CE loss: 1.230, DL2 loss: 0.285
[150] Train acc: 0.9531, Constr acc: 0.7500, CE loss: 0.067, DL2 loss: 22.488
[165] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.259, DL2 loss: 9.795
[180] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.198, DL2 loss: 1.835
[195] Train acc: 0.8125, Constr acc: 0.7188, CE loss: 0.814, DL2 loss: 17.906
[210] Train acc: 0.9531, Constr acc: 0.7812, CE loss: 0.316, DL2 loss: 15.705
[225] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.074, DL2 loss: 9.751
[240] Train acc: 0.9219, Constr acc: 0.8750, CE loss: 0.689, DL2 loss: 9.059
[255] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.112, DL2 loss: 5.999
[270] Train acc: 0.9062, Constr acc: 0.7812, CE loss: 0.535, DL2 loss: 20.225
[285] Train acc: 0.9062, Constr acc: 0.7188, CE loss: 0.407, DL2 loss: 19.044
[300] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.315, DL2 loss: 10.419
[315] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.117, DL2 loss: 7.967
[330] Train acc: 0.8438, Constr acc: 0.7812, CE loss: 1.324, DL2 loss: 10.040
[345] Train acc: 0.8594, Constr acc: 0.8750, CE loss: 0.698, DL2 loss: 5.264
[360] Train acc: 0.8906, Constr acc: 0.8750, CE loss: 0.905, DL2 loss: 12.203
[375] Train acc: 0.8438, Constr acc: 0.9062, CE loss: 1.426, DL2 loss: 7.898
[390] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.228, DL2 loss: 6.888
[405] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.275, DL2 loss: 6.448
[420] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.279, DL2 loss: 2.854
[435] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.181, DL2 loss: 5.917
[450] Train acc: 0.9062, Constr acc: 0.8438, CE loss: 0.532, DL2 loss: 14.435
[465] Train acc: 1.0000, Constr acc: 0.8125, CE loss: 0.007, DL2 loss: 16.265
[480] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.169, DL2 loss: 12.269
[495] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.324, DL2 loss: 4.175
[510] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.165, DL2 loss: 8.721
[525] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.322, DL2 loss: 8.484
[540] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.188, DL2 loss: 8.114
[555] Train acc: 0.9062, Constr acc: 0.7812, CE loss: 0.271, DL2 loss: 13.539
[570] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.141, DL2 loss: 7.161
[585] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.015, DL2 loss: 4.852
[600] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.061, DL2 loss: 6.804
[615] Train acc: 0.9844, Constr acc: 0.8125, CE loss: 0.044, DL2 loss: 12.436
[630] Train acc: 0.9219, Constr acc: 0.9375, CE loss: 0.509, DL2 loss: 4.297
[645] Train acc: 0.9531, Constr acc: 0.7812, CE loss: 0.306, DL2 loss: 10.247
[660] Train acc: 0.5312, Constr acc: 0.5312, CE loss: 6.575, DL2 loss: 29.422
[675] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.548, DL2 loss: 13.421
[690] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.208, DL2 loss: 7.762
[705] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.142, DL2 loss: 5.428
[720] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.419, DL2 loss: 4.219
[735] Train acc: 0.9219, Constr acc: 0.9062, CE loss: 0.312, DL2 loss: 11.506
[750] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.193, DL2 loss: 4.083
[765] Train acc: 0.9688, Constr acc: 1.0000, CE loss: 0.096, DL2 loss: 0.000
[780] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.476, DL2 loss: 0.765
[795] Train acc: 0.9062, Constr acc: 0.9375, CE loss: 0.691, DL2 loss: 4.316
[810] Train acc: 0.9219, Constr acc: 0.9375, CE loss: 0.362, DL2 loss: 4.198
[825] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.141, DL2 loss: 9.996
[840] Train acc: 0.9531, Constr acc: 0.9688, CE loss: 0.356, DL2 loss: 3.169
[855] Train acc: 0.9531, Constr acc: 0.7188, CE loss: 0.197, DL2 loss: 17.777
[870] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.362, DL2 loss: 1.591
[885] Train acc: 0.9375, Constr acc: 0.8125, CE loss: 0.190, DL2 loss: 14.188
[900] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.168, DL2 loss: 4.109
[915] Train acc: 0.9219, Constr acc: 0.8125, CE loss: 0.274, DL2 loss: 11.748
[930] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.488, DL2 loss: 4.110
[0] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.364, DL2 loss: 10.933
[15] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.234, DL2 loss: 3.228
[30] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.354, DL2 loss: 9.129
[45] Train acc: 0.9688, Constr acc: 0.7812, CE loss: 0.216, DL2 loss: 17.086
[60] Train acc: 0.9219, Constr acc: 0.7500, CE loss: 0.602, DL2 loss: 12.663
[75] Train acc: 0.9531, Constr acc: 0.7188, CE loss: 0.101, DL2 loss: 16.090
[90] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.338, DL2 loss: 8.671
[105] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.089, DL2 loss: 3.130
[120] Train acc: 0.9375, Constr acc: 1.0000, CE loss: 0.222, DL2 loss: 0.000
[135] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.001, DL2 loss: 7.781
[150] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.053, DL2 loss: 6.935
[165] Train acc: 1.0000, Constr acc: 0.8438, CE loss: 0.004, DL2 loss: 8.559
[180] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.192, DL2 loss: 4.793
[195] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.298, DL2 loss: 5.021
[210] Train acc: 0.9844, Constr acc: 0.8125, CE loss: 0.199, DL2 loss: 13.858
[225] Train acc: 0.8906, Constr acc: 0.9688, CE loss: 1.346, DL2 loss: 1.923
