main_6epsilons.py --pruning=True --tensorboard=True --log-interval=15 --pruning_config=./configs/mnist_22_15.json --constraint RobustnessDandR(eps1=7.8, eps2=2.9) --print-after-epoch=0 --dl2-weight=0.05 --delay=0 --epochs=5 --adv-after-epoch=0
pruning_engine.load_mask(): did not find mask file, will load nothing
=> loading checkpoint './models/pretrained/model.pth'
conv1.weight torch.Size([16, 1, 5, 5])
conv1.bias torch.Size([16])
gate1.weight torch.Size([16])
conv2.weight torch.Size([32, 16, 5, 5])
conv2.bias torch.Size([32])
gate2.weight torch.Size([32])
fc1.weight torch.Size([120, 512])
fc1.bias torch.Size([120])
gate3.weight torch.Size([120])
fc2.weight torch.Size([84, 120])
fc2.bias torch.Size([84])
*********
conv1.weight torch.Size([16, 1, 5, 5])
conv1.bias torch.Size([16])
gate1.weight torch.Size([16])
conv2.weight torch.Size([32, 16, 5, 5])
conv2.bias torch.Size([32])
gate2.weight torch.Size([32])
fc1.weight torch.Size([120, 512])
fc1.bias torch.Size([120])
gate3.weight torch.Size([120])
fc2.weight torch.Size([84, 120])
fc2.bias torch.Size([84])
=> loaded checkpoint './models/pretrained/model.pth' (epoch -1)
epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
1, 252, 0.0609, 0.0005, 96.875, 100.000, 0.942, 0.408, 0.9259, 0.7829, 0.5448, 0.2689, 0.1262, 0.0569, 
1, 252, 0.1466, 0.0004, 96.875, 100.000, 0.966, 0.404, 0.9511, 0.8493, 0.6722, 0.4131, 0.1720, 0.0548, 
1, 248, 0.1860, 0.0004, 96.875, 100.000, 0.965, 0.402, 0.9511, 0.8422, 0.6466, 0.3919, 0.1538, 0.0455, 
1, 247, 0.2706, 0.0005, 90.625, 98.438, 0.940, 0.411, 0.9322, 0.8244, 0.6575, 0.4357, 0.1886, 0.0533, 
1, 246, 0.1525, 0.0004, 93.750, 100.000, 0.953, 0.439, 0.9400, 0.8289, 0.6659, 0.4670, 0.2491, 0.0828, 
1, 245, 0.2016, 0.0005, 93.750, 100.000, 0.953, 0.369, 0.9388, 0.8023, 0.5633, 0.2892, 0.1260, 0.0469, 
1, 244, 0.1730, 0.0004, 92.188, 100.000, 0.962, 0.447, 0.9515, 0.8508, 0.6783, 0.4378, 0.1989, 0.0659, 
1, 243, 0.1731, 0.0004, 96.875, 98.438, 0.968, 0.482, 0.9480, 0.8438, 0.6736, 0.4419, 0.2074, 0.0659, 
1, 242, 0.0945, 0.0005, 98.438, 98.438, 0.933, 0.415, 0.9154, 0.7722, 0.5515, 0.2966, 0.1108, 0.0346, 
1, 241, 0.0605, 0.0004, 95.312, 100.000, 0.961, 0.467, 0.9464, 0.8421, 0.6540, 0.4107, 0.1822, 0.0578, 
1, 240, 0.3134, 0.0004, 90.625, 100.000, 0.966, 0.466, 0.9509, 0.8414, 0.6444, 0.3908, 0.1594, 0.0504, 
1, 239, 0.1460, 0.0004, 90.625, 100.000, 0.956, 0.511, 0.9313, 0.7873, 0.5574, 0.3052, 0.1386, 0.0500, 
1, 238, 0.0312, 0.0004, 100.000, 100.000, 0.968, 0.506, 0.9552, 0.8583, 0.6709, 0.4157, 0.1816, 0.0701, 
1, 237, 0.1062, 0.0004, 95.312, 100.000, 0.970, 0.501, 0.9550, 0.8589, 0.6749, 0.4196, 0.1742, 0.0588, 
1, 236, 0.0889, 0.0004, 96.875, 100.000, 0.968, 0.492, 0.9539, 0.8626, 0.6927, 0.4447, 0.1996, 0.0686, 
1, 235, 0.0540, 0.0004, 96.875, 100.000, 0.968, 0.505, 0.9563, 0.8592, 0.6819, 0.4426, 0.1968, 0.0637, 
1, 234, 0.2384, 0.0004, 92.188, 100.000, 0.968, 0.513, 0.9508, 0.8460, 0.6505, 0.3866, 0.1835, 0.0839, 
1, 233, 0.1218, 0.0004, 93.750, 100.000, 0.973, 0.454, 0.9564, 0.8557, 0.6634, 0.4018, 0.1656, 0.0551, 
1, 232, 0.1803, 0.0004, 93.750, 100.000, 0.958, 0.492, 0.9468, 0.8294, 0.6272, 0.3822, 0.1699, 0.0536, 
1, 231, 0.0882, 0.0005, 96.875, 100.000, 0.917, 0.446, 0.9181, 0.7823, 0.5831, 0.3689, 0.1945, 0.0754, 
1, 230, 0.1116, 0.0004, 96.875, 100.000, 0.959, 0.475, 0.9458, 0.8228, 0.6182, 0.3839, 0.1822, 0.0722, 
1, 229, 0.2153, 0.0004, 93.750, 100.000, 0.967, 0.446, 0.9546, 0.8535, 0.6635, 0.4087, 0.1897, 0.0621, 
1, 228, 0.0833, 0.0005, 98.438, 100.000, 0.950, 0.360, 0.9305, 0.7853, 0.5245, 0.2655, 0.1147, 0.0451, 
1, 227, 0.1311, 0.0004, 95.312, 100.000, 0.961, 0.397, 0.9470, 0.8432, 0.6870, 0.4955, 0.2936, 0.1303, 
1, 226, 0.1217, 0.0004, 95.312, 100.000, 0.968, 0.447, 0.9568, 0.8562, 0.6645, 0.4028, 0.1771, 0.0590, 
1, 225, 0.0270, 0.0004, 100.000, 100.000, 0.943, 0.459, 0.9358, 0.8304, 0.6736, 0.4869, 0.2955, 0.1327, 
1, 224, 0.1238, 0.0004, 96.875, 100.000, 0.957, 0.431, 0.9372, 0.8127, 0.6201, 0.4032, 0.1964, 0.0715, 
1, 223, 0.1069, 0.0004, 95.312, 100.000, 0.969, 0.418, 0.9550, 0.8603, 0.6828, 0.4455, 0.2226, 0.0759, 
1, 222, 0.0892, 0.0004, 96.875, 100.000, 0.968, 0.463, 0.9558, 0.8531, 0.6711, 0.4245, 0.1952, 0.0651, 
1, 221, 0.1024, 0.0004, 95.312, 100.000, 0.959, 0.450, 0.9430, 0.8363, 0.6839, 0.4906, 0.2937, 0.1306, 
1, 220, 0.1164, 0.0004, 96.875, 100.000, 0.966, 0.450, 0.9481, 0.8444, 0.6886, 0.4912, 0.2644, 0.0943, 
1, 219, 0.1299, 0.0004, 96.875, 100.000, 0.970, 0.488, 0.9557, 0.8562, 0.6775, 0.4445, 0.2296, 0.0758, 
1, 218, 0.0174, 0.0004, 100.000, 100.000, 0.972, 0.528, 0.9547, 0.8643, 0.7066, 0.4745, 0.2414, 0.0840, 
1, 217, 0.1069, 0.0004, 96.875, 100.000, 0.973, 0.509, 0.9617, 0.8746, 0.7214, 0.4905, 0.2425, 0.0768, 
1, 216, 0.0291, 0.0004, 100.000, 100.000, 0.968, 0.468, 0.9579, 0.8696, 0.7075, 0.4727, 0.2177, 0.0735, 
1, 215, 0.0847, 0.0004, 96.875, 100.000, 0.954, 0.529, 0.9434, 0.8344, 0.6491, 0.4042, 0.1948, 0.0675, 
1, 214, 0.1120, 0.0004, 96.875, 100.000, 0.957, 0.455, 0.9421, 0.8304, 0.6283, 0.4026, 0.1978, 0.0705, 
1, 213, 0.0898, 0.0004, 98.438, 98.438, 0.969, 0.556, 0.9503, 0.8527, 0.6883, 0.4679, 0.2492, 0.0948, 
1, 212, 0.0337, 0.0004, 98.438, 100.000, 0.965, 0.519, 0.9559, 0.8596, 0.6891, 0.4431, 0.2036, 0.0595, 
1, 211, 0.0209, 0.0004, 100.000, 100.000, 0.971, 0.527, 0.9565, 0.8674, 0.7013, 0.4893, 0.2796, 0.1179, 
1, 210, 0.1164, 0.0004, 95.312, 100.000, 0.965, 0.501, 0.9551, 0.8637, 0.6939, 0.4450, 0.1981, 0.0570, 
1, 209, 0.1190, 0.0004, 96.875, 100.000, 0.966, 0.476, 0.9581, 0.8686, 0.7246, 0.5213, 0.2887, 0.1087, 
1, 208, 0.3714, 0.0004, 93.750, 98.438, 0.968, 0.505, 0.9526, 0.8526, 0.6748, 0.4665, 0.2721, 0.1167, 
1, 207, 0.1661, 0.0004, 96.875, 100.000, 0.973, 0.508, 0.9634, 0.8863, 0.7342, 0.4945, 0.2454, 0.0784, 
1, 206, 0.0586, 0.0004, 98.438, 100.000, 0.961, 0.534, 0.9516, 0.8558, 0.6861, 0.4518, 0.2221, 0.0675, 
1, 205, 0.3972, 0.0004, 87.500, 100.000, 0.954, 0.441, 0.9457, 0.8391, 0.6745, 0.4697, 0.2860, 0.1419, 
