epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[15] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.014, DL2 loss: 3.546
[30] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.031, DL2 loss: 2.088
[45] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.062, DL2 loss: 2.357
[60] Train acc: 1.0000, Constr acc: 0.8438, CE loss: 0.007, DL2 loss: 5.326
[75] Train acc: 0.9219, Constr acc: 0.8438, CE loss: 0.312, DL2 loss: 4.658
[90] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.049, DL2 loss: 3.612
[105] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.122, DL2 loss: 6.738
[120] Train acc: 0.9688, Constr acc: 0.9688, CE loss: 0.092, DL2 loss: 0.128
[135] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.023, DL2 loss: 0.682
[150] Train acc: 0.9844, Constr acc: 0.7500, CE loss: 0.080, DL2 loss: 11.925
[165] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.069, DL2 loss: 4.653
[180] Train acc: 0.9688, Constr acc: 0.9688, CE loss: 0.100, DL2 loss: 0.828
[195] Train acc: 0.9219, Constr acc: 0.7500, CE loss: 0.236, DL2 loss: 10.067
[210] Train acc: 0.6875, Constr acc: 0.6250, CE loss: 2.667, DL2 loss: 14.937
[225] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.121, DL2 loss: 4.598
[240] Train acc: 0.9219, Constr acc: 0.8750, CE loss: 0.396, DL2 loss: 4.606
[255] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.063, DL2 loss: 2.008
[270] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.063, DL2 loss: 7.342
[285] Train acc: 0.9688, Constr acc: 0.6562, CE loss: 0.078, DL2 loss: 10.184
[300] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.069, DL2 loss: 4.577
[315] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.045, DL2 loss: 3.295
[330] Train acc: 0.8594, Constr acc: 0.7500, CE loss: 0.315, DL2 loss: 5.229
[345] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.274, DL2 loss: 2.553
[360] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.108, DL2 loss: 4.547
[375] Train acc: 0.9219, Constr acc: 0.9688, CE loss: 0.321, DL2 loss: 2.467
[390] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.050, DL2 loss: 3.415
[405] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.143, DL2 loss: 2.428
[420] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.085, DL2 loss: 1.417
[435] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.227, DL2 loss: 2.439
[450] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.021, DL2 loss: 5.654
[465] Train acc: 0.9844, Constr acc: 0.8125, CE loss: 0.040, DL2 loss: 6.950
[480] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.312, DL2 loss: 5.292
[495] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.020, DL2 loss: 0.672
[510] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.084, DL2 loss: 5.293
[525] Train acc: 0.9375, Constr acc: 0.9688, CE loss: 0.123, DL2 loss: 1.170
[540] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.032, DL2 loss: 3.195
[555] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.192, DL2 loss: 6.258
[570] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.049, DL2 loss: 3.079
[585] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.059, DL2 loss: 2.196
[600] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.039, DL2 loss: 4.365
[615] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.007, DL2 loss: 3.448
[630] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.055, DL2 loss: 4.383
[645] Train acc: 0.9531, Constr acc: 0.7812, CE loss: 0.114, DL2 loss: 4.269
[660] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.006, DL2 loss: 3.613
[675] Train acc: 0.9844, Constr acc: 0.7812, CE loss: 0.087, DL2 loss: 11.914
[690] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.027, DL2 loss: 3.864
[705] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.027, DL2 loss: 2.518
[720] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.036, DL2 loss: 2.023
[735] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.078, DL2 loss: 5.765
[750] Train acc: 0.9219, Constr acc: 0.8750, CE loss: 0.302, DL2 loss: 4.803
[765] Train acc: 0.9844, Constr acc: 1.0000, CE loss: 0.043, DL2 loss: 0.000
[780] Train acc: 0.9688, Constr acc: 0.9688, CE loss: 0.066, DL2 loss: 0.128
[795] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.057, DL2 loss: 0.401
[810] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.130, DL2 loss: 1.483
[825] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.071, DL2 loss: 3.720
[840] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.091, DL2 loss: 1.606
[855] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.051, DL2 loss: 7.472
[870] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.070, DL2 loss: 0.502
[885] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.025, DL2 loss: 8.206
[900] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.145, DL2 loss: 2.880
[915] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.081, DL2 loss: 5.625
[930] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.197, DL2 loss: 1.562
[0] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.086, DL2 loss: 5.648
[15] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.131, DL2 loss: 1.595
[30] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.038, DL2 loss: 4.564
[45] Train acc: 0.9688, Constr acc: 0.7188, CE loss: 0.085, DL2 loss: 8.396
[60] Train acc: 0.9062, Constr acc: 0.8125, CE loss: 0.264, DL2 loss: 4.813
[75] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.114, DL2 loss: 5.194
[90] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.131, DL2 loss: 4.324
[105] Train acc: 0.9688, Constr acc: 0.9688, CE loss: 0.104, DL2 loss: 1.413
[120] Train acc: 0.9688, Constr acc: 1.0000, CE loss: 0.156, DL2 loss: 0.000
[135] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.002, DL2 loss: 3.097
