epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
7, 252, 0.0049, 0.0037, 100.000, 100.000, 0.292, 0.047, 
7, 251, 4.0072, 0.0025, 18.750, 56.250, 0.260, 0.084, 
7, 250, 4.5344, 0.0020, 32.812, 75.000, 0.359, 0.074, 
7, 249, 3.5115, 0.0023, 53.125, 84.375, 0.404, 0.302, 
7, 248, 6.5667, 0.0091, 42.188, 90.625, 0.263, 0.268, 
7, 247, 4.1203, 0.0019, 48.438, 96.875, 0.487, 0.404, 
7, 246, 4.9325, 0.0013, 60.938, 84.375, 0.595, 0.235, 
7, 245, 2.0501, 0.0013, 70.312, 98.438, 0.611, 0.263, 
7, 244, 5.4344, 0.0013, 43.750, 85.938, 0.599, 0.399, 
7, 243, 1.6629, 0.0009, 65.625, 96.875, 0.683, 0.329, 
7, 242, 1.9368, 0.0021, 73.438, 96.875, 0.497, 0.161, 
7, 241, 2.3704, 0.0011, 65.625, 89.062, 0.640, 0.311, 
7, 240, 1.7797, 0.0011, 60.938, 95.312, 0.625, 0.203, 
7, 239, 4.1197, 0.0018, 56.250, 100.000, 0.540, 0.323, 
7, 238, 2.9857, 0.0016, 57.812, 96.875, 0.519, 0.249, 
7, 237, 2.4604, 0.0018, 50.000, 96.875, 0.366, 0.051, 
7, 236, 4.8156, 0.0014, 57.812, 98.438, 0.624, 0.378, 
7, 235, 1.2598, 0.0010, 67.188, 96.875, 0.698, 0.175, 
7, 234, 2.6290, 0.0010, 79.688, 100.000, 0.703, 0.381, 
7, 233, 2.1229, 0.0010, 64.062, 96.875, 0.702, 0.334, 
7, 232, 0.9494, 0.0007, 78.125, 98.438, 0.787, 0.325, 
7, 231, 2.9369, 0.0014, 64.062, 92.188, 0.633, 0.369, 
7, 230, 1.9292, 0.0008, 75.000, 100.000, 0.720, 0.097, 
7, 229, 2.4965, 0.0008, 73.438, 93.750, 0.775, 0.331, 
7, 228, 3.0928, 0.0009, 70.312, 92.188, 0.708, 0.195, 
7, 227, 1.0016, 0.0007, 78.125, 98.438, 0.787, 0.359, 
7, 226, 0.6903, 0.0005, 87.500, 100.000, 0.863, 0.375, 
7, 225, 1.4670, 0.0005, 85.938, 96.875, 0.842, 0.301, 
7, 224, 1.3904, 0.0006, 84.375, 100.000, 0.815, 0.221, 
7, 223, 2.2682, 0.0007, 73.438, 95.312, 0.778, 0.339, 
7, 222, 0.9681, 0.0006, 82.812, 100.000, 0.843, 0.285, 
7, 221, 2.1127, 0.0007, 82.812, 98.438, 0.797, 0.424, 
7, 220, 6.4394, 0.0013, 65.625, 95.312, 0.609, 0.238, 
7, 219, 1.8491, 0.0008, 78.125, 100.000, 0.746, 0.213, 
7, 218, 0.9661, 0.0006, 79.688, 98.438, 0.828, 0.370, 
7, 217, 1.5614, 0.0006, 82.812, 96.875, 0.831, 0.284, 
7, 216, 0.9711, 0.0006, 90.625, 100.000, 0.829, 0.221, 
7, 215, 2.1390, 0.0007, 78.125, 96.875, 0.812, 0.068, 
7, 214, 0.6946, 0.0008, 85.938, 100.000, 0.734, 0.049, 
7, 213, 0.5451, 0.0005, 90.625, 96.875, 0.850, 0.368, 
7, 212, 0.5399, 0.0005, 89.062, 100.000, 0.864, 0.179, 
7, 211, 0.4068, 0.0006, 93.750, 98.438, 0.825, 0.190, 
7, 210, 1.2231, 0.0006, 79.688, 92.188, 0.825, 0.120, 
7, 209, 0.6568, 0.0005, 89.062, 100.000, 0.870, 0.143, 
7, 208, 1.1028, 0.0006, 78.125, 100.000, 0.845, 0.189, 
7, 207, 0.4025, 0.0008, 90.625, 100.000, 0.782, 0.186, 
7, 206, 0.7758, 0.0007, 89.062, 98.438, 0.847, 0.068, 
7, 205, 0.4278, 0.0005, 92.188, 100.000, 0.858, 0.392, 
7, 204, 0.2067, 0.0004, 98.438, 98.438, 0.897, 0.260, 
7, 203, 0.9576, 0.0005, 89.062, 100.000, 0.879, 0.200, 
7, 202, 0.6314, 0.0005, 89.062, 100.000, 0.878, 0.152, 
7, 201, 0.2496, 0.0003, 96.875, 100.000, 0.915, 0.382, 
7, 200, 2.1039, 0.0005, 85.938, 98.438, 0.858, 0.264, 
7, 199, 1.0919, 0.0005, 84.375, 100.000, 0.857, 0.192, 
7, 198, 1.4859, 0.0006, 78.125, 98.438, 0.817, 0.214, 
7, 197, 0.3530, 0.0005, 90.625, 98.438, 0.864, 0.339, 
7, 196, 2.5709, 0.0007, 68.750, 96.875, 0.768, 0.264, 
7, 195, 1.0118, 0.0005, 85.938, 100.000, 0.867, 0.275, 
7, 194, 4.3014, 0.0006, 68.750, 92.188, 0.818, 0.300, 
7, 193, 0.0967, 0.0005, 95.312, 100.000, 0.881, 0.165, 
7, 192, 0.1670, 0.0004, 90.625, 100.000, 0.899, 0.393, 
7, 191, 0.8870, 0.0005, 87.500, 100.000, 0.870, 0.205, 
7, 190, 4.2947, 0.0009, 68.750, 92.188, 0.705, 0.092, 
8, 190, 0.9607, 0.0008, 89.062, 100.000, 0.813, 0.094, 
8, 189, 1.3967, 0.0006, 81.250, 100.000, 0.836, 0.122, 
8, 188, 2.5470, 0.0008, 81.250, 100.000, 0.738, 0.350, 
8, 187, 0.8336, 0.0006, 85.938, 100.000, 0.828, 0.233, 
8, 186, 4.2153, 0.0008, 76.562, 96.875, 0.800, 0.254, 
8, 185, 0.7269, 0.0006, 92.188, 100.000, 0.834, 0.179, 
8, 184, 0.8174, 0.0005, 89.062, 100.000, 0.879, 0.134, 
8, 183, 0.9074, 0.0006, 90.625, 100.000, 0.842, 0.106, 
8, 182, 0.2733, 0.0006, 95.312, 100.000, 0.847, 0.184, 
8, 181, 0.3744, 0.0007, 92.188, 100.000, 0.800, 0.130, 
8, 180, 0.3522, 0.0006, 92.188, 100.000, 0.876, 0.103, 
8, 179, 0.4824, 0.0006, 92.188, 100.000, 0.843, 0.085, 
8, 178, 0.5220, 0.0007, 96.875, 98.438, 0.825, 0.061, 
8, 177, 0.2704, 0.0006, 96.875, 100.000, 0.845, 0.090, 
8, 176, 0.3930, 0.0008, 92.188, 100.000, 0.772, 0.041, 
8, 175, 0.1730, 0.0006, 96.875, 100.000, 0.826, 0.109, 
8, 174, 0.7979, 0.0007, 90.625, 96.875, 0.836, 0.129, 
8, 173, 1.0774, 0.0006, 84.375, 100.000, 0.863, 0.079, 
8, 172, 1.1836, 0.0006, 82.812, 98.438, 0.823, 0.206, 
8, 171, 0.9070, 0.0005, 90.625, 98.438, 0.861, 0.169, 
8, 170, 0.8676, 0.0008, 85.938, 100.000, 0.795, 0.041, 
8, 169, 2.2049, 0.0008, 78.125, 98.438, 0.753, 0.039, 
8, 168, 0.7065, 0.0007, 87.500, 100.000, 0.815, 0.059, 
8, 167, 1.7348, 0.0009, 76.562, 98.438, 0.732, 0.033, 
8, 166, 0.6416, 0.0006, 92.188, 100.000, 0.854, 0.107, 
8, 165, 0.7997, 0.0006, 90.625, 100.000, 0.844, 0.103, 
8, 164, 0.2123, 0.0006, 95.312, 98.438, 0.856, 0.049, 
8, 163, 0.2467, 0.0006, 95.312, 100.000, 0.874, 0.097, 
8, 162, 1.3311, 0.0007, 89.062, 98.438, 0.780, 0.110, 
8, 161, 0.9472, 0.0008, 90.625, 98.438, 0.800, 0.129, 
8, 160, 0.9879, 0.0006, 89.062, 98.438, 0.855, 0.112, 
