pruning_engine.load_mask(): did not find mask file, will load nothing
epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
1, 252, 2.2927, 0.0023, 14.062, 59.375, 0.103, 0.000, 
1, 252, 2.2763, 0.0023, 18.750, 68.750, 0.103, 0.000, 
1, 252, 2.2343, 0.0023, 31.250, 75.000, 0.205, 0.000, 
1, 252, 2.1083, 0.0022, 35.938, 89.062, 0.408, 0.000, 
1, 252, 1.8079, 0.0021, 56.250, 90.625, 0.576, 0.000, 
1, 252, 1.1560, 0.0017, 67.188, 95.312, 0.646, 0.000, 
1, 252, 1.0569, 0.0015, 62.500, 98.438, 0.674, 0.000, 
1, 252, 0.8945, 0.0013, 70.312, 95.312, 0.730, 0.000, 
1, 252, 0.5999, 0.0011, 81.250, 98.438, 0.806, 0.000, 
1, 252, 0.3908, 0.0010, 85.938, 100.000, 0.854, 0.000, 
1, 252, 0.5338, 0.0010, 85.938, 100.000, 0.820, 0.000, 
1, 252, 0.5438, 0.0010, 82.812, 98.438, 0.764, 0.000, 
1, 252, 0.4400, 0.0009, 90.625, 98.438, 0.846, 0.000, 
1, 252, 0.2807, 0.0009, 90.625, 100.000, 0.848, 0.000, 
1, 252, 0.3626, 0.0009, 92.188, 98.438, 0.857, 0.000, 
1, 252, 0.3995, 0.0008, 87.500, 100.000, 0.887, 0.000, 
1, 252, 0.4170, 0.0008, 87.500, 98.438, 0.877, 0.000, 
1, 252, 0.4295, 0.0008, 82.812, 100.000, 0.851, 0.000, 
1, 252, 0.2311, 0.0008, 92.188, 100.000, 0.843, 0.000, 
1, 252, 0.2467, 0.0007, 93.750, 100.000, 0.920, 0.000, 
1, 252, 0.2694, 0.0007, 90.625, 100.000, 0.911, 0.000, 
1, 252, 0.2680, 0.0007, 92.188, 98.438, 0.922, 0.000, 
1, 252, 0.3726, 0.0007, 90.625, 98.438, 0.864, 0.000, 
1, 252, 0.4701, 0.0007, 85.938, 98.438, 0.908, 0.000, 
1, 252, 0.2838, 0.0007, 87.500, 100.000, 0.909, 0.000, 
1, 252, 0.1560, 0.0007, 93.750, 100.000, 0.923, 0.000, 
1, 252, 0.2070, 0.0006, 90.625, 100.000, 0.915, 0.000, 
1, 252, 0.1975, 0.0006, 93.750, 100.000, 0.918, 0.000, 
1, 252, 0.2446, 0.0006, 92.188, 100.000, 0.936, 0.000, 
1, 252, 0.2261, 0.0006, 92.188, 100.000, 0.935, 0.000, 
1, 252, 0.1807, 0.0006, 92.188, 100.000, 0.942, 0.000, 
1, 252, 0.3503, 0.0006, 89.062, 100.000, 0.914, 0.000, 
1, 252, 0.0762, 0.0006, 100.000, 100.000, 0.934, 0.000, 
1, 252, 0.1621, 0.0006, 95.312, 100.000, 0.948, 0.000, 
1, 252, 0.1649, 0.0005, 92.188, 100.000, 0.949, 0.000, 
1, 252, 0.1392, 0.0006, 95.312, 100.000, 0.945, 0.000, 
1, 252, 0.2543, 0.0006, 95.312, 98.438, 0.933, 0.000, 
1, 252, 0.1702, 0.0005, 96.875, 98.438, 0.953, 0.000, 
1, 252, 0.1492, 0.0005, 95.312, 100.000, 0.925, 0.000, 
1, 252, 0.0822, 0.0005, 98.438, 100.000, 0.950, 0.000, 
1, 252, 0.1890, 0.0005, 95.312, 100.000, 0.951, 0.000, 
1, 252, 0.1561, 0.0005, 95.312, 100.000, 0.951, 0.000, 
1, 252, 0.3362, 0.0005, 93.750, 100.000, 0.956, 0.000, 
1, 252, 0.1513, 0.0005, 96.875, 100.000, 0.956, 0.000, 
1, 252, 0.1354, 0.0005, 96.875, 100.000, 0.956, 0.000, 
1, 252, 0.1571, 0.0005, 93.750, 100.000, 0.956, 0.000, 
1, 252, 0.1637, 0.0005, 96.875, 98.438, 0.958, 0.000, 
1, 252, 0.3415, 0.0005, 89.062, 100.000, 0.953, 0.000, 
1, 252, 0.0550, 0.0005, 100.000, 100.000, 0.958, 0.000, 
