epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
1, 252, 2.2927, 0.0023, 14.062, 59.375, 0.103, 1.000, 
1, 252, 2.2752, 0.0023, 18.750, 68.750, 0.103, 0.910, 
1, 252, 2.2190, 0.0023, 31.250, 79.688, 0.239, 0.736, 
1, 252, 1.9891, 0.0021, 23.438, 89.062, 0.339, 0.830, 
1, 252, 4.0455, 0.0022, 15.625, 81.250, 0.163, 0.919, 
1, 252, 1.3692, 0.0015, 48.438, 96.875, 0.499, 0.674, 
1, 252, 1.7336, 0.0014, 46.875, 87.500, 0.533, 0.781, 
1, 252, 1.0091, 0.0011, 62.500, 96.875, 0.705, 0.331, 
1, 252, 0.6602, 0.0010, 76.562, 98.438, 0.735, 0.346, 
1, 252, 1.5190, 0.0009, 59.375, 96.875, 0.721, 0.398, 
1, 252, 0.5312, 0.0008, 79.688, 100.000, 0.771, 0.459, 
1, 252, 0.4292, 0.0009, 87.500, 100.000, 0.758, 0.452, 
1, 252, 0.5359, 0.0007, 81.250, 98.438, 0.871, 0.519, 
1, 252, 0.3158, 0.0008, 87.500, 100.000, 0.851, 0.362, 
1, 252, 0.3281, 0.0007, 93.750, 98.438, 0.879, 0.420, 
1, 252, 0.5395, 0.0007, 85.938, 100.000, 0.898, 0.414, 
1, 252, 0.6547, 0.0007, 78.125, 100.000, 0.847, 0.449, 
1, 252, 0.7532, 0.0007, 71.875, 100.000, 0.848, 0.587, 
1, 252, 0.2182, 0.0006, 90.625, 100.000, 0.900, 0.533, 
1, 252, 0.2511, 0.0006, 89.062, 100.000, 0.889, 0.597, 
1, 252, 0.2787, 0.0006, 95.312, 100.000, 0.918, 0.327, 
1, 252, 0.3841, 0.0007, 85.938, 100.000, 0.876, 0.316, 
1, 252, 0.5487, 0.0006, 87.500, 100.000, 0.888, 0.420, 
1, 252, 0.3781, 0.0006, 89.062, 98.438, 0.917, 0.454, 
1, 252, 0.3657, 0.0006, 89.062, 100.000, 0.885, 0.506, 
1, 252, 0.2140, 0.0006, 92.188, 100.000, 0.919, 0.386, 
1, 252, 0.4835, 0.0007, 87.500, 100.000, 0.881, 0.318, 
1, 252, 0.2650, 0.0007, 89.062, 100.000, 0.904, 0.370, 
1, 252, 0.2726, 0.0005, 92.188, 100.000, 0.923, 0.500, 
1, 252, 0.2598, 0.0006, 93.750, 100.000, 0.928, 0.424, 
1, 252, 0.1914, 0.0005, 93.750, 100.000, 0.927, 0.460, 
1, 252, 0.4902, 0.0006, 84.375, 98.438, 0.932, 0.351, 
1, 252, 0.0845, 0.0005, 96.875, 100.000, 0.921, 0.558, 
1, 252, 0.1874, 0.0005, 93.750, 100.000, 0.934, 0.436, 
1, 252, 0.2471, 0.0005, 87.500, 100.000, 0.929, 0.532, 
1, 252, 0.1999, 0.0005, 93.750, 100.000, 0.920, 0.426, 
1, 252, 0.3306, 0.0005, 87.500, 100.000, 0.937, 0.396, 
1, 252, 0.2137, 0.0005, 92.188, 98.438, 0.924, 0.519, 
1, 252, 0.2541, 0.0005, 90.625, 100.000, 0.924, 0.554, 
1, 252, 0.0844, 0.0005, 96.875, 100.000, 0.926, 0.429, 
1, 252, 0.2764, 0.0005, 90.625, 98.438, 0.933, 0.486, 
1, 252, 0.3516, 0.0005, 90.625, 98.438, 0.919, 0.453, 
1, 252, 0.4767, 0.0005, 84.375, 100.000, 0.938, 0.463, 
