epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[15] Train acc: 0.1875, Constr acc: 0.2500, CE loss: 4.007, DL2 loss: 79.549
[30] Train acc: 0.3281, Constr acc: 0.4688, CE loss: 4.534, DL2 loss: 57.034
[45] Train acc: 0.5312, Constr acc: 0.6562, CE loss: 3.512, DL2 loss: 25.526
[60] Train acc: 0.4219, Constr acc: 0.6250, CE loss: 6.567, DL2 loss: 33.861
[75] Train acc: 0.4844, Constr acc: 0.7188, CE loss: 4.120, DL2 loss: 32.175
[90] Train acc: 0.6094, Constr acc: 0.7812, CE loss: 4.932, DL2 loss: 17.964
[105] Train acc: 0.7031, Constr acc: 0.6562, CE loss: 2.050, DL2 loss: 41.668
[120] Train acc: 0.4375, Constr acc: 0.6562, CE loss: 5.434, DL2 loss: 33.623
[135] Train acc: 0.6562, Constr acc: 0.8750, CE loss: 1.663, DL2 loss: 14.849
[150] Train acc: 0.7344, Constr acc: 0.5938, CE loss: 1.937, DL2 loss: 50.609
[165] Train acc: 0.6562, Constr acc: 0.6562, CE loss: 2.370, DL2 loss: 35.846
[180] Train acc: 0.6094, Constr acc: 0.6562, CE loss: 1.780, DL2 loss: 30.897
[195] Train acc: 0.5625, Constr acc: 0.7188, CE loss: 4.120, DL2 loss: 35.716
[210] Train acc: 0.5781, Constr acc: 0.6875, CE loss: 2.986, DL2 loss: 21.993
[225] Train acc: 0.5000, Constr acc: 0.4688, CE loss: 2.460, DL2 loss: 47.568
[240] Train acc: 0.5781, Constr acc: 0.8438, CE loss: 4.816, DL2 loss: 15.978
[255] Train acc: 0.6719, Constr acc: 0.7188, CE loss: 1.260, DL2 loss: 20.366
[270] Train acc: 0.7969, Constr acc: 0.7188, CE loss: 2.629, DL2 loss: 29.765
[285] Train acc: 0.6406, Constr acc: 0.5938, CE loss: 2.123, DL2 loss: 42.102
[300] Train acc: 0.7812, Constr acc: 0.6875, CE loss: 0.949, DL2 loss: 21.330
[315] Train acc: 0.6406, Constr acc: 0.8438, CE loss: 2.937, DL2 loss: 9.088
[330] Train acc: 0.7500, Constr acc: 0.8125, CE loss: 1.929, DL2 loss: 19.723
[345] Train acc: 0.7344, Constr acc: 0.8438, CE loss: 2.496, DL2 loss: 18.095
[360] Train acc: 0.7031, Constr acc: 0.7500, CE loss: 3.093, DL2 loss: 24.522
[375] Train acc: 0.7812, Constr acc: 0.8750, CE loss: 1.002, DL2 loss: 5.911
[390] Train acc: 0.8750, Constr acc: 0.8750, CE loss: 0.690, DL2 loss: 5.444
[405] Train acc: 0.8594, Constr acc: 0.8750, CE loss: 1.467, DL2 loss: 12.113
[420] Train acc: 0.8438, Constr acc: 0.8750, CE loss: 1.390, DL2 loss: 16.543
[435] Train acc: 0.7344, Constr acc: 0.9375, CE loss: 2.268, DL2 loss: 7.155
[450] Train acc: 0.8281, Constr acc: 0.6875, CE loss: 0.968, DL2 loss: 28.201
[465] Train acc: 0.8281, Constr acc: 0.8438, CE loss: 2.113, DL2 loss: 17.509
[480] Train acc: 0.6562, Constr acc: 0.7188, CE loss: 6.439, DL2 loss: 33.260
