epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
7, 252, 0.0049, 0.0002, 100.000, 100.000, 0.988, 0.000, 
7, 251, 0.0064, 0.0002, 100.000, 100.000, 0.988, 0.000, 
7, 250, 0.0075, 0.0002, 100.000, 100.000, 0.986, 0.000, 
7, 249, 0.0445, 0.0002, 96.875, 100.000, 0.988, 0.000, 
7, 248, 0.0026, 0.0002, 100.000, 100.000, 0.988, 0.000, 
7, 247, 0.0436, 0.0002, 98.438, 100.000, 0.987, 0.000, 
7, 246, 0.0047, 0.0002, 100.000, 100.000, 0.988, 0.000, 
7, 245, 0.0087, 0.0002, 100.000, 100.000, 0.988, 0.100, 
7, 244, 0.0070, 0.0002, 100.000, 100.000, 0.987, 0.100, 
7, 243, 0.0013, 0.0002, 100.000, 100.000, 0.988, 0.000, 
7, 242, 0.0059, 0.0002, 100.000, 100.000, 0.988, 0.000, 
7, 241, 0.0020, 0.0002, 100.000, 100.000, 0.988, 0.200, 
7, 240, 0.0332, 0.0002, 98.438, 100.000, 0.988, 0.000, 
7, 239, 0.0349, 0.0002, 98.438, 100.000, 0.986, 0.200, 
7, 238, 0.0055, 0.0002, 100.000, 100.000, 0.987, 0.300, 
7, 237, 0.0069, 0.0002, 100.000, 100.000, 0.988, 0.000, 
7, 236, 0.0079, 0.0002, 100.000, 100.000, 0.987, 0.400, 
7, 235, 0.0064, 0.0002, 100.000, 100.000, 0.988, 0.200, 
7, 234, 0.0136, 0.0002, 100.000, 100.000, 0.985, 0.500, 
7, 233, 0.0109, 0.0002, 100.000, 100.000, 0.985, 0.400, 
7, 232, 0.0068, 0.0002, 100.000, 100.000, 0.990, 0.400, 
7, 231, 0.0134, 0.0002, 100.000, 100.000, 0.987, 0.500, 
7, 230, 0.0048, 0.0002, 100.000, 100.000, 0.989, 0.300, 
7, 229, 0.0548, 0.0002, 96.875, 100.000, 0.988, 0.600, 
7, 228, 0.0125, 0.0002, 100.000, 100.000, 0.989, 0.200, 
7, 227, 0.0906, 0.0002, 95.312, 100.000, 0.988, 0.100, 
7, 226, 0.0155, 0.0002, 100.000, 100.000, 0.988, 0.200, 
7, 225, 0.0682, 0.0002, 98.438, 100.000, 0.990, 0.400, 
7, 224, 0.0492, 0.0002, 98.438, 100.000, 0.985, 0.400, 
7, 223, 0.0344, 0.0002, 98.438, 100.000, 0.987, 0.400, 
7, 222, 0.0062, 0.0002, 100.000, 100.000, 0.989, 0.900, 
7, 221, 0.0082, 0.0002, 100.000, 100.000, 0.989, 0.500, 
7, 220, 0.0576, 0.0002, 98.438, 100.000, 0.989, 0.200, 
7, 219, 0.0034, 0.0002, 100.000, 100.000, 0.985, 0.200, 
