epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[15] Train acc: 0.4531, Constr acc: 0.4062, CE loss: 4.554, DL2 loss: 68.737
[30] Train acc: 0.3594, Constr acc: 0.3750, CE loss: 4.462, DL2 loss: 74.256
[45] Train acc: 0.3906, Constr acc: 0.5938, CE loss: 11.101, DL2 loss: 54.683
[60] Train acc: 0.4375, Constr acc: 0.6562, CE loss: 8.534, DL2 loss: 56.348
[75] Train acc: 0.6406, Constr acc: 0.7500, CE loss: 4.334, DL2 loss: 32.218
[90] Train acc: 0.7031, Constr acc: 0.6875, CE loss: 1.323, DL2 loss: 29.391
[105] Train acc: 0.8125, Constr acc: 0.7812, CE loss: 1.515, DL2 loss: 31.433
[120] Train acc: 0.6875, Constr acc: 0.7500, CE loss: 3.162, DL2 loss: 21.607
[135] Train acc: 0.8438, Constr acc: 0.8750, CE loss: 0.795, DL2 loss: 12.746
[150] Train acc: 0.7656, Constr acc: 0.6875, CE loss: 1.908, DL2 loss: 44.566
[165] Train acc: 0.8438, Constr acc: 0.8438, CE loss: 1.109, DL2 loss: 11.367
[180] Train acc: 0.6562, Constr acc: 0.8125, CE loss: 3.012, DL2 loss: 20.475
[195] Train acc: 0.7969, Constr acc: 0.7812, CE loss: 1.605, DL2 loss: 26.741
[210] Train acc: 0.8750, Constr acc: 0.8125, CE loss: 0.914, DL2 loss: 27.740
[225] Train acc: 0.8281, Constr acc: 0.7500, CE loss: 1.714, DL2 loss: 37.089
[240] Train acc: 0.7344, Constr acc: 0.7812, CE loss: 4.014, DL2 loss: 23.581
[255] Train acc: 0.7500, Constr acc: 0.6250, CE loss: 1.915, DL2 loss: 40.465
[270] Train acc: 0.0000, Constr acc: 0.0000, CE loss: 2.329, DL2 loss: 193.753
[285] Train acc: 0.0781, Constr acc: 0.0938, CE loss: 8.878, DL2 loss: 129.766
[300] Train acc: 0.1875, Constr acc: 0.4375, CE loss: 9.022, DL2 loss: 65.992
[315] Train acc: 0.3438, Constr acc: 0.5625, CE loss: 5.706, DL2 loss: 61.512
[330] Train acc: 0.4062, Constr acc: 0.5312, CE loss: 5.486, DL2 loss: 49.558
[345] Train acc: 0.1875, Constr acc: 0.4062, CE loss: 4.991, DL2 loss: 66.902
[360] Train acc: 0.3438, Constr acc: 0.4688, CE loss: 4.866, DL2 loss: 61.391
[375] Train acc: 0.3906, Constr acc: 0.5625, CE loss: 3.631, DL2 loss: 56.099
[390] Train acc: 0.3281, Constr acc: 0.5000, CE loss: 3.997, DL2 loss: 57.694
[405] Train acc: 0.4531, Constr acc: 0.3438, CE loss: 5.245, DL2 loss: 71.510
[420] Train acc: 0.4531, Constr acc: 0.6250, CE loss: 4.878, DL2 loss: 37.649
[435] Train acc: 0.3281, Constr acc: 0.5625, CE loss: 14.160, DL2 loss: 65.231
[450] Train acc: 0.6250, Constr acc: 0.6250, CE loss: 3.297, DL2 loss: 44.054
[465] Train acc: 0.5312, Constr acc: 0.6562, CE loss: 10.055, DL2 loss: 56.054
[480] Train acc: 0.6406, Constr acc: 0.8438, CE loss: 3.104, DL2 loss: 19.205
[495] Train acc: 0.6094, Constr acc: 0.8125, CE loss: 3.126, DL2 loss: 16.539
[510] Train acc: 0.5625, Constr acc: 0.6250, CE loss: 4.186, DL2 loss: 37.423
[525] Train acc: 0.6875, Constr acc: 0.6875, CE loss: 1.765, DL2 loss: 42.190
[540] Train acc: 0.6562, Constr acc: 0.7812, CE loss: 3.115, DL2 loss: 25.059
[555] Train acc: 0.6719, Constr acc: 0.7500, CE loss: 2.563, DL2 loss: 22.879
