epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[15] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.067, DL2 loss: 7.955
[30] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.203, DL2 loss: 3.147
[45] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.378, DL2 loss: 2.974
[60] Train acc: 0.9844, Constr acc: 0.8125, CE loss: 0.029, DL2 loss: 10.733
[75] Train acc: 0.8125, Constr acc: 0.7500, CE loss: 1.830, DL2 loss: 16.266
[90] Train acc: 0.9219, Constr acc: 0.8750, CE loss: 0.333, DL2 loss: 5.438
[105] Train acc: 0.9688, Constr acc: 0.7500, CE loss: 0.823, DL2 loss: 12.094
[120] Train acc: 0.9688, Constr acc: 0.9688, CE loss: 0.284, DL2 loss: 0.192
[135] Train acc: 0.8125, Constr acc: 0.8438, CE loss: 0.778, DL2 loss: 4.954
[150] Train acc: 0.9531, Constr acc: 0.6875, CE loss: 0.225, DL2 loss: 18.987
[165] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.057, DL2 loss: 9.469
[180] Train acc: 0.9688, Constr acc: 0.9688, CE loss: 0.072, DL2 loss: 1.242
[195] Train acc: 0.8906, Constr acc: 0.7188, CE loss: 0.314, DL2 loss: 13.460
[210] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.175, DL2 loss: 4.168
[225] Train acc: 0.9219, Constr acc: 0.9062, CE loss: 0.132, DL2 loss: 6.015
[240] Train acc: 0.9219, Constr acc: 0.9062, CE loss: 0.226, DL2 loss: 4.747
[255] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.034, DL2 loss: 3.016
[270] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.136, DL2 loss: 11.176
[285] Train acc: 0.9219, Constr acc: 0.6875, CE loss: 0.292, DL2 loss: 13.115
[300] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.040, DL2 loss: 4.608
[315] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.261, DL2 loss: 7.336
[330] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.157, DL2 loss: 6.551
[345] Train acc: 0.9062, Constr acc: 0.8438, CE loss: 0.366, DL2 loss: 7.622
[360] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.280, DL2 loss: 5.942
[375] Train acc: 0.8906, Constr acc: 0.9688, CE loss: 0.319, DL2 loss: 3.700
[390] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.298, DL2 loss: 4.066
[405] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.190, DL2 loss: 2.699
[420] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.170, DL2 loss: 2.141
[435] Train acc: 0.9219, Constr acc: 0.9688, CE loss: 0.375, DL2 loss: 0.147
[450] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.851, DL2 loss: 10.843
[465] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.345, DL2 loss: 11.242
[480] Train acc: 0.9062, Constr acc: 0.8750, CE loss: 0.333, DL2 loss: 9.002
[495] Train acc: 0.9219, Constr acc: 0.9688, CE loss: 0.359, DL2 loss: 1.009
[510] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.142, DL2 loss: 7.402
[525] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.116, DL2 loss: 6.241
[540] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.168, DL2 loss: 5.933
[555] Train acc: 0.9219, Constr acc: 0.8750, CE loss: 0.550, DL2 loss: 6.114
[570] Train acc: 0.9219, Constr acc: 0.9375, CE loss: 0.121, DL2 loss: 4.970
[585] Train acc: 0.9375, Constr acc: 0.9688, CE loss: 0.209, DL2 loss: 2.968
[600] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.099, DL2 loss: 5.955
[615] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.019, DL2 loss: 5.158
[630] Train acc: 0.9219, Constr acc: 0.8750, CE loss: 0.287, DL2 loss: 5.716
[645] Train acc: 0.9375, Constr acc: 0.7500, CE loss: 0.341, DL2 loss: 9.255
[660] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.211, DL2 loss: 5.323
[675] Train acc: 0.9844, Constr acc: 0.7812, CE loss: 0.158, DL2 loss: 17.833
[690] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.059, DL2 loss: 5.822
[705] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.121, DL2 loss: 4.574
[720] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.047, DL2 loss: 2.979
[735] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.224, DL2 loss: 8.480
[750] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.067, DL2 loss: 4.273
[765] Train acc: 0.9531, Constr acc: 1.0000, CE loss: 0.202, DL2 loss: 0.000
[780] Train acc: 0.9688, Constr acc: 0.9688, CE loss: 0.150, DL2 loss: 0.741
[795] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.071, DL2 loss: 4.710
[810] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.218, DL2 loss: 2.645
[825] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.155, DL2 loss: 5.838
[840] Train acc: 0.9688, Constr acc: 0.9688, CE loss: 0.190, DL2 loss: 2.376
[855] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.127, DL2 loss: 11.222
[870] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.048, DL2 loss: 0.126
[885] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.039, DL2 loss: 12.356
[900] Train acc: 0.9219, Constr acc: 0.8750, CE loss: 0.317, DL2 loss: 5.257
[915] Train acc: 0.9531, Constr acc: 0.8125, CE loss: 0.182, DL2 loss: 8.126
[930] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.073, DL2 loss: 3.152
[0] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.011, DL2 loss: 8.454
[15] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.010, DL2 loss: 3.279
[30] Train acc: 0.9062, Constr acc: 0.9062, CE loss: 0.159, DL2 loss: 6.846
[45] Train acc: 0.9219, Constr acc: 0.7500, CE loss: 0.457, DL2 loss: 12.772
[60] Train acc: 0.8906, Constr acc: 0.7812, CE loss: 0.595, DL2 loss: 8.129
[75] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.088, DL2 loss: 7.813
[90] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.168, DL2 loss: 6.679
[105] Train acc: 0.9219, Constr acc: 0.8750, CE loss: 0.621, DL2 loss: 5.746
[120] Train acc: 0.9375, Constr acc: 0.9688, CE loss: 0.103, DL2 loss: 0.413
[135] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.003, DL2 loss: 5.386
[150] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.083, DL2 loss: 5.167
[165] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.027, DL2 loss: 6.334
[180] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.043, DL2 loss: 3.583
[195] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.294, DL2 loss: 5.583
[210] Train acc: 0.9531, Constr acc: 0.7812, CE loss: 0.239, DL2 loss: 12.230
[225] Train acc: 0.9531, Constr acc: 0.9688, CE loss: 0.342, DL2 loss: 0.544
[240] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.349, DL2 loss: 4.700
[255] Train acc: 0.9375, Constr acc: 0.8125, CE loss: 0.193, DL2 loss: 10.814
[270] Train acc: 0.9531, Constr acc: 0.9688, CE loss: 0.342, DL2 loss: 1.896
[285] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.122, DL2 loss: 3.373
[300] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.040, DL2 loss: 1.499
[315] Train acc: 0.8906, Constr acc: 0.9062, CE loss: 0.463, DL2 loss: 8.214
[330] Train acc: 1.0000, Constr acc: 1.0000, CE loss: 0.007, DL2 loss: 0.000
[345] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.118, DL2 loss: 5.723
[360] Train acc: 0.9219, Constr acc: 0.8750, CE loss: 0.582, DL2 loss: 6.239
