epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[15] Train acc: 0.5625, Constr acc: 0.4062, CE loss: 1.591, DL2 loss: 21.073
[30] Train acc: 0.8281, Constr acc: 0.9375, CE loss: 1.394, DL2 loss: 2.732
[45] Train acc: 0.8594, Constr acc: 0.8125, CE loss: 0.537, DL2 loss: 7.280
[60] Train acc: 0.9062, Constr acc: 0.8750, CE loss: 0.418, DL2 loss: 6.615
[75] Train acc: 0.9062, Constr acc: 0.8750, CE loss: 0.707, DL2 loss: 6.078
[90] Train acc: 0.9062, Constr acc: 0.7812, CE loss: 0.430, DL2 loss: 7.453
[105] Train acc: 0.9688, Constr acc: 0.7500, CE loss: 0.293, DL2 loss: 11.617
[120] Train acc: 0.9219, Constr acc: 0.8750, CE loss: 0.363, DL2 loss: 4.287
[135] Train acc: 1.0000, Constr acc: 0.9688, CE loss: 0.018, DL2 loss: 1.029
[150] Train acc: 0.8750, Constr acc: 0.7188, CE loss: 0.592, DL2 loss: 18.725
[165] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.047, DL2 loss: 8.369
[180] Train acc: 0.9219, Constr acc: 0.9375, CE loss: 0.542, DL2 loss: 1.550
[195] Train acc: 0.7656, Constr acc: 0.8125, CE loss: 1.425, DL2 loss: 6.274
[210] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.050, DL2 loss: 7.385
[225] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.048, DL2 loss: 3.605
[240] Train acc: 0.8906, Constr acc: 0.8750, CE loss: 0.868, DL2 loss: 5.505
[255] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.029, DL2 loss: 3.124
[270] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.111, DL2 loss: 11.470
[285] Train acc: 0.8594, Constr acc: 0.6875, CE loss: 0.545, DL2 loss: 12.818
[300] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.280, DL2 loss: 5.527
[315] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.133, DL2 loss: 1.822
[330] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.100, DL2 loss: 5.280
[345] Train acc: 0.8750, Constr acc: 0.8750, CE loss: 0.581, DL2 loss: 4.138
[360] Train acc: 0.9219, Constr acc: 0.8750, CE loss: 0.335, DL2 loss: 8.679
[375] Train acc: 0.9062, Constr acc: 0.9375, CE loss: 0.429, DL2 loss: 1.075
[390] Train acc: 0.8438, Constr acc: 0.8750, CE loss: 0.925, DL2 loss: 5.827
[405] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.099, DL2 loss: 3.951
[420] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.151, DL2 loss: 2.140
[435] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.199, DL2 loss: 1.475
[450] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.119, DL2 loss: 8.488
[465] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.058, DL2 loss: 10.357
[480] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.181, DL2 loss: 9.291
[495] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.020, DL2 loss: 3.232
[510] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.080, DL2 loss: 9.433
[525] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.166, DL2 loss: 6.803
[540] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.124, DL2 loss: 5.941
[555] Train acc: 0.9219, Constr acc: 0.8750, CE loss: 0.471, DL2 loss: 8.137
[570] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.114, DL2 loss: 4.127
[585] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.075, DL2 loss: 5.238
[600] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.025, DL2 loss: 5.279
[615] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.030, DL2 loss: 5.609
[630] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.333, DL2 loss: 6.162
[645] Train acc: 0.8438, Constr acc: 0.6875, CE loss: 1.393, DL2 loss: 9.750
[660] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.003, DL2 loss: 5.323
[675] Train acc: 0.9844, Constr acc: 0.7500, CE loss: 0.153, DL2 loss: 18.765
[690] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.192, DL2 loss: 5.806
[705] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.168, DL2 loss: 2.818
[720] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.041, DL2 loss: 2.979
[735] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.018, DL2 loss: 9.126
[750] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.072, DL2 loss: 4.081
[765] Train acc: 0.9688, Constr acc: 1.0000, CE loss: 0.063, DL2 loss: 0.000
[780] Train acc: 0.9688, Constr acc: 1.0000, CE loss: 0.159, DL2 loss: 0.000
[795] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.302, DL2 loss: 3.235
[810] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.256, DL2 loss: 4.528
[825] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.350, DL2 loss: 8.007
[840] Train acc: 0.9688, Constr acc: 0.9688, CE loss: 0.089, DL2 loss: 2.376
[855] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.018, DL2 loss: 11.198
[870] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.030, DL2 loss: 1.506
[885] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.034, DL2 loss: 12.357
[900] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.100, DL2 loss: 4.008
[915] Train acc: 0.9531, Constr acc: 0.8125, CE loss: 0.234, DL2 loss: 8.076
[930] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.328, DL2 loss: 2.376
[0] Train acc: 0.9219, Constr acc: 0.9062, CE loss: 0.223, DL2 loss: 7.628
[15] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.283, DL2 loss: 2.239
[30] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.094, DL2 loss: 6.846
[45] Train acc: 0.9688, Constr acc: 0.7500, CE loss: 0.082, DL2 loss: 12.547
[60] Train acc: 0.7812, Constr acc: 0.7188, CE loss: 3.128, DL2 loss: 8.046
