epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[15] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.023, DL2 loss: 3.680
[30] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.027, DL2 loss: 4.706
[45] Train acc: 0.8750, Constr acc: 0.8750, CE loss: 0.496, DL2 loss: 5.903
[60] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.075, DL2 loss: 7.752
[75] Train acc: 0.6719, Constr acc: 0.8125, CE loss: 1.231, DL2 loss: 8.319
[90] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.127, DL2 loss: 4.281
[105] Train acc: 0.9844, Constr acc: 0.8125, CE loss: 0.083, DL2 loss: 7.386
[120] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.126, DL2 loss: 1.624
[135] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.219, DL2 loss: 1.904
[150] Train acc: 0.9531, Constr acc: 0.7188, CE loss: 0.196, DL2 loss: 12.531
[165] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.106, DL2 loss: 5.175
[180] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.136, DL2 loss: 4.108
[195] Train acc: 0.7656, Constr acc: 0.7812, CE loss: 0.684, DL2 loss: 8.167
[210] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.104, DL2 loss: 4.630
[225] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.152, DL2 loss: 5.379
[240] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.113, DL2 loss: 3.400
[255] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.187, DL2 loss: 4.336
[270] Train acc: 0.9219, Constr acc: 0.8438, CE loss: 0.222, DL2 loss: 8.095
[285] Train acc: 0.9219, Constr acc: 0.6875, CE loss: 0.178, DL2 loss: 13.808
[300] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.127, DL2 loss: 3.955
[315] Train acc: 0.8906, Constr acc: 0.9062, CE loss: 0.298, DL2 loss: 4.245
[330] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.050, DL2 loss: 6.657
[345] Train acc: 0.8906, Constr acc: 0.8750, CE loss: 0.325, DL2 loss: 3.840
[360] Train acc: 0.8750, Constr acc: 0.9062, CE loss: 0.360, DL2 loss: 4.721
[375] Train acc: 0.8750, Constr acc: 0.9688, CE loss: 0.223, DL2 loss: 2.150
[390] Train acc: 0.9219, Constr acc: 0.8750, CE loss: 0.221, DL2 loss: 4.607
[405] Train acc: 0.8594, Constr acc: 0.8750, CE loss: 0.402, DL2 loss: 2.778
[420] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.113, DL2 loss: 2.607
[435] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.181, DL2 loss: 2.018
[450] Train acc: 0.9219, Constr acc: 0.7812, CE loss: 0.248, DL2 loss: 8.015
[465] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.184, DL2 loss: 6.205
[480] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.130, DL2 loss: 4.011
[495] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.064, DL2 loss: 2.789
[510] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.129, DL2 loss: 6.931
[525] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.157, DL2 loss: 2.005
[540] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.076, DL2 loss: 3.562
[555] Train acc: 0.9062, Constr acc: 0.8438, CE loss: 0.171, DL2 loss: 5.220
[570] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.148, DL2 loss: 1.467
