epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[510] Train acc: 0.9219, Constr acc: 0.9375, CE loss: 0.225, DL2 loss: 2.425
[525] Train acc: 0.9062, Constr acc: 0.9062, CE loss: 0.170, DL2 loss: 2.652
[540] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.370, DL2 loss: 7.490
[555] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.226, DL2 loss: 3.976
[570] Train acc: 0.9219, Constr acc: 0.9375, CE loss: 0.126, DL2 loss: 4.542
[585] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.156, DL2 loss: 4.345
[600] Train acc: 0.8750, Constr acc: 0.8750, CE loss: 0.436, DL2 loss: 3.284
[615] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.271, DL2 loss: 2.980
[630] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.199, DL2 loss: 8.130
[645] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.340, DL2 loss: 5.102
[660] Train acc: 0.8594, Constr acc: 0.8438, CE loss: 0.608, DL2 loss: 7.457
[675] Train acc: 0.9219, Constr acc: 0.9375, CE loss: 0.182, DL2 loss: 1.521
[690] Train acc: 0.9219, Constr acc: 0.9062, CE loss: 0.319, DL2 loss: 7.417
[705] Train acc: 0.9062, Constr acc: 0.9375, CE loss: 0.573, DL2 loss: 2.351
[720] Train acc: 0.9219, Constr acc: 0.9062, CE loss: 0.239, DL2 loss: 5.015
[735] Train acc: 0.9062, Constr acc: 0.9062, CE loss: 0.276, DL2 loss: 6.578
[750] Train acc: 0.8906, Constr acc: 0.9062, CE loss: 0.448, DL2 loss: 3.001
[765] Train acc: 0.9531, Constr acc: 0.8125, CE loss: 0.196, DL2 loss: 10.736
[780] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.419, DL2 loss: 3.725
[795] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.072, DL2 loss: 10.277
[810] Train acc: 0.8438, Constr acc: 0.9688, CE loss: 0.729, DL2 loss: 0.717
[825] Train acc: 0.8906, Constr acc: 0.9062, CE loss: 0.296, DL2 loss: 5.443
[840] Train acc: 0.8906, Constr acc: 0.9062, CE loss: 0.488, DL2 loss: 5.775
[855] Train acc: 0.8906, Constr acc: 0.8125, CE loss: 0.569, DL2 loss: 11.900
[870] Train acc: 0.7812, Constr acc: 0.8438, CE loss: 0.903, DL2 loss: 6.162
[885] Train acc: 0.9062, Constr acc: 0.9062, CE loss: 0.318, DL2 loss: 5.335
[900] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.379, DL2 loss: 2.968
[915] Train acc: 0.8750, Constr acc: 0.8750, CE loss: 0.540, DL2 loss: 5.446
[930] Train acc: 0.9219, Constr acc: 0.9375, CE loss: 0.401, DL2 loss: 3.456
[0] Train acc: 0.8281, Constr acc: 0.8125, CE loss: 0.487, DL2 loss: 9.983
[15] Train acc: 0.9062, Constr acc: 0.7812, CE loss: 0.464, DL2 loss: 11.915
[30] Train acc: 0.9375, Constr acc: 0.8125, CE loss: 0.335, DL2 loss: 11.891
[45] Train acc: 0.8594, Constr acc: 0.7812, CE loss: 0.688, DL2 loss: 6.438
[60] Train acc: 0.8594, Constr acc: 0.9688, CE loss: 0.367, DL2 loss: 2.175
[75] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.371, DL2 loss: 0.407
[90] Train acc: 0.8125, Constr acc: 0.7500, CE loss: 1.227, DL2 loss: 14.756
[105] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.139, DL2 loss: 6.040
[120] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.196, DL2 loss: 1.569
[135] Train acc: 0.8906, Constr acc: 0.8750, CE loss: 0.400, DL2 loss: 5.377
[150] Train acc: 0.9219, Constr acc: 0.9375, CE loss: 0.222, DL2 loss: 2.887
[165] Train acc: 0.9531, Constr acc: 0.9688, CE loss: 0.349, DL2 loss: 1.320
[180] Train acc: 0.9062, Constr acc: 0.9375, CE loss: 0.319, DL2 loss: 2.338
[195] Train acc: 0.8750, Constr acc: 0.9062, CE loss: 0.482, DL2 loss: 4.688
[210] Train acc: 0.6406, Constr acc: 0.8750, CE loss: 4.323, DL2 loss: 7.751
[225] Train acc: 0.8281, Constr acc: 0.8438, CE loss: 0.521, DL2 loss: 7.382
[240] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.289, DL2 loss: 7.403
