epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
7, 252, 0.0152, 0.0002, 98.438, 100.000, 0.989, 0.717, 
7, 251, 0.0172, 0.0002, 100.000, 100.000, 0.989, 0.694, 
7, 250, 0.0446, 0.0002, 98.438, 100.000, 0.988, 0.694, 
7, 249, 0.0317, 0.0002, 98.438, 100.000, 0.990, 0.706, 
7, 248, 0.0059, 0.0002, 100.000, 100.000, 0.986, 0.718, 
7, 247, 0.0615, 0.0003, 96.875, 100.000, 0.982, 0.626, 
7, 246, 0.0156, 0.0002, 100.000, 100.000, 0.987, 0.695, 
7, 245, 0.0252, 0.0002, 98.438, 100.000, 0.988, 0.720, 
7, 244, 0.0229, 0.0002, 100.000, 100.000, 0.987, 0.737, 
7, 243, 0.0043, 0.0002, 100.000, 100.000, 0.989, 0.723, 
7, 242, 0.0033, 0.0003, 100.000, 100.000, 0.984, 0.673, 
7, 241, 0.0029, 0.0002, 100.000, 100.000, 0.988, 0.733, 
7, 240, 0.0507, 0.0002, 98.438, 100.000, 0.988, 0.709, 
7, 239, 0.0584, 0.0003, 96.875, 100.000, 0.961, 0.669, 
7, 238, 0.0118, 0.0002, 100.000, 100.000, 0.988, 0.759, 
7, 237, 0.0127, 0.0002, 100.000, 100.000, 0.986, 0.722, 
7, 236, 0.0178, 0.0002, 100.000, 100.000, 0.987, 0.721, 
7, 235, 0.0184, 0.0002, 100.000, 100.000, 0.985, 0.682, 
7, 234, 0.0292, 0.0002, 98.438, 100.000, 0.987, 0.721, 
7, 233, 0.0302, 0.0002, 98.438, 100.000, 0.986, 0.744, 
7, 232, 0.0150, 0.0002, 100.000, 100.000, 0.987, 0.725, 
7, 231, 0.0118, 0.0002, 100.000, 100.000, 0.981, 0.754, 
7, 230, 0.0107, 0.0003, 100.000, 100.000, 0.962, 0.739, 
7, 229, 0.0428, 0.0002, 98.438, 100.000, 0.988, 0.741, 
7, 228, 0.0189, 0.0002, 100.000, 100.000, 0.988, 0.748, 
7, 227, 0.1317, 0.0002, 96.875, 100.000, 0.986, 0.735, 
7, 226, 0.0334, 0.0002, 98.438, 100.000, 0.986, 0.730, 
7, 225, 0.0731, 0.0002, 98.438, 100.000, 0.988, 0.757, 
7, 224, 0.0560, 0.0003, 98.438, 100.000, 0.985, 0.657, 
7, 223, 0.0875, 0.0003, 96.875, 100.000, 0.972, 0.629, 
7, 222, 0.0100, 0.0002, 100.000, 100.000, 0.989, 0.737, 
7, 221, 0.0070, 0.0002, 100.000, 100.000, 0.988, 0.739, 
7, 220, 0.1576, 0.0002, 93.750, 100.000, 0.986, 0.709, 
7, 219, 0.0064, 0.0003, 100.000, 100.000, 0.980, 0.686, 
7, 218, 0.0084, 0.0003, 100.000, 100.000, 0.985, 0.629, 
7, 217, 0.0819, 0.0003, 96.875, 100.000, 0.984, 0.613, 
7, 216, 0.0060, 0.0003, 100.000, 100.000, 0.971, 0.608, 
7, 215, 0.0775, 0.0003, 95.312, 100.000, 0.985, 0.680, 
7, 214, 0.0256, 0.0003, 100.000, 100.000, 0.986, 0.672, 
7, 213, 0.0206, 0.0002, 98.438, 100.000, 0.988, 0.681, 
7, 212, 0.0068, 0.0003, 100.000, 100.000, 0.983, 0.694, 
7, 211, 0.0044, 0.0002, 100.000, 100.000, 0.985, 0.728, 
7, 210, 0.0586, 0.0002, 98.438, 100.000, 0.985, 0.723, 
7, 209, 0.0861, 0.0002, 95.312, 100.000, 0.982, 0.744, 
7, 208, 0.0016, 0.0003, 100.000, 100.000, 0.986, 0.684, 
7, 207, 0.0364, 0.0002, 98.438, 100.000, 0.987, 0.712, 
7, 206, 0.0106, 0.0002, 100.000, 100.000, 0.984, 0.716, 
7, 205, 0.0201, 0.0003, 100.000, 100.000, 0.984, 0.679, 
7, 204, 0.0865, 0.0003, 95.312, 100.000, 0.985, 0.648, 
7, 203, 0.1012, 0.0003, 96.875, 100.000, 0.986, 0.671, 
7, 202, 0.0281, 0.0002, 98.438, 100.000, 0.986, 0.690, 
7, 201, 0.0188, 0.0002, 98.438, 100.000, 0.986, 0.708, 
7, 200, 0.0747, 0.0003, 96.875, 100.000, 0.983, 0.685, 
7, 199, 0.0142, 0.0002, 100.000, 100.000, 0.987, 0.698, 
7, 198, 0.0564, 0.0003, 98.438, 100.000, 0.987, 0.671, 
7, 197, 0.0575, 0.0003, 98.438, 100.000, 0.980, 0.637, 
7, 196, 0.0642, 0.0002, 96.875, 100.000, 0.987, 0.704, 
7, 195, 0.0469, 0.0003, 96.875, 100.000, 0.986, 0.679, 
7, 194, 0.0602, 0.0003, 96.875, 100.000, 0.983, 0.675, 
7, 193, 0.0096, 0.0003, 100.000, 100.000, 0.987, 0.694, 
7, 192, 0.0452, 0.0002, 98.438, 100.000, 0.987, 0.696, 
7, 191, 0.0797, 0.0003, 98.438, 100.000, 0.986, 0.576, 
7, 190, 0.0972, 0.0003, 96.875, 100.000, 0.986, 0.644, 
8, 190, 0.0084, 0.0003, 100.000, 100.000, 0.980, 0.708, 
8, 189, 0.0107, 0.0003, 100.000, 100.000, 0.986, 0.648, 
8, 188, 0.0117, 0.0003, 100.000, 100.000, 0.985, 0.620, 
8, 187, 0.0150, 0.0003, 100.000, 100.000, 0.988, 0.637, 
8, 186, 0.1292, 0.0003, 92.188, 100.000, 0.982, 0.605, 
8, 185, 0.0125, 0.0003, 100.000, 100.000, 0.987, 0.639, 
8, 184, 0.0311, 0.0003, 100.000, 100.000, 0.984, 0.638, 
8, 183, 0.0048, 0.0003, 100.000, 100.000, 0.988, 0.669, 
8, 182, 0.0868, 0.0002, 96.875, 100.000, 0.987, 0.674, 
8, 181, 0.0038, 0.0003, 100.000, 100.000, 0.977, 0.639, 
8, 180, 0.0306, 0.0003, 98.438, 100.000, 0.988, 0.678, 
8, 179, 0.0395, 0.0003, 98.438, 100.000, 0.983, 0.629, 
8, 178, 0.0301, 0.0002, 98.438, 100.000, 0.987, 0.682, 
8, 177, 0.0591, 0.0002, 95.312, 100.000, 0.986, 0.709, 
8, 176, 0.0336, 0.0003, 98.438, 100.000, 0.986, 0.717, 
8, 175, 0.0195, 0.0002, 100.000, 100.000, 0.985, 0.753, 
8, 174, 0.1201, 0.0002, 96.875, 100.000, 0.984, 0.707, 
8, 173, 0.0710, 0.0002, 96.875, 100.000, 0.984, 0.704, 
8, 172, 0.0652, 0.0003, 98.438, 100.000, 0.984, 0.644, 
8, 171, 0.0891, 0.0002, 96.875, 100.000, 0.986, 0.694, 
8, 170, 0.0366, 0.0003, 98.438, 100.000, 0.985, 0.636, 
8, 169, 0.0440, 0.0003, 98.438, 100.000, 0.985, 0.677, 
8, 168, 0.0134, 0.0002, 100.000, 100.000, 0.987, 0.699, 
8, 167, 0.0748, 0.0002, 98.438, 100.000, 0.986, 0.697, 
8, 166, 0.1187, 0.0003, 98.438, 100.000, 0.983, 0.651, 
8, 165, 0.0109, 0.0003, 100.000, 100.000, 0.985, 0.639, 
8, 164, 0.0297, 0.0003, 98.438, 100.000, 0.981, 0.682, 
8, 163, 0.0211, 0.0003, 98.438, 100.000, 0.986, 0.675, 
8, 162, 0.0211, 0.0003, 100.000, 100.000, 0.986, 0.668, 
8, 161, 0.1374, 0.0003, 95.312, 100.000, 0.981, 0.631, 
8, 160, 0.0742, 0.0003, 96.875, 100.000, 0.982, 0.604, 
8, 159, 0.1379, 0.0003, 95.312, 100.000, 0.984, 0.617, 
8, 158, 0.0096, 0.0003, 100.000, 100.000, 0.982, 0.588, 
