epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
1, 7552, 155.5161, 181.2512, 0.000, 6.250, 0.008, 0.212, 0.5000, 0.3333, 0.5000, 0.8000, 0.4000, 0.5000, 200, 2192.2197320461273 
1, 7452, 4.4820, 2.0055, 6.250, 12.500, 0.014, 0.494, 0.4615, 0.5000, 0.6923, 0.6000, 0.8333, 0.4615, 300, 3155.28133559227 
1, 7352, 6.5336, 0.3717, 0.000, 6.250, 0.013, 0.071, 0.6250, 0.7500, 0.7000, 0.8750, 0.8750, 0.8000, 400, 4061.3746688365936 
1, 7252, 7.3815, 38.8160, 0.000, 6.250, 0.011, 0.214, 0.6000, 0.4000, 0.5000, 0.2857, 0.2500, 0.4444, 500, 5021.509872674942 
1, 7152, 11.3207, 1.6519, 0.000, 6.250, 0.013, 0.576, 0.6667, 0.8182, 0.5714, 0.6250, 0.4000, 0.6250, 600, 6055.490234136581 
1, 7052, 17.2707, 116.6314, 0.000, 6.250, 0.012, 0.482, 1.0000, 0.8571, 0.7778, 0.8333, 1.0000, 0.9091, 700, 7126.10440659523 
1, 6952, 8.8024, 0.8235, 0.000, 18.750, 0.012, 0.471, 0.5000, 0.7273, 0.1429, 0.5000, 0.7500, 0.5714, 800, 8208.28201508522 
1, 6852, 8.5035, 1.1128, 0.000, 0.000, 0.009, 0.484, 0.8750, 1.0000, 0.8333, 0.8750, 0.8000, 0.6000, 900, 9162.309999227524 
1, 6752, 12.2952, 0.9857, 0.000, 12.500, 0.009, 0.587, 0.6250, 1.0000, 1.0000, 0.6667, 0.3333, 0.2500, 1000, 10064.273384809494 
1, 6652, 7.4849, 1.1591, 0.000, 12.500, 0.009, 0.630, 0.6667, 0.8889, 0.5000, 0.6667, 0.6667, 0.2857, 1100, 11018.962578773499 
1, 6552, 7.3329, 2.8424, 6.250, 18.750, 0.009, 0.389, 0.2500, 0.2500, 1.0000, 0.0000, 0.0000, 0.2000, 1200, 12045.366044282913 
1, 6452, 7.0471, 1.9434, 0.000, 6.250, 0.012, 0.573, 0.8571, 0.8750, 0.4444, 0.6667, 1.0000, 0.5000, 1300, 13122.951422691345 
1, 6352, 12.4412, 2.7513, 0.000, 6.250, 0.013, 0.606, 0.4615, 0.9091, 0.5000, 0.1429, 0.3125, 0.4545, 1400, 14216.227363348007 
1, 6252, 5.7303, 0.7714, 0.000, 12.500, 0.012, 0.609, 0.7143, 0.5556, 0.4000, 0.4545, 0.5455, 0.0000, 1500, 15173.21632695198 
1, 6152, 6.6465, 0.9226, 0.000, 0.000, 0.017, 0.689, 0.2727, 0.5000, 0.3333, 0.5000, 0.3333, 0.5000, 1600, 16086.269459724426 
1, 6052, 10.0678, 0.7809, 0.000, 12.500, 0.017, 0.618, 0.4286, 0.4545, 0.4444, 0.5333, 0.4000, 0.1000, 1700, 17061.98737359047 
1, 5952, 20.0697, 3.5608, 0.000, 6.250, 0.014, 0.663, 0.4000, 0.4167, 0.1667, 0.5000, 0.5000, 0.4000, 1800, 18095.4720556736 
1, 5852, 8.1943, 1.0161, 0.000, 0.000, 0.017, 0.663, 0.5833, 0.4545, 0.3750, 0.3077, 0.2500, 0.1818, 1900, 19147.089272499084 
1, 5752, 5.6588, 0.7787, 0.000, 0.000, 0.016, 0.618, 0.7500, 0.7273, 0.0000, 0.1429, 0.3333, 0.2222, 2000, 20239.612592935562 
1, 5652, 7.6522, 1.7151, 0.000, 0.000, 0.015, 0.671, 0.5556, 0.2000, 0.1111, 0.3000, 0.2500, 0.1000, 2100, 21269.70203924179 
1, 5552, 7.8263, 0.9332, 0.000, 6.250, 0.018, 0.611, 0.4444, 0.4000, 0.4286, 0.5000, 0.5000, 0.4615, 2200, 22061.535214424133 
1, 5452, 8.1025, 0.9301, 0.000, 6.250, 0.016, 0.693, 0.4167, 0.3333, 0.3846, 0.3158, 0.3333, 0.4545, 2300, 22479.401652812958 
1, 5352, 6.5005, 0.7624, 6.250, 6.250, 0.017, 0.675, 0.4286, 0.3529, 0.5455, 0.4500, 0.2857, 0.3077, 2400, 22896.545459270477 
1, 5252, 6.6880, 0.6557, 0.000, 12.500, 0.018, 0.677, 0.5333, 0.4000, 0.2000, 0.4615, 0.0000, 0.3077, 2500, 23314.298437595367 
1, 5152, 6.8466, 0.9921, 0.000, 12.500, 0.014, 0.604, 0.5000, 0.4000, 0.2500, 0.5000, 0.1667, 0.1667, 2600, 23728.517445087433 
1, 5052, 7.9987, 0.7987, 6.250, 12.500, 0.017, 0.724, 0.3846, 0.2222, 0.3077, 0.2222, 0.5000, 0.0000, 2700, 24146.055042505264 
1, 4952, 14.5341, 2.6184, 0.000, 6.250, 0.015, 0.659, 0.8182, 0.5000, 0.7000, 0.9091, 0.5000, 0.7273, 2800, 24564.832146406174 
1, 4852, 7.6039, 0.6023, 0.000, 6.250, 0.015, 0.615, 0.2941, 0.1000, 0.4000, 0.5714, 0.2500, 0.2727, 2900, 24984.151161432266 
1, 4752, 6.8186, 0.5473, 0.000, 0.000, 0.014, 0.613, 0.5000, 0.4286, 0.3000, 0.1429, 0.8750, 0.3750, 3000, 25399.221185684204 
1, 4652, 6.7802, 0.6581, 0.000, 12.500, 0.015, 0.515, 0.5000, 0.5000, 0.7143, 0.4444, 0.5000, 0.3333, 3100, 25815.460604429245 
2, 4552, 6.5655, 0.6133, 6.250, 12.500, 0.017, 0.664, 0.3000, 0.3125, 0.5833, 0.2000, 0.1000, 0.1111, 3200, 26280.700414180756 
2, 4452, 7.3345, 0.6005, 6.250, 6.250, 0.018, 0.691, 0.3750, 0.3636, 0.1429, 0.0833, 0.1667, 0.0909, 3300, 26701.716587543488 
2, 4352, 7.9341, 0.8395, 0.000, 0.000, 0.012, 0.387, 0.7273, 0.3333, 0.5714, 0.2222, 0.7500, 0.5385, 3400, 27124.823427915573 
2, 4252, 5.8586, 0.6545, 0.000, 12.500, 0.018, 0.729, 1.0000, 0.2727, 0.1333, 0.2500, 0.3077, 0.3000, 3500, 27550.42965722084 
2, 4152, 7.1896, 0.7277, 6.250, 6.250, 0.019, 0.767, 0.1250, 0.5000, 0.1000, 0.2500, 0.0909, 0.3077, 3600, 27981.41143655777 
2, 4052, 8.7075, 0.7413, 0.000, 6.250, 0.019, 0.695, 0.5556, 0.4000, 0.7143, 0.5385, 0.5000, 0.3750, 3700, 28408.13575053215 
2, 3952, 8.6391, 0.6311, 0.000, 0.000, 0.015, 0.709, 0.2308, 0.2857, 0.3333, 0.1667, 0.0000, 0.0000, 3800, 28835.278448581696 
2, 3852, 8.1344, 0.8006, 0.000, 12.500, 0.018, 0.744, 0.5000, 0.1111, 0.0714, 0.1818, 0.2857, 0.1538, 3900, 29265.770133256912 
2, 3752, 5.4920, 0.5421, 6.250, 18.750, 0.017, 0.679, 0.1250, 0.5000, 0.1429, 0.2000, 0.3333, 0.2857, 4000, 29691.72440314293 
2, 3652, 9.4089, 0.9287, 6.250, 25.000, 0.016, 0.755, 0.2727, 0.5714, 0.3000, 0.0000, 0.1111, 0.0714, 4100, 30119.7033867836 
2, 3552, 7.7566, 0.7391, 0.000, 6.250, 0.018, 0.735, 0.3077, 0.2500, 0.2308, 0.2143, 0.2727, 0.3077, 4200, 30552.972768068314 
2, 3452, 7.9967, 0.9297, 0.000, 0.000, 0.016, 0.669, 0.0000, 0.5000, 0.3636, 0.8000, 0.2222, 0.2000, 4300, 30980.381400585175 
2, 3352, 7.1227, 0.6641, 0.000, 12.500, 0.014, 0.685, 0.3000, 0.5556, 0.1111, 0.2222, 0.3333, 0.1111, 4400, 31409.523119926453 
2, 3252, 8.2084, 0.7243, 0.000, 6.250, 0.014, 0.735, 0.5000, 0.4545, 0.0000, 0.2500, 0.0000, 0.1429, 4500, 31837.190037965775 
2, 3152, 10.4490, 0.7445, 0.000, 0.000, 0.015, 0.640, 0.1818, 0.0000, 0.0000, 0.2500, 0.0000, 0.2308, 4600, 32270.19084906578 
2, 3052, 7.8572, 0.6241, 0.000, 12.500, 0.014, 0.636, 0.0000, 0.2500, 0.1000, 0.0000, 0.0000, 0.0000, 4700, 32699.131436109543 
2, 2952, 7.4342, 0.6998, 0.000, 0.000, 0.013, 0.683, 0.0000, 0.1250, 0.0000, 0.5000, 0.5714, 0.2667, 4800, 33131.020548820496 
2, 2852, 6.6458, 0.7161, 0.000, 6.250, 0.015, 0.717, 0.3333, 0.3333, 0.1000, 0.0000, 0.2000, 0.1111, 4900, 33563.03002667427 
2, 2752, 6.7363, 0.5442, 0.000, 6.250, 0.015, 0.685, 0.4167, 0.5000, 0.1667, 0.3333, 0.2308, 0.1429, 5000, 33994.97464323044 
2, 2652, 8.0574, 0.6781, 0.000, 6.250, 0.015, 0.704, 0.5000, 0.1818, 0.1250, 0.3333, 0.3333, 0.0833, 5100, 34429.3459084034 
2, 2552, 6.4813, 0.6032, 0.000, 12.500, 0.012, 0.739, 0.2727, 0.0000, 0.2857, 0.2000, 0.3333, 0.0000, 5200, 34861.52653622627 
2, 2452, 9.6586, 0.8466, 0.000, 0.000, 0.012, 0.622, 0.4286, 0.5000, 0.3000, 0.2500, 0.8333, 0.5556, 5300, 35295.91403841972 
2, 2352, 5.8340, 0.6222, 0.000, 6.250, 0.016, 0.740, 0.1429, 0.1429, 0.0000, 0.1000, 0.0909, 0.0000, 5400, 35732.035474061966 
2, 2252, 8.5222, 0.6565, 0.000, 6.250, 0.016, 0.709, 0.1667, 0.4615, 0.2222, 0.2857, 0.1667, 0.3636, 5500, 36169.563804388046 
2, 2152, 9.6329, 0.8100, 6.250, 12.500, 0.017, 0.646, 0.4167, 0.1111, 0.5714, 0.3750, 0.3158, 0.3000, 5600, 36609.72345781326 
2, 2052, 9.2032, 0.8906, 6.250, 6.250, 0.016, 0.692, 0.3571, 0.4000, 0.4706, 0.1429, 0.4286, 0.2000, 5700, 37051.010459423065 
2, 1952, 7.8998, 3.1372, 6.250, 6.250, 0.015, 0.660, 0.6667, 0.8333, 0.6667, 0.5714, 0.7500, 0.5000, 5800, 37485.55290603638 
2, 1852, 6.4131, 0.8398, 0.000, 25.000, 0.016, 0.673, 0.4545, 0.3000, 0.0000, 0.2000, 0.0000, 0.1667, 5900, 37924.54958128929 
2, 1752, 5.2662, 0.6887, 6.250, 25.000, 0.018, 0.645, 0.3125, 0.1250, 0.2667, 0.2500, 0.2308, 0.0769, 6000, 38369.29924821854 
2, 1652, 5.7437, 1.3134, 0.000, 25.000, 0.017, 0.513, 0.5385, 0.8182, 0.5000, 0.8000, 0.8182, 0.7500, 6100, 38810.28765845299 
2, 1552, 11.9233, 2.3076, 0.000, 18.750, 0.016, 0.552, 0.8571, 1.0000, 0.7143, 0.8333, 1.0000, 0.6667, 6200, 39247.187803030014 
