epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
7, 252, 0.0049, 0.0013, 100.000, 100.000, 0.658, 0.451, 
7, 251, 0.0469, 0.0004, 98.438, 100.000, 0.970, 0.352, 
7, 250, 0.0496, 0.0004, 98.438, 100.000, 0.964, 0.365, 
7, 249, 0.0903, 0.0003, 95.312, 100.000, 0.979, 0.505, 
7, 248, 0.0364, 0.0004, 98.438, 100.000, 0.977, 0.458, 
7, 247, 0.3667, 0.0005, 89.062, 100.000, 0.950, 0.282, 
7, 246, 0.1241, 0.0005, 96.875, 100.000, 0.965, 0.254, 
7, 245, 0.0248, 0.0003, 98.438, 100.000, 0.962, 0.556, 
7, 244, 0.1610, 0.0004, 93.750, 100.000, 0.963, 0.504, 
7, 243, 0.0066, 0.0003, 100.000, 100.000, 0.963, 0.591, 
7, 242, 0.0595, 0.0004, 98.438, 100.000, 0.931, 0.459, 
7, 241, 0.2182, 0.0004, 95.312, 100.000, 0.971, 0.416, 
7, 240, 0.0154, 0.0004, 100.000, 100.000, 0.964, 0.476, 
7, 239, 0.2340, 0.0004, 92.188, 100.000, 0.966, 0.404, 
7, 238, 0.0771, 0.0004, 98.438, 100.000, 0.947, 0.409, 
7, 237, 0.0165, 0.0003, 100.000, 100.000, 0.971, 0.489, 
7, 236, 0.4120, 0.0004, 89.062, 100.000, 0.938, 0.446, 
7, 235, 0.0601, 0.0004, 98.438, 100.000, 0.972, 0.417, 
7, 234, 0.0329, 0.0004, 100.000, 100.000, 0.966, 0.436, 
7, 233, 0.1091, 0.0004, 95.312, 100.000, 0.965, 0.344, 
7, 232, 0.0912, 0.0004, 95.312, 100.000, 0.956, 0.435, 
7, 231, 0.2140, 0.0005, 93.750, 100.000, 0.904, 0.385, 
7, 230, 0.0995, 0.0004, 95.312, 100.000, 0.939, 0.479, 
7, 229, 0.2798, 0.0004, 90.625, 100.000, 0.974, 0.426, 
7, 228, 0.0587, 0.0004, 98.438, 100.000, 0.956, 0.427, 
7, 227, 0.2088, 0.0004, 90.625, 100.000, 0.976, 0.412, 
7, 226, 0.1359, 0.0004, 92.188, 100.000, 0.964, 0.466, 
7, 225, 0.1187, 0.0004, 96.875, 98.438, 0.967, 0.387, 
7, 224, 0.1131, 0.0004, 95.312, 100.000, 0.966, 0.341, 
7, 223, 0.1153, 0.0004, 95.312, 100.000, 0.947, 0.481, 
7, 222, 0.1039, 0.0004, 96.875, 100.000, 0.953, 0.434, 
7, 221, 0.0932, 0.0005, 98.438, 100.000, 0.941, 0.386, 
7, 220, 0.2170, 0.0004, 93.750, 100.000, 0.970, 0.473, 
7, 219, 0.0590, 0.0003, 96.875, 100.000, 0.963, 0.568, 
7, 218, 0.1225, 0.0004, 95.312, 100.000, 0.964, 0.486, 
7, 217, 0.1367, 0.0004, 96.875, 100.000, 0.964, 0.512, 
7, 216, 0.0726, 0.0004, 98.438, 100.000, 0.948, 0.472, 
7, 215, 0.1369, 0.0004, 95.312, 100.000, 0.956, 0.560, 
7, 214, 0.0688, 0.0004, 96.875, 100.000, 0.952, 0.425, 
7, 213, 0.0449, 0.0004, 100.000, 100.000, 0.963, 0.389, 
7, 212, 0.0303, 0.0004, 100.000, 100.000, 0.962, 0.397, 
7, 211, 0.0626, 0.0005, 96.875, 100.000, 0.932, 0.409, 
7, 210, 0.2315, 0.0004, 93.750, 100.000, 0.964, 0.405, 
7, 209, 0.1421, 0.0004, 95.312, 100.000, 0.970, 0.424, 
7, 208, 0.0183, 0.0004, 98.438, 100.000, 0.970, 0.468, 
7, 207, 0.2053, 0.0005, 95.312, 100.000, 0.954, 0.341, 
7, 206, 0.0723, 0.0005, 96.875, 100.000, 0.923, 0.378, 
7, 205, 0.0481, 0.0004, 96.875, 100.000, 0.956, 0.377, 
7, 204, 0.0377, 0.0004, 98.438, 100.000, 0.971, 0.424, 
7, 203, 0.0626, 0.0004, 100.000, 100.000, 0.974, 0.478, 
7, 202, 0.0566, 0.0004, 98.438, 100.000, 0.941, 0.536, 
7, 201, 0.1675, 0.0004, 93.750, 100.000, 0.954, 0.531, 
7, 200, 0.0675, 0.0003, 98.438, 100.000, 0.974, 0.611, 
7, 199, 0.0426, 0.0003, 98.438, 100.000, 0.964, 0.528, 
7, 198, 0.2527, 0.0005, 90.625, 100.000, 0.958, 0.282, 
7, 197, 0.1592, 0.0005, 95.312, 100.000, 0.954, 0.271, 
7, 196, 0.0663, 0.0004, 96.875, 100.000, 0.963, 0.434, 
7, 195, 0.0715, 0.0004, 95.312, 100.000, 0.967, 0.466, 
7, 194, 0.1170, 0.0003, 95.312, 100.000, 0.972, 0.495, 
7, 193, 0.0855, 0.0004, 96.875, 100.000, 0.954, 0.415, 
7, 192, 0.1448, 0.0004, 95.312, 100.000, 0.969, 0.416, 
7, 191, 0.1386, 0.0004, 93.750, 98.438, 0.963, 0.420, 
7, 190, 0.2456, 0.0004, 92.188, 100.000, 0.956, 0.371, 
8, 190, 0.0739, 0.0004, 96.875, 100.000, 0.960, 0.455, 
8, 189, 0.0335, 0.0004, 100.000, 100.000, 0.970, 0.342, 
8, 188, 0.0410, 0.0004, 100.000, 100.000, 0.966, 0.360, 
8, 187, 0.1509, 0.0004, 95.312, 100.000, 0.964, 0.482, 
8, 186, 0.3362, 0.0004, 92.188, 100.000, 0.969, 0.399, 
8, 185, 0.0541, 0.0004, 96.875, 100.000, 0.960, 0.464, 
8, 184, 0.0838, 0.0004, 96.875, 100.000, 0.969, 0.459, 
8, 183, 0.1193, 0.0004, 95.312, 100.000, 0.971, 0.472, 
8, 182, 0.0756, 0.0003, 96.875, 100.000, 0.978, 0.516, 
8, 181, 0.0102, 0.0004, 100.000, 100.000, 0.974, 0.467, 
8, 180, 0.3668, 0.0004, 90.625, 100.000, 0.940, 0.557, 
8, 179, 0.0437, 0.0004, 98.438, 100.000, 0.965, 0.493, 
8, 178, 0.0798, 0.0004, 98.438, 100.000, 0.961, 0.434, 
8, 177, 0.1104, 0.0003, 96.875, 100.000, 0.964, 0.546, 
8, 176, 0.0569, 0.0003, 98.438, 100.000, 0.969, 0.627, 
8, 175, 0.0777, 0.0004, 96.875, 100.000, 0.960, 0.495, 
8, 174, 0.0690, 0.0003, 96.875, 100.000, 0.961, 0.539, 
8, 173, 0.0929, 0.0003, 96.875, 100.000, 0.973, 0.552, 
8, 172, 0.2391, 0.0003, 95.312, 100.000, 0.976, 0.502, 
8, 171, 0.1031, 0.0003, 96.875, 100.000, 0.971, 0.500, 
8, 170, 0.0780, 0.0003, 95.312, 100.000, 0.970, 0.537, 
8, 169, 0.2272, 0.0003, 93.750, 100.000, 0.976, 0.514, 
8, 168, 0.0201, 0.0003, 100.000, 100.000, 0.976, 0.494, 
8, 167, 0.1106, 0.0004, 92.188, 100.000, 0.964, 0.469, 
8, 166, 0.2110, 0.0004, 95.312, 100.000, 0.974, 0.397, 
8, 165, 0.0658, 0.0004, 98.438, 100.000, 0.963, 0.448, 
8, 164, 0.2082, 0.0003, 96.875, 100.000, 0.972, 0.538, 
8, 163, 0.0109, 0.0003, 100.000, 100.000, 0.978, 0.570, 
8, 162, 0.0323, 0.0003, 98.438, 100.000, 0.977, 0.569, 
8, 161, 0.2053, 0.0003, 95.312, 98.438, 0.968, 0.529, 
8, 160, 0.1670, 0.0004, 93.750, 100.000, 0.966, 0.494, 
8, 159, 0.1384, 0.0004, 95.312, 100.000, 0.974, 0.445, 
8, 158, 0.0660, 0.0004, 96.875, 100.000, 0.941, 0.430, 
8, 157, 0.0445, 0.0004, 96.875, 100.000, 0.973, 0.488, 
8, 156, 0.0351, 0.0003, 98.438, 100.000, 0.977, 0.536, 
8, 155, 0.0375, 0.0003, 98.438, 100.000, 0.971, 0.509, 
8, 154, 0.1155, 0.0004, 96.875, 100.000, 0.966, 0.399, 
8, 153, 0.0793, 0.0004, 95.312, 100.000, 0.973, 0.413, 
8, 152, 0.0417, 0.0004, 100.000, 100.000, 0.946, 0.411, 
8, 151, 0.0593, 0.0004, 98.438, 100.000, 0.974, 0.439, 
8, 150, 0.1537, 0.0004, 93.750, 100.000, 0.974, 0.376, 
8, 149, 0.1859, 0.0004, 93.750, 100.000, 0.964, 0.398, 
8, 148, 0.0615, 0.0004, 95.312, 100.000, 0.965, 0.522, 
8, 147, 0.1339, 0.0004, 95.312, 100.000, 0.964, 0.525, 
8, 146, 0.2265, 0.0004, 92.188, 100.000, 0.971, 0.439, 
8, 145, 0.0529, 0.0004, 98.438, 100.000, 0.972, 0.382, 
8, 144, 0.1215, 0.0005, 95.312, 100.000, 0.944, 0.367, 
8, 143, 0.1636, 0.0004, 95.312, 100.000, 0.974, 0.354, 
8, 142, 0.0830, 0.0004, 95.312, 100.000, 0.975, 0.336, 
8, 141, 0.0282, 0.0005, 100.000, 100.000, 0.962, 0.293, 
8, 140, 0.1394, 0.0004, 95.312, 100.000, 0.970, 0.325, 
8, 139, 0.0931, 0.0004, 98.438, 100.000, 0.968, 0.401, 
8, 138, 0.0444, 0.0004, 98.438, 100.000, 0.968, 0.379, 
8, 137, 0.1374, 0.0005, 95.312, 100.000, 0.911, 0.428, 
8, 136, 0.1819, 0.0004, 93.750, 100.000, 0.976, 0.369, 
8, 135, 0.1230, 0.0003, 96.875, 100.000, 0.977, 0.494, 
8, 134, 0.0228, 0.0004, 100.000, 100.000, 0.973, 0.343, 
8, 133, 0.0858, 0.0004, 96.875, 100.000, 0.975, 0.455, 
8, 132, 0.1935, 0.0005, 93.750, 100.000, 0.957, 0.338, 
8, 131, 0.1517, 0.0004, 93.750, 100.000, 0.966, 0.404, 
8, 130, 0.2485, 0.0005, 89.062, 100.000, 0.943, 0.364, 
8, 129, 0.4146, 0.0004, 89.062, 100.000, 0.960, 0.482, 
8, 128, 0.0183, 0.0004, 100.000, 100.000, 0.975, 0.479, 
9, 127, 0.2151, 0.0004, 93.750, 100.000, 0.960, 0.447, 
9, 126, 0.0359, 0.0004, 100.000, 100.000, 0.973, 0.445, 
9, 125, 0.0316, 0.0003, 98.438, 100.000, 0.978, 0.491, 
9, 124, 0.1977, 0.0004, 95.312, 100.000, 0.968, 0.440, 
9, 123, 0.0520, 0.0004, 98.438, 100.000, 0.953, 0.379, 
9, 122, 0.1095, 0.0004, 96.875, 100.000, 0.964, 0.348, 
9, 121, 0.0800, 0.0004, 96.875, 100.000, 0.971, 0.339, 
9, 120, 0.0267, 0.0004, 100.000, 100.000, 0.951, 0.387, 
9, 119, 0.2536, 0.0004, 92.188, 100.000, 0.965, 0.379, 
9, 118, 0.0388, 0.0004, 100.000, 100.000, 0.971, 0.335, 
9, 117, 0.1598, 0.0004, 95.312, 100.000, 0.960, 0.397, 
9, 116, 0.0759, 0.0004, 96.875, 100.000, 0.975, 0.411, 
9, 115, 0.1445, 0.0005, 95.312, 100.000, 0.930, 0.353, 
9, 114, 0.1174, 0.0004, 95.312, 100.000, 0.959, 0.356, 
9, 113, 0.2493, 0.0004, 92.188, 100.000, 0.958, 0.379, 
9, 112, 0.2033, 0.0005, 92.188, 100.000, 0.957, 0.322, 
9, 111, 0.0330, 0.0004, 98.438, 100.000, 0.971, 0.437, 
9, 110, 0.0386, 0.0004, 98.438, 100.000, 0.966, 0.340, 
9, 109, 0.1700, 0.0004, 93.750, 100.000, 0.974, 0.337, 
9, 108, 0.0915, 0.0004, 93.750, 100.000, 0.967, 0.381, 
9, 107, 0.0605, 0.0004, 98.438, 100.000, 0.973, 0.297, 
