epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[15] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.128, DL2 loss: 6.447
[30] Train acc: 0.9219, Constr acc: 0.9688, CE loss: 0.225, DL2 loss: 1.761
[45] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.220, DL2 loss: 3.806
[60] Train acc: 1.0000, Constr acc: 0.8438, CE loss: 0.005, DL2 loss: 7.476
[75] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.120, DL2 loss: 5.445
[90] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.240, DL2 loss: 4.466
[105] Train acc: 0.9531, Constr acc: 0.7812, CE loss: 0.263, DL2 loss: 7.705
[120] Train acc: 0.9531, Constr acc: 0.9688, CE loss: 0.170, DL2 loss: 0.302
[135] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.030, DL2 loss: 0.122
[150] Train acc: 0.9844, Constr acc: 0.7812, CE loss: 0.043, DL2 loss: 14.070
[165] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.005, DL2 loss: 5.548
[180] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.264, DL2 loss: 0.979
[195] Train acc: 0.9219, Constr acc: 0.6875, CE loss: 0.452, DL2 loss: 12.053
[210] Train acc: 1.0000, Constr acc: 0.8438, CE loss: 0.013, DL2 loss: 4.605
[225] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.056, DL2 loss: 4.603
[240] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.236, DL2 loss: 3.757
[255] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.065, DL2 loss: 2.252
[270] Train acc: 0.8438, Constr acc: 0.8438, CE loss: 0.885, DL2 loss: 9.029
[285] Train acc: 0.8594, Constr acc: 0.7500, CE loss: 0.976, DL2 loss: 10.977
[300] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.206, DL2 loss: 4.395
[315] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.179, DL2 loss: 2.200
[330] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.091, DL2 loss: 2.399
[345] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.239, DL2 loss: 2.385
[360] Train acc: 0.7969, Constr acc: 0.8750, CE loss: 1.940, DL2 loss: 6.033
[375] Train acc: 0.9531, Constr acc: 0.9688, CE loss: 0.209, DL2 loss: 3.683
[390] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.112, DL2 loss: 4.981
[405] Train acc: 0.9531, Constr acc: 0.9688, CE loss: 0.306, DL2 loss: 3.665
[420] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.124, DL2 loss: 0.354
[435] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.247, DL2 loss: 0.707
[450] Train acc: 0.9844, Constr acc: 0.8125, CE loss: 0.114, DL2 loss: 8.244
[465] Train acc: 0.9844, Constr acc: 0.7812, CE loss: 0.039, DL2 loss: 12.122
[480] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.187, DL2 loss: 6.766
[495] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.221, DL2 loss: 6.626
[510] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.080, DL2 loss: 5.156
[525] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.386, DL2 loss: 6.931
[540] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.007, DL2 loss: 5.437
[555] Train acc: 0.9375, Constr acc: 0.8125, CE loss: 0.388, DL2 loss: 5.496
[570] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.055, DL2 loss: 4.382
[585] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.031, DL2 loss: 2.809
[600] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.239, DL2 loss: 4.841
[615] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.012, DL2 loss: 3.149
[630] Train acc: 0.9062, Constr acc: 0.8750, CE loss: 0.508, DL2 loss: 7.690
[645] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.220, DL2 loss: 4.638
[660] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.001, DL2 loss: 4.597
[675] Train acc: 0.9844, Constr acc: 0.7500, CE loss: 0.181, DL2 loss: 11.881
[690] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.400, DL2 loss: 5.248
[705] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.040, DL2 loss: 3.320
[720] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.020, DL2 loss: 3.000
[735] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.116, DL2 loss: 7.984
[750] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.055, DL2 loss: 2.081
[765] Train acc: 0.9844, Constr acc: 1.0000, CE loss: 0.058, DL2 loss: 0.000
[780] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.103, DL2 loss: 1.667
[795] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.078, DL2 loss: 3.055
[810] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.440, DL2 loss: 2.302
[825] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.053, DL2 loss: 4.071
[840] Train acc: 0.9688, Constr acc: 0.9688, CE loss: 0.133, DL2 loss: 1.919
[855] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.120, DL2 loss: 9.042
[870] Train acc: 0.9531, Constr acc: 1.0000, CE loss: 0.488, DL2 loss: 0.000
[885] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.138, DL2 loss: 11.476
[900] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.307, DL2 loss: 2.555
[915] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.245, DL2 loss: 6.182
[930] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.260, DL2 loss: 2.034
[0] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.065, DL2 loss: 7.549
[15] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.112, DL2 loss: 3.194
[30] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.141, DL2 loss: 5.379
[45] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.163, DL2 loss: 9.862
[60] Train acc: 0.9375, Constr acc: 0.8125, CE loss: 0.518, DL2 loss: 5.847
[75] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.039, DL2 loss: 4.827
[90] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.129, DL2 loss: 4.919
[105] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.146, DL2 loss: 1.576
[120] Train acc: 0.9219, Constr acc: 0.9688, CE loss: 0.540, DL2 loss: 0.659
[135] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.007, DL2 loss: 5.042
[150] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.023, DL2 loss: 3.128
[165] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.044, DL2 loss: 3.467
[180] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.036, DL2 loss: 3.378
[195] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.248, DL2 loss: 4.321
[210] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.168, DL2 loss: 9.259
[225] Train acc: 0.9844, Constr acc: 1.0000, CE loss: 0.026, DL2 loss: 0.000
[240] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.166, DL2 loss: 5.850
