epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[15] Train acc: 0.4844, Constr acc: 0.5938, CE loss: 2.810, DL2 loss: 31.121
[30] Train acc: 0.8125, Constr acc: 0.8438, CE loss: 1.053, DL2 loss: 10.000
[45] Train acc: 0.9219, Constr acc: 0.8750, CE loss: 0.188, DL2 loss: 6.954
[60] Train acc: 0.7344, Constr acc: 0.6562, CE loss: 3.299, DL2 loss: 28.803
[75] Train acc: 0.9062, Constr acc: 0.9062, CE loss: 0.533, DL2 loss: 9.388
[90] Train acc: 0.8594, Constr acc: 0.8125, CE loss: 0.592, DL2 loss: 17.305
[105] Train acc: 0.9219, Constr acc: 0.8438, CE loss: 0.229, DL2 loss: 12.075
[120] Train acc: 0.8750, Constr acc: 0.9062, CE loss: 0.498, DL2 loss: 3.115
[135] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.064, DL2 loss: 2.824
[150] Train acc: 0.9688, Constr acc: 0.7188, CE loss: 0.208, DL2 loss: 22.375
[165] Train acc: 0.9062, Constr acc: 0.9375, CE loss: 0.437, DL2 loss: 6.198
[180] Train acc: 0.9062, Constr acc: 0.9062, CE loss: 0.778, DL2 loss: 6.122
[195] Train acc: 0.8281, Constr acc: 0.7188, CE loss: 0.935, DL2 loss: 26.524
[210] Train acc: 0.7969, Constr acc: 0.8125, CE loss: 1.852, DL2 loss: 14.223
[225] Train acc: 0.8906, Constr acc: 0.8438, CE loss: 0.383, DL2 loss: 9.081
[240] Train acc: 0.8906, Constr acc: 0.8125, CE loss: 0.450, DL2 loss: 13.457
[255] Train acc: 0.9062, Constr acc: 0.8750, CE loss: 0.673, DL2 loss: 8.814
[270] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.103, DL2 loss: 15.230
[285] Train acc: 0.8594, Constr acc: 0.7188, CE loss: 0.687, DL2 loss: 21.579
[300] Train acc: 0.9062, Constr acc: 0.8438, CE loss: 0.394, DL2 loss: 9.641
[315] Train acc: 0.8906, Constr acc: 0.9375, CE loss: 0.453, DL2 loss: 4.989
[330] Train acc: 0.9062, Constr acc: 0.8125, CE loss: 0.438, DL2 loss: 11.434
[345] Train acc: 0.9062, Constr acc: 0.8750, CE loss: 0.418, DL2 loss: 6.328
[360] Train acc: 0.8281, Constr acc: 0.9062, CE loss: 0.946, DL2 loss: 7.101
[375] Train acc: 0.8906, Constr acc: 0.9062, CE loss: 0.642, DL2 loss: 6.811
[390] Train acc: 0.7344, Constr acc: 0.7812, CE loss: 3.238, DL2 loss: 16.346
[405] Train acc: 0.7344, Constr acc: 0.6562, CE loss: 1.217, DL2 loss: 17.684
[420] Train acc: 0.7812, Constr acc: 0.7812, CE loss: 1.162, DL2 loss: 14.254
[435] Train acc: 0.9219, Constr acc: 0.9062, CE loss: 0.371, DL2 loss: 6.348
[450] Train acc: 0.9375, Constr acc: 0.7812, CE loss: 0.632, DL2 loss: 17.569
[465] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.100, DL2 loss: 11.286
[480] Train acc: 0.9219, Constr acc: 0.8750, CE loss: 0.659, DL2 loss: 11.216
[495] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.022, DL2 loss: 3.563
[510] Train acc: 0.9219, Constr acc: 0.8125, CE loss: 0.286, DL2 loss: 12.538
[525] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.344, DL2 loss: 9.017
[540] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.336, DL2 loss: 5.784
[555] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.268, DL2 loss: 11.816
[570] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.283, DL2 loss: 6.691
[585] Train acc: 0.9531, Constr acc: 0.9688, CE loss: 0.166, DL2 loss: 3.927
[600] Train acc: 0.8125, Constr acc: 0.8125, CE loss: 0.907, DL2 loss: 13.230
[615] Train acc: 0.9219, Constr acc: 0.9062, CE loss: 0.350, DL2 loss: 7.985
[630] Train acc: 0.9219, Constr acc: 0.8750, CE loss: 0.495, DL2 loss: 7.267
[645] Train acc: 0.8750, Constr acc: 0.6875, CE loss: 0.906, DL2 loss: 17.998
[660] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.240, DL2 loss: 9.178
[675] Train acc: 0.9844, Constr acc: 0.7188, CE loss: 0.111, DL2 loss: 23.894
[690] Train acc: 0.9219, Constr acc: 0.9062, CE loss: 0.375, DL2 loss: 8.625
[705] Train acc: 0.9219, Constr acc: 0.9062, CE loss: 0.145, DL2 loss: 4.601
[720] Train acc: 0.9219, Constr acc: 0.9062, CE loss: 0.753, DL2 loss: 5.736
[735] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.085, DL2 loss: 11.478
[750] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.019, DL2 loss: 8.663
[765] Train acc: 0.9219, Constr acc: 0.9688, CE loss: 0.414, DL2 loss: 3.674
[780] Train acc: 0.9219, Constr acc: 0.9688, CE loss: 0.487, DL2 loss: 3.089
[795] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.304, DL2 loss: 5.289
[810] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.158, DL2 loss: 6.493
[825] Train acc: 0.9531, Constr acc: 0.8125, CE loss: 0.230, DL2 loss: 12.165
[840] Train acc: 0.9688, Constr acc: 0.9688, CE loss: 0.115, DL2 loss: 3.314
[855] Train acc: 0.9062, Constr acc: 0.8125, CE loss: 0.292, DL2 loss: 16.310
[870] Train acc: 0.9062, Constr acc: 0.9062, CE loss: 0.414, DL2 loss: 7.589
[885] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.239, DL2 loss: 16.104
[900] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.186, DL2 loss: 7.564
[915] Train acc: 0.8906, Constr acc: 0.8125, CE loss: 0.666, DL2 loss: 8.762
[930] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.190, DL2 loss: 5.342
[0] Train acc: 0.8438, Constr acc: 0.8125, CE loss: 1.195, DL2 loss: 20.494
[15] Train acc: 0.8906, Constr acc: 0.9062, CE loss: 0.552, DL2 loss: 6.363
[30] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.287, DL2 loss: 9.659
[45] Train acc: 0.8594, Constr acc: 0.6875, CE loss: 1.404, DL2 loss: 23.504
[60] Train acc: 0.8906, Constr acc: 0.7812, CE loss: 0.717, DL2 loss: 14.968
[75] Train acc: 0.9531, Constr acc: 0.8125, CE loss: 0.092, DL2 loss: 12.727
[90] Train acc: 0.9219, Constr acc: 0.8125, CE loss: 0.330, DL2 loss: 14.345
[105] Train acc: 0.9062, Constr acc: 0.9062, CE loss: 0.419, DL2 loss: 5.857
[120] Train acc: 0.9688, Constr acc: 1.0000, CE loss: 0.132, DL2 loss: 0.000
[135] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.086, DL2 loss: 6.531
[150] Train acc: 0.9219, Constr acc: 0.8438, CE loss: 0.316, DL2 loss: 12.516
[165] Train acc: 0.9531, Constr acc: 0.8125, CE loss: 0.339, DL2 loss: 11.225
[180] Train acc: 0.9688, Constr acc: 0.9688, CE loss: 0.366, DL2 loss: 4.532
[195] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.112, DL2 loss: 7.897
[210] Train acc: 0.9688, Constr acc: 0.6875, CE loss: 0.099, DL2 loss: 21.207
