epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[15] Train acc: 0.6875, Constr acc: 0.5000, CE loss: 2.372, DL2 loss: 33.764
[30] Train acc: 0.8750, Constr acc: 0.9062, CE loss: 0.737, DL2 loss: 4.209
[45] Train acc: 0.8125, Constr acc: 0.8750, CE loss: 1.283, DL2 loss: 4.683
[60] Train acc: 0.8906, Constr acc: 0.8125, CE loss: 0.442, DL2 loss: 14.159
[75] Train acc: 0.8750, Constr acc: 0.8438, CE loss: 0.582, DL2 loss: 14.702
[90] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.429, DL2 loss: 9.762
[105] Train acc: 0.9531, Constr acc: 0.7500, CE loss: 0.114, DL2 loss: 14.366
[120] Train acc: 0.9219, Constr acc: 0.9688, CE loss: 0.456, DL2 loss: 0.256
[135] Train acc: 0.9219, Constr acc: 0.9062, CE loss: 0.385, DL2 loss: 2.157
[150] Train acc: 0.8906, Constr acc: 0.7188, CE loss: 0.458, DL2 loss: 24.694
[165] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.004, DL2 loss: 9.386
[180] Train acc: 0.9375, Constr acc: 0.9688, CE loss: 0.342, DL2 loss: 1.656
[195] Train acc: 0.8594, Constr acc: 0.7188, CE loss: 0.398, DL2 loss: 20.179
[210] Train acc: 0.9531, Constr acc: 0.7812, CE loss: 0.309, DL2 loss: 12.277
[225] Train acc: 0.9062, Constr acc: 0.8750, CE loss: 0.557, DL2 loss: 10.079
[240] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.202, DL2 loss: 6.878
[255] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.063, DL2 loss: 5.066
[270] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.121, DL2 loss: 15.316
[285] Train acc: 0.9062, Constr acc: 0.7188, CE loss: 0.462, DL2 loss: 16.209
[300] Train acc: 0.9531, Constr acc: 0.8125, CE loss: 0.614, DL2 loss: 10.086
[315] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.089, DL2 loss: 6.810
[330] Train acc: 0.9219, Constr acc: 0.8750, CE loss: 0.527, DL2 loss: 8.573
[345] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.593, DL2 loss: 4.687
[360] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.417, DL2 loss: 8.828
[375] Train acc: 0.9219, Constr acc: 0.9688, CE loss: 0.343, DL2 loss: 4.920
[390] Train acc: 0.9219, Constr acc: 0.8438, CE loss: 0.354, DL2 loss: 9.854
[405] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.304, DL2 loss: 9.200
[420] Train acc: 0.9062, Constr acc: 0.9062, CE loss: 0.310, DL2 loss: 3.524
[435] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.479, DL2 loss: 5.213
[450] Train acc: 0.9531, Constr acc: 0.8125, CE loss: 0.344, DL2 loss: 11.534
[465] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.117, DL2 loss: 13.853
[480] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.434, DL2 loss: 10.053
[495] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.418, DL2 loss: 2.773
[510] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.139, DL2 loss: 10.690
[525] Train acc: 0.9219, Constr acc: 0.9062, CE loss: 0.671, DL2 loss: 8.301
[540] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.159, DL2 loss: 6.426
[555] Train acc: 0.8125, Constr acc: 0.8438, CE loss: 1.223, DL2 loss: 11.967
[570] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.167, DL2 loss: 4.966
[585] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.255, DL2 loss: 9.869
[600] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.149, DL2 loss: 9.795
[615] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.098, DL2 loss: 6.899
[630] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.315, DL2 loss: 9.269
[645] Train acc: 0.9375, Constr acc: 0.8125, CE loss: 0.521, DL2 loss: 8.516
[660] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.023, DL2 loss: 7.097
[675] Train acc: 0.9688, Constr acc: 0.7188, CE loss: 0.248, DL2 loss: 22.790
[690] Train acc: 0.7656, Constr acc: 0.7812, CE loss: 1.458, DL2 loss: 10.287
[705] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.099, DL2 loss: 10.363
[720] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.091, DL2 loss: 3.972
[735] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.296, DL2 loss: 9.166
[750] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.130, DL2 loss: 9.303
[765] Train acc: 0.9375, Constr acc: 1.0000, CE loss: 0.625, DL2 loss: 0.000
[780] Train acc: 0.8438, Constr acc: 0.9062, CE loss: 0.939, DL2 loss: 3.690
[795] Train acc: 0.8906, Constr acc: 0.8438, CE loss: 0.763, DL2 loss: 6.453
[810] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.299, DL2 loss: 3.712
[825] Train acc: 0.9219, Constr acc: 0.8438, CE loss: 0.690, DL2 loss: 10.766
[840] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.428, DL2 loss: 5.055
[855] Train acc: 0.9219, Constr acc: 0.7188, CE loss: 0.265, DL2 loss: 22.010
[870] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.549, DL2 loss: 1.259
[885] Train acc: 0.9844, Constr acc: 0.8125, CE loss: 0.085, DL2 loss: 17.815
[900] Train acc: 0.8906, Constr acc: 0.9062, CE loss: 1.387, DL2 loss: 5.762
[915] Train acc: 0.9062, Constr acc: 0.7812, CE loss: 0.459, DL2 loss: 13.739
[930] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.423, DL2 loss: 5.928
[0] Train acc: 0.8438, Constr acc: 0.8438, CE loss: 2.439, DL2 loss: 13.991
[15] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.185, DL2 loss: 5.312
[30] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.176, DL2 loss: 12.942
[45] Train acc: 0.9375, Constr acc: 0.8125, CE loss: 0.138, DL2 loss: 16.114
[60] Train acc: 0.8594, Constr acc: 0.7188, CE loss: 1.023, DL2 loss: 12.825
[75] Train acc: 0.9844, Constr acc: 0.8125, CE loss: 0.048, DL2 loss: 11.858
