epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
7, 252, 0.0063, 0.0002, 100.000, 100.000, 0.987, 0.785, 
7, 251, 0.0072, 0.0002, 100.000, 100.000, 0.983, 0.733, 
7, 250, 0.0102, 0.0002, 100.000, 100.000, 0.986, 0.767, 
7, 249, 0.0383, 0.0002, 98.438, 100.000, 0.988, 0.751, 
7, 248, 0.0021, 0.0002, 100.000, 100.000, 0.984, 0.719, 
7, 247, 0.0447, 0.0002, 98.438, 100.000, 0.985, 0.744, 
7, 246, 0.0140, 0.0002, 100.000, 100.000, 0.987, 0.742, 
7, 245, 0.0072, 0.0002, 100.000, 100.000, 0.986, 0.751, 
7, 244, 0.0272, 0.0002, 98.438, 100.000, 0.987, 0.752, 
7, 243, 0.0020, 0.0002, 100.000, 100.000, 0.984, 0.772, 
7, 242, 0.0049, 0.0002, 100.000, 100.000, 0.986, 0.787, 
7, 241, 0.0016, 0.0002, 100.000, 100.000, 0.988, 0.765, 
7, 240, 0.0477, 0.0002, 98.438, 100.000, 0.984, 0.771, 
7, 239, 0.0623, 0.0002, 96.875, 100.000, 0.982, 0.756, 
7, 238, 0.0104, 0.0003, 100.000, 100.000, 0.966, 0.693, 
7, 237, 0.0382, 0.0002, 98.438, 100.000, 0.973, 0.733, 
7, 236, 0.0155, 0.0002, 100.000, 100.000, 0.986, 0.739, 
7, 235, 0.0253, 0.0002, 98.438, 100.000, 0.986, 0.691, 
7, 234, 0.0341, 0.0002, 96.875, 100.000, 0.979, 0.719, 
7, 233, 0.0159, 0.0002, 100.000, 100.000, 0.985, 0.687, 
7, 232, 0.0104, 0.0002, 100.000, 100.000, 0.984, 0.701, 
7, 231, 0.0074, 0.0002, 100.000, 100.000, 0.980, 0.729, 
7, 230, 0.0157, 0.0002, 100.000, 100.000, 0.979, 0.719, 
7, 229, 0.1189, 0.0002, 98.438, 100.000, 0.987, 0.696, 
7, 228, 0.0185, 0.0002, 100.000, 100.000, 0.983, 0.699, 
