epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
1, 7552, 0.4852, 70.6298, 87.500, 100.000, 0.010, 0.000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 100, 590.8839094638824 
1, 7452, 14.2296, 2.0551, 6.250, 6.250, 0.011, 0.495, 1.0000, 1.0000, 0.3333, 0.8571, 0.8571, 0.8000, 200, 1303.6294577121735 
1, 7352, 5.4954, 80.7916, 0.000, 12.500, 0.011, 0.412, 0.5000, 0.8000, 0.6667, 1.0000, 0.8571, 1.0000, 300, 2011.8722372055054 
1, 7252, 5.5819, 13.9572, 0.000, 0.000, 0.007, 0.614, 0.0000, 0.4000, 0.1667, 1.0000, 0.0000, 0.4444, 400, 2721.8114416599274 
1, 7152, 5.2064, 4.3108, 0.000, 6.250, 0.009, 0.378, 0.1429, 0.2857, 0.4286, 0.0000, 0.1250, 0.0000, 500, 3437.3061368465424 
1, 7052, 28.2856, 3.9692, 0.000, 12.500, 0.012, 0.626, 0.4000, 0.4286, 0.5714, 0.5714, 0.0909, 0.0000, 600, 4157.453181266785 
1, 6952, 12.5863, 61124.3245, 0.000, 0.000, 0.009, 0.070, 1.0000, 1.0000, 1.0000, 0.8000, 1.0000, 1.0000, 700, 4868.06073307991 
1, 6852, 5.0899, 5.4487, 6.250, 12.500, 0.014, 0.397, 0.5714, 0.4286, 0.6250, 0.5714, 0.4000, 0.7778, 800, 5587.924716234207 
1, 6752, 4.8581, 10.5733, 0.000, 12.500, 0.015, 0.601, 0.7500, 0.5000, 0.6667, 0.7000, 0.7143, 0.5000, 900, 6309.212999582291 
1, 6652, 5.7502, 0.7976, 0.000, 0.000, 0.015, 0.395, 0.8000, 0.8125, 0.7143, 0.5000, 0.8333, 0.5556, 1000, 7027.3187074661255 
1, 6552, 5.1944, 0.9859, 6.250, 18.750, 0.018, 0.659, 0.7500, 0.5455, 0.3333, 0.2500, 0.6250, 0.4545, 1100, 7750.656699895859 
