epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[15] Train acc: 0.6875, Constr acc: 0.5625, CE loss: 2.161, DL2 loss: 21.401
[30] Train acc: 0.8125, Constr acc: 0.8750, CE loss: 0.769, DL2 loss: 7.823
[45] Train acc: 0.9531, Constr acc: 0.8125, CE loss: 0.213, DL2 loss: 7.095
[60] Train acc: 0.7656, Constr acc: 0.8125, CE loss: 0.862, DL2 loss: 11.109
[75] Train acc: 0.8750, Constr acc: 0.8125, CE loss: 0.435, DL2 loss: 13.514
[90] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.194, DL2 loss: 6.913
[105] Train acc: 0.8438, Constr acc: 0.7500, CE loss: 0.868, DL2 loss: 10.046
[120] Train acc: 0.8750, Constr acc: 0.8438, CE loss: 0.553, DL2 loss: 7.887
[135] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.216, DL2 loss: 5.336
[150] Train acc: 0.8750, Constr acc: 0.7500, CE loss: 0.539, DL2 loss: 21.214
[165] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.137, DL2 loss: 5.867
[180] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.146, DL2 loss: 3.127
[195] Train acc: 0.8906, Constr acc: 0.7188, CE loss: 0.502, DL2 loss: 20.259
[210] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.142, DL2 loss: 7.709
[225] Train acc: 0.9219, Constr acc: 0.8125, CE loss: 0.166, DL2 loss: 14.260
[240] Train acc: 0.9219, Constr acc: 0.8750, CE loss: 0.410, DL2 loss: 8.137
[255] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.069, DL2 loss: 6.322
[270] Train acc: 0.9062, Constr acc: 0.8750, CE loss: 0.252, DL2 loss: 12.581
[285] Train acc: 0.9219, Constr acc: 0.7188, CE loss: 0.332, DL2 loss: 18.185
[300] Train acc: 0.9375, Constr acc: 0.8125, CE loss: 0.362, DL2 loss: 8.881
[315] Train acc: 0.9219, Constr acc: 0.9375, CE loss: 0.243, DL2 loss: 5.903
[330] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.065, DL2 loss: 10.148
[345] Train acc: 0.8906, Constr acc: 0.8750, CE loss: 0.369, DL2 loss: 6.490
[360] Train acc: 0.8750, Constr acc: 0.9062, CE loss: 0.327, DL2 loss: 7.257
[375] Train acc: 0.8594, Constr acc: 0.9375, CE loss: 0.533, DL2 loss: 4.716
[390] Train acc: 0.7969, Constr acc: 0.8750, CE loss: 0.901, DL2 loss: 8.133
[405] Train acc: 0.8125, Constr acc: 0.8438, CE loss: 0.977, DL2 loss: 8.812
[420] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.114, DL2 loss: 6.341
[435] Train acc: 0.8906, Constr acc: 0.8125, CE loss: 0.541, DL2 loss: 8.864
[450] Train acc: 0.9375, Constr acc: 0.7812, CE loss: 0.217, DL2 loss: 12.116
[465] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.112, DL2 loss: 15.312
[480] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.106, DL2 loss: 13.038
[495] Train acc: 0.9375, Constr acc: 0.9688, CE loss: 0.275, DL2 loss: 1.923
[510] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.132, DL2 loss: 11.150
[525] Train acc: 0.9375, Constr acc: 0.9688, CE loss: 0.241, DL2 loss: 2.420
[540] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.025, DL2 loss: 6.369
[555] Train acc: 0.9531, Constr acc: 0.7188, CE loss: 0.117, DL2 loss: 13.762
[570] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.106, DL2 loss: 5.610
[585] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.077, DL2 loss: 4.396
[600] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.090, DL2 loss: 9.303
[615] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.096, DL2 loss: 7.103
[630] Train acc: 0.9219, Constr acc: 0.9062, CE loss: 0.309, DL2 loss: 7.104
[645] Train acc: 0.9062, Constr acc: 0.7188, CE loss: 0.272, DL2 loss: 16.613
[660] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.021, DL2 loss: 7.646
[675] Train acc: 0.9062, Constr acc: 0.8125, CE loss: 0.438, DL2 loss: 12.222
[690] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.079, DL2 loss: 7.590
[705] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.182, DL2 loss: 6.902
[720] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.137, DL2 loss: 4.559
[735] Train acc: 0.9062, Constr acc: 0.8750, CE loss: 0.572, DL2 loss: 6.913
[750] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.034, DL2 loss: 4.683
[765] Train acc: 0.9531, Constr acc: 0.9688, CE loss: 0.172, DL2 loss: 0.580
[780] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.140, DL2 loss: 2.984
[795] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.153, DL2 loss: 2.743
