epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
7, 252, 0.0063, 0.0009, 100.000, 100.000, 0.746, 1.000, 
7, 251, 0.0745, 0.0002, 98.438, 100.000, 0.970, 1.000, 
7, 250, 0.0368, 0.0002, 98.438, 100.000, 0.973, 1.000, 
7, 249, 0.0487, 0.0001, 96.875, 100.000, 0.978, 1.000, 
7, 248, 0.0046, 0.0002, 100.000, 100.000, 0.971, 1.000, 
7, 247, 0.0962, 0.0005, 95.312, 100.000, 0.838, 1.000, 
7, 246, 0.6400, 0.0007, 76.562, 98.438, 0.870, 1.000, 
7, 245, 0.3133, 0.0005, 89.062, 100.000, 0.869, 1.000, 
7, 244, 0.1106, 0.0003, 96.875, 100.000, 0.945, 1.000, 
7, 243, 0.0382, 0.0003, 98.438, 100.000, 0.952, 1.000, 
7, 242, 0.0652, 0.0003, 98.438, 100.000, 0.944, 1.000, 
7, 241, 0.0110, 0.0002, 100.000, 100.000, 0.966, 1.000, 
7, 240, 0.1056, 0.0002, 98.438, 100.000, 0.963, 1.000, 
7, 239, 1.0587, 0.0002, 82.812, 98.438, 0.948, 1.000, 
7, 238, 0.0145, 0.0002, 100.000, 100.000, 0.961, 1.000, 
7, 237, 0.0846, 0.0003, 96.875, 100.000, 0.921, 1.000, 
7, 236, 0.1229, 0.0003, 93.750, 100.000, 0.948, 1.000, 
7, 235, 0.0275, 0.0002, 100.000, 100.000, 0.969, 1.000, 
7, 234, 0.0699, 0.0002, 95.312, 100.000, 0.956, 1.000, 
7, 233, 0.1139, 0.0002, 96.875, 100.000, 0.968, 1.000, 
7, 232, 0.2409, 0.0002, 93.750, 100.000, 0.964, 1.000, 
7, 231, 0.0421, 0.0002, 96.875, 100.000, 0.959, 1.000, 
7, 230, 0.0740, 0.0003, 96.875, 100.000, 0.935, 1.000, 
7, 229, 0.3305, 0.0002, 93.750, 100.000, 0.970, 1.000, 
7, 228, 0.0614, 0.0002, 96.875, 100.000, 0.954, 1.000, 
7, 227, 0.3034, 0.0002, 93.750, 100.000, 0.966, 1.000, 
7, 226, 0.0267, 0.0002, 98.438, 100.000, 0.969, 1.000, 
7, 225, 0.1647, 0.0002, 96.875, 100.000, 0.969, 1.000, 
7, 224, 0.0875, 0.0002, 96.875, 100.000, 0.968, 1.000, 
7, 223, 0.1879, 0.0003, 95.312, 100.000, 0.916, 1.000, 
7, 222, 0.0555, 0.0002, 96.875, 100.000, 0.974, 1.000, 
7, 221, 0.0059, 0.0002, 100.000, 100.000, 0.975, 1.000, 
7, 220, 0.1753, 0.0001, 95.312, 100.000, 0.975, 1.000, 
7, 219, 0.1342, 0.0002, 95.312, 100.000, 0.966, 1.000, 
7, 218, 0.0538, 0.0001, 98.438, 100.000, 0.975, 1.000, 
7, 217, 0.0826, 0.0001, 96.875, 100.000, 0.975, 1.000, 
7, 216, 0.0520, 0.0002, 98.438, 100.000, 0.965, 1.000, 
7, 215, 0.3228, 0.0003, 92.188, 100.000, 0.936, 1.000, 
7, 214, 0.0546, 0.0002, 96.875, 100.000, 0.976, 1.000, 
7, 213, 0.0480, 0.0002, 96.875, 100.000, 0.968, 1.000, 
7, 212, 0.0095, 0.0002, 100.000, 100.000, 0.959, 1.000, 
7, 211, 0.0439, 0.0002, 96.875, 100.000, 0.971, 1.000, 
7, 210, 0.1538, 0.0001, 92.188, 100.000, 0.971, 1.000, 
7, 209, 0.2453, 0.0001, 93.750, 100.000, 0.967, 1.000, 
7, 208, 0.0021, 0.0001, 100.000, 100.000, 0.974, 1.000, 
7, 207, 0.1561, 0.0004, 98.438, 100.000, 0.889, 1.000, 
7, 206, 0.1234, 0.0002, 95.312, 100.000, 0.971, 1.000, 
7, 205, 0.0203, 0.0002, 100.000, 100.000, 0.971, 1.000, 
7, 204, 0.0261, 0.0002, 98.438, 100.000, 0.969, 1.000, 
7, 203, 0.0745, 0.0002, 96.875, 100.000, 0.969, 1.000, 
7, 202, 0.0010, 0.0001, 100.000, 100.000, 0.980, 1.000, 
7, 201, 0.1440, 0.0001, 95.312, 100.000, 0.967, 1.000, 
7, 200, 0.0571, 0.0002, 98.438, 100.000, 0.974, 1.000, 
7, 199, 0.0376, 0.0002, 98.438, 100.000, 0.973, 1.000, 
7, 198, 0.0229, 0.0001, 100.000, 100.000, 0.977, 1.000, 
7, 197, 0.0395, 0.0002, 98.438, 100.000, 0.967, 1.000, 
