epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
7, 252, 0.0049, 0.0005, 100.000, 100.000, 0.870, 0.883, 
7, 251, 0.0336, 0.0002, 100.000, 100.000, 0.962, 0.780, 
7, 250, 0.3257, 0.0004, 95.312, 98.438, 0.940, 0.979, 
7, 249, 0.1789, 0.0002, 95.312, 100.000, 0.968, 0.837, 
7, 248, 0.0399, 0.0002, 98.438, 100.000, 0.970, 0.766, 
7, 247, 0.1479, 0.0002, 95.312, 100.000, 0.960, 0.738, 
7, 246, 0.0217, 0.0003, 100.000, 100.000, 0.907, 0.692, 
7, 245, 0.0061, 0.0002, 100.000, 100.000, 0.970, 0.722, 
7, 244, 0.0130, 0.0002, 100.000, 100.000, 0.967, 0.815, 
7, 243, 0.0009, 0.0002, 100.000, 100.000, 0.969, 0.752, 
7, 242, 0.1918, 0.0006, 95.312, 100.000, 0.848, 0.834, 
7, 241, 0.0874, 0.0002, 96.875, 100.000, 0.972, 0.740, 
7, 240, 0.0117, 0.0002, 100.000, 100.000, 0.969, 0.699, 
7, 239, 0.2544, 0.0002, 90.625, 100.000, 0.956, 0.696, 
7, 238, 0.0437, 0.0003, 98.438, 100.000, 0.962, 0.742, 
7, 237, 0.0893, 0.0002, 98.438, 100.000, 0.973, 0.731, 
7, 236, 0.9220, 0.0004, 87.500, 98.438, 0.905, 0.725, 
7, 235, 0.0736, 0.0002, 98.438, 100.000, 0.969, 0.816, 
7, 234, 0.0560, 0.0002, 96.875, 100.000, 0.971, 0.682, 
7, 233, 0.0916, 0.0003, 96.875, 100.000, 0.964, 0.800, 
7, 232, 0.1904, 0.0002, 96.875, 100.000, 0.966, 0.655, 
7, 231, 0.1160, 0.0003, 95.312, 100.000, 0.937, 0.755, 
7, 230, 0.0854, 0.0004, 98.438, 100.000, 0.890, 0.861, 
7, 229, 0.1405, 0.0002, 95.312, 100.000, 0.976, 0.873, 
7, 228, 0.2486, 0.0003, 90.625, 100.000, 0.933, 0.794, 
7, 227, 0.1749, 0.0002, 93.750, 100.000, 0.972, 0.793, 
7, 226, 0.1571, 0.0002, 95.312, 100.000, 0.970, 0.828, 
7, 225, 0.0927, 0.0002, 96.875, 100.000, 0.979, 0.783, 
7, 224, 0.1119, 0.0002, 95.312, 100.000, 0.971, 0.756, 
7, 223, 0.1596, 0.0002, 95.312, 100.000, 0.966, 0.795, 
7, 222, 0.2241, 0.0003, 95.312, 100.000, 0.968, 0.901, 
7, 221, 0.0079, 0.0002, 100.000, 100.000, 0.972, 0.811, 
7, 220, 0.1871, 0.0002, 95.312, 98.438, 0.978, 0.791, 
7, 219, 0.0558, 0.0002, 96.875, 100.000, 0.974, 0.715, 
7, 218, 0.0272, 0.0002, 98.438, 100.000, 0.971, 0.784, 
7, 217, 0.1734, 0.0002, 93.750, 100.000, 0.971, 0.782, 
7, 216, 0.0167, 0.0003, 100.000, 100.000, 0.972, 0.838, 
7, 215, 0.1775, 0.0002, 95.312, 100.000, 0.975, 0.737, 
7, 214, 0.0597, 0.0002, 96.875, 100.000, 0.972, 0.803, 
7, 213, 0.0624, 0.0002, 98.438, 100.000, 0.973, 0.831, 
