epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
7, 252, 1.3323, 0.0014, 53.125, 93.750, 0.503, 1.000, 
7, 252, 1.3705, 0.0014, 51.562, 95.312, 0.501, 1.000, 
7, 250, 1.3039, 0.0014, 48.438, 93.750, 0.497, 1.000, 
7, 249, 1.2758, 0.0014, 50.000, 92.188, 0.500, 1.000, 
7, 248, 1.3211, 0.0014, 54.688, 92.188, 0.500, 1.000, 
7, 247, 1.3935, 0.0014, 45.312, 93.750, 0.502, 1.000, 
7, 246, 1.4726, 0.0014, 42.188, 95.312, 0.510, 1.000, 
7, 245, 1.5726, 0.0014, 35.938, 92.188, 0.505, 1.000, 
7, 244, 1.3965, 0.0014, 50.000, 98.438, 0.502, 1.000, 
7, 243, 1.4855, 0.0014, 48.438, 92.188, 0.483, 1.000, 
7, 242, 1.5264, 0.0014, 42.188, 87.500, 0.505, 1.000, 
7, 241, 1.3460, 0.0014, 51.562, 92.188, 0.505, 1.000, 
7, 240, 1.4840, 0.0014, 42.188, 89.062, 0.499, 1.000, 
7, 239, 1.8251, 0.0014, 42.188, 82.812, 0.501, 1.000, 
7, 238, 1.1031, 0.0014, 67.188, 96.875, 0.502, 1.000, 
7, 237, 1.2890, 0.0014, 54.688, 93.750, 0.510, 1.000, 
7, 236, 1.3939, 0.0014, 50.000, 93.750, 0.509, 1.000, 
7, 235, 1.3514, 0.0014, 46.875, 95.312, 0.503, 1.000, 
7, 234, 1.2004, 0.0014, 59.375, 95.312, 0.506, 1.000, 
7, 233, 1.3787, 0.0014, 50.000, 93.750, 0.510, 1.000, 
7, 232, 1.2818, 0.0014, 53.125, 90.625, 0.509, 1.000, 
7, 231, 1.3883, 0.0014, 51.562, 92.188, 0.509, 1.000, 
7, 230, 1.4747, 0.0014, 48.438, 92.188, 0.505, 1.000, 
7, 229, 1.3325, 0.0014, 56.250, 96.875, 0.492, 1.000, 
7, 228, 1.3745, 0.0014, 45.312, 98.438, 0.510, 1.000, 
7, 227, 1.4970, 0.0014, 43.750, 89.062, 0.508, 1.000, 
7, 226, 1.5548, 0.0014, 51.562, 89.062, 0.497, 1.000, 
7, 225, 1.4123, 0.0014, 53.125, 93.750, 0.511, 1.000, 
7, 224, 1.2880, 0.0014, 56.250, 95.312, 0.508, 1.000, 
7, 223, 1.3883, 0.0014, 45.312, 95.312, 0.512, 1.000, 
7, 222, 1.5168, 0.0014, 42.188, 89.062, 0.509, 1.000, 
7, 221, 0.9980, 0.0014, 64.062, 98.438, 0.504, 1.000, 
7, 220, 1.1954, 0.0014, 60.938, 98.438, 0.501, 1.000, 
7, 219, 1.4128, 0.0014, 46.875, 85.938, 0.514, 1.000, 
7, 218, 1.2929, 0.0014, 57.812, 92.188, 0.494, 1.000, 
7, 217, 1.3532, 0.0014, 54.688, 95.312, 0.506, 1.000, 
7, 216, 1.1421, 0.0014, 54.688, 98.438, 0.505, 1.000, 
7, 215, 1.4391, 0.0014, 42.188, 93.750, 0.513, 1.000, 
7, 214, 1.5611, 0.0014, 45.312, 92.188, 0.509, 1.000, 
7, 213, 1.2446, 0.0014, 62.500, 93.750, 0.512, 1.000, 
7, 212, 1.4252, 0.0014, 53.125, 93.750, 0.516, 1.000, 
7, 211, 1.3325, 0.0014, 46.875, 93.750, 0.511, 1.000, 
7, 210, 1.1886, 0.0013, 56.250, 96.875, 0.515, 1.000, 
7, 209, 1.2833, 0.0013, 56.250, 92.188, 0.517, 1.000, 
7, 208, 1.2293, 0.0014, 53.125, 98.438, 0.514, 1.000, 
7, 207, 1.3305, 0.0014, 57.812, 95.312, 0.509, 1.000, 
7, 206, 1.4612, 0.0014, 48.438, 92.188, 0.514, 1.000, 
