epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[30] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.087, DL2 loss: 2.573
[45] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.093, DL2 loss: 8.216
[60] Train acc: 0.9844, Constr acc: 0.7188, CE loss: 0.045, DL2 loss: 16.667
[75] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.137, DL2 loss: 9.039
[90] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.331, DL2 loss: 4.998
[105] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.045, DL2 loss: 3.076
[120] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.090, DL2 loss: 5.988
[135] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.140, DL2 loss: 4.474
[150] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.084, DL2 loss: 7.469
[165] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.071, DL2 loss: 4.505
[180] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.084, DL2 loss: 2.672
[195] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.101, DL2 loss: 6.359
[210] Train acc: 0.9688, Constr acc: 0.7812, CE loss: 0.067, DL2 loss: 12.588
[225] Train acc: 0.9531, Constr acc: 0.8125, CE loss: 0.149, DL2 loss: 6.984
[240] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.145, DL2 loss: 6.831
[255] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.029, DL2 loss: 2.975
[270] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.059, DL2 loss: 1.962
[285] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.042, DL2 loss: 3.446
[300] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.082, DL2 loss: 8.253
[315] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.110, DL2 loss: 4.735
[330] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.050, DL2 loss: 4.932
[345] Train acc: 0.9531, Constr acc: 0.8125, CE loss: 0.228, DL2 loss: 9.405
[360] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.065, DL2 loss: 3.311
[375] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.103, DL2 loss: 3.113
[390] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.029, DL2 loss: 4.798
[405] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.039, DL2 loss: 3.023
[420] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.025, DL2 loss: 4.693
[435] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.039, DL2 loss: 3.278
[450] Train acc: 0.9844, Constr acc: 0.7500, CE loss: 0.085, DL2 loss: 11.048
[465] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.087, DL2 loss: 2.078
[480] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.085, DL2 loss: 7.050
[495] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.119, DL2 loss: 3.680
[510] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.017, DL2 loss: 5.014
[525] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.117, DL2 loss: 7.689
[540] Train acc: 0.9688, Constr acc: 1.0000, CE loss: 0.071, DL2 loss: 0.000
[555] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.031, DL2 loss: 8.492
[570] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.193, DL2 loss: 2.168
[585] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.018, DL2 loss: 5.250
[600] Train acc: 0.9531, Constr acc: 0.9688, CE loss: 0.190, DL2 loss: 2.177
[615] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.191, DL2 loss: 4.482
[630] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.078, DL2 loss: 4.480
[645] Train acc: 0.9062, Constr acc: 0.8750, CE loss: 0.233, DL2 loss: 6.424
[660] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.053, DL2 loss: 2.897
[675] Train acc: 0.9844, Constr acc: 0.7812, CE loss: 0.069, DL2 loss: 9.393
[690] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.046, DL2 loss: 4.785
[705] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.101, DL2 loss: 3.580
[720] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.067, DL2 loss: 4.778
