epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
1, 252, 0.0609, 0.0005, 96.875, 100.000, 0.943, 0.412, 0.9280, 0.7906, 0.5540, 0.2763, 0.1279, 0.0547, 
1, 252, 0.1112, 0.0004, 96.875, 100.000, 0.968, 0.441, 0.9540, 0.8442, 0.6439, 0.3647, 0.1364, 0.0418, 
1, 248, 0.0642, 0.0004, 100.000, 100.000, 0.962, 0.473, 0.9409, 0.8021, 0.5700, 0.2937, 0.1351, 0.0472, 
1, 247, 0.2794, 0.0004, 90.625, 98.438, 0.962, 0.406, 0.9459, 0.8251, 0.6100, 0.3314, 0.1444, 0.0577, 
1, 246, 0.1081, 0.0004, 96.875, 100.000, 0.967, 0.467, 0.9482, 0.8497, 0.6813, 0.4572, 0.2164, 0.0617, 
1, 245, 0.1813, 0.0004, 95.312, 100.000, 0.967, 0.412, 0.9541, 0.8430, 0.6286, 0.3452, 0.1445, 0.0472, 
1, 244, 0.1204, 0.0004, 93.750, 100.000, 0.970, 0.509, 0.9568, 0.8609, 0.6784, 0.4156, 0.1635, 0.0475, 
1, 243, 0.1413, 0.0004, 96.875, 100.000, 0.973, 0.509, 0.9543, 0.8509, 0.6746, 0.4222, 0.1817, 0.0542, 
1, 242, 0.0590, 0.0004, 98.438, 100.000, 0.970, 0.460, 0.9569, 0.8536, 0.6681, 0.3976, 0.1529, 0.0399, 
1, 241, 0.0522, 0.0004, 98.438, 100.000, 0.970, 0.482, 0.9554, 0.8471, 0.6520, 0.3901, 0.1568, 0.0594, 
1, 240, 0.2576, 0.0004, 89.062, 100.000, 0.959, 0.477, 0.9414, 0.8191, 0.6021, 0.3146, 0.1276, 0.0478, 
1, 239, 0.1223, 0.0004, 95.312, 100.000, 0.970, 0.492, 0.9459, 0.8448, 0.6782, 0.4528, 0.2183, 0.0611, 
1, 238, 0.0359, 0.0004, 98.438, 100.000, 0.972, 0.455, 0.9549, 0.8478, 0.6351, 0.3427, 0.1364, 0.0455, 
1, 237, 0.0826, 0.0004, 95.312, 100.000, 0.972, 0.508, 0.9601, 0.8604, 0.6634, 0.3789, 0.1544, 0.0550, 
1, 236, 0.0870, 0.0004, 96.875, 100.000, 0.971, 0.521, 0.9593, 0.8669, 0.6786, 0.4109, 0.1624, 0.0528, 
1, 235, 0.0520, 0.0004, 98.438, 100.000, 0.969, 0.491, 0.9494, 0.8492, 0.6719, 0.4264, 0.1806, 0.0538, 
1, 234, 0.1626, 0.0004, 95.312, 100.000, 0.971, 0.510, 0.9529, 0.8491, 0.6506, 0.3685, 0.1572, 0.0585, 
1, 233, 0.0852, 0.0004, 96.875, 100.000, 0.971, 0.510, 0.9586, 0.8606, 0.6693, 0.3969, 0.1508, 0.0427, 
1, 232, 0.1789, 0.0004, 92.188, 100.000, 0.972, 0.529, 0.9594, 0.8597, 0.6587, 0.3767, 0.1423, 0.0457, 
1, 231, 0.0436, 0.0004, 98.438, 100.000, 0.970, 0.544, 0.9478, 0.8417, 0.6687, 0.4408, 0.2009, 0.0563, 
1, 230, 0.0735, 0.0004, 98.438, 100.000, 0.970, 0.523, 0.9550, 0.8532, 0.6486, 0.3567, 0.1445, 0.0449, 
1, 229, 0.2131, 0.0004, 92.188, 100.000, 0.974, 0.493, 0.9549, 0.8516, 0.6721, 0.4095, 0.1777, 0.0545, 
1, 228, 0.0353, 0.0004, 100.000, 100.000, 0.963, 0.477, 0.9511, 0.8369, 0.6145, 0.3291, 0.1456, 0.0542, 
1, 227, 0.0837, 0.0004, 96.875, 100.000, 0.972, 0.545, 0.9586, 0.8700, 0.7032, 0.4712, 0.2246, 0.0617, 
1, 226, 0.1109, 0.0003, 96.875, 100.000, 0.974, 0.551, 0.9593, 0.8524, 0.6503, 0.3676, 0.1531, 0.0530, 
1, 225, 0.0189, 0.0003, 98.438, 100.000, 0.975, 0.558, 0.9637, 0.8785, 0.7016, 0.4246, 0.1701, 0.0520, 
1, 224, 0.1103, 0.0003, 95.312, 100.000, 0.975, 0.581, 0.9607, 0.8759, 0.7056, 0.4432, 0.1901, 0.0668, 
1, 223, 0.0853, 0.0004, 96.875, 100.000, 0.971, 0.511, 0.9484, 0.8230, 0.6037, 0.3286, 0.1246, 0.0366, 
1, 222, 0.0977, 0.0004, 96.875, 100.000, 0.975, 0.540, 0.9601, 0.8632, 0.6795, 0.4254, 0.1703, 0.0548, 
1, 221, 0.0594, 0.0004, 96.875, 100.000, 0.969, 0.509, 0.9535, 0.8486, 0.6593, 0.3931, 0.1727, 0.0621, 
1, 220, 0.0566, 0.0004, 98.438, 100.000, 0.973, 0.563, 0.9563, 0.8553, 0.6713, 0.4154, 0.1631, 0.0470, 
1, 219, 0.1147, 0.0004, 96.875, 100.000, 0.967, 0.533, 0.9433, 0.8203, 0.6120, 0.3634, 0.1535, 0.0564, 
1, 218, 0.0309, 0.0003, 98.438, 100.000, 0.979, 0.594, 0.9603, 0.8691, 0.6945, 0.4359, 0.1749, 0.0390, 
1, 217, 0.0343, 0.0003, 100.000, 100.000, 0.978, 0.592, 0.9573, 0.8608, 0.6800, 0.4290, 0.1786, 0.0550, 
1, 216, 0.0167, 0.0003, 100.000, 100.000, 0.975, 0.538, 0.9591, 0.8657, 0.6928, 0.4431, 0.1957, 0.0639, 
1, 215, 0.0562, 0.0003, 98.438, 100.000, 0.979, 0.574, 0.9673, 0.8819, 0.7092, 0.4442, 0.1845, 0.0517, 
