epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
7, 252, 0.2040, 0.0051, 93.750, 100.000, 0.970, 0.997, 
7, 252, 0.1224, 0.0051, 98.438, 100.000, 0.971, 0.997, 
7, 252, 0.0653, 0.0057, 96.875, 100.000, 0.957, 0.997, 
7, 252, 0.1486, 0.0058, 98.438, 100.000, 0.955, 0.997, 
7, 252, 0.1011, 0.0048, 96.875, 100.000, 0.974, 0.996, 
7, 252, 0.1307, 0.0054, 95.312, 100.000, 0.966, 0.997, 
7, 252, 0.0693, 0.0052, 98.438, 100.000, 0.970, 0.998, 
7, 252, 0.0175, 0.0050, 100.000, 100.000, 0.973, 0.998, 
7, 252, 0.0744, 0.0057, 96.875, 100.000, 0.959, 0.998, 
7, 252, 0.0643, 0.0049, 98.438, 100.000, 0.976, 0.996, 
7, 251, 0.0287, 0.0049, 100.000, 100.000, 0.976, 0.998, 
7, 250, 0.0172, 0.0053, 100.000, 100.000, 0.964, 0.998, 
7, 250, 0.0330, 0.0053, 98.438, 100.000, 0.966, 0.997, 
7, 249, 0.2005, 0.0055, 93.750, 100.000, 0.965, 0.998, 
7, 247, 0.1625, 0.0055, 95.312, 98.438, 0.968, 0.997, 
7, 247, 0.0280, 0.0061, 100.000, 100.000, 0.952, 0.999, 
7, 245, 0.2630, 0.0056, 87.500, 100.000, 0.965, 0.997, 
7, 245, 0.0575, 0.0056, 96.875, 100.000, 0.965, 0.999, 
7, 243, 0.1506, 0.0054, 93.750, 100.000, 0.970, 0.997, 
7, 243, 0.0350, 0.0056, 98.438, 100.000, 0.966, 0.996, 
7, 242, 0.1754, 0.0059, 96.875, 100.000, 0.968, 0.998, 
7, 241, 0.1620, 0.0061, 95.312, 100.000, 0.968, 0.999, 
7, 240, 0.1424, 0.0060, 96.875, 100.000, 0.974, 0.999, 
7, 239, 0.0884, 0.0064, 98.438, 100.000, 0.973, 1.000, 
7, 239, 0.0722, 0.0072, 100.000, 100.000, 0.970, 0.999, 
7, 239, 0.0723, 0.0073, 98.438, 100.000, 0.973, 0.999, 
7, 237, 0.1902, 0.0079, 93.750, 100.000, 0.968, 1.000, 
7, 235, 0.0836, 0.0080, 98.438, 100.000, 0.956, 1.000, 
7, 233, 0.1739, 0.0081, 96.875, 100.000, 0.959, 1.000, 
7, 232, 0.0930, 0.0086, 98.438, 100.000, 0.960, 1.000, 
7, 232, 0.1909, 0.0090, 93.750, 100.000, 0.960, 1.000, 
7, 232, 0.1104, 0.0102, 96.875, 100.000, 0.951, 1.000, 
7, 231, 0.1150, 0.0098, 96.875, 100.000, 0.942, 1.000, 
7, 229, 0.1801, 0.0113, 95.312, 100.000, 0.910, 1.000, 
7, 228, 0.1245, 0.0104, 96.875, 100.000, 0.935, 1.000, 
7, 228, 0.3161, 0.0123, 85.938, 100.000, 0.918, 1.000, 
7, 228, 0.9831, 0.0168, 60.938, 100.000, 0.750, 1.000, 
7, 226, 0.3386, 0.0157, 89.062, 100.000, 0.888, 1.000, 
7, 224, 0.3353, 0.0167, 93.750, 100.000, 0.908, 1.000, 
7, 224, 0.3333, 0.0163, 90.625, 100.000, 0.915, 1.000, 
7, 224, 1.6914, 0.0257, 45.312, 90.625, 0.518, 1.000, 
7, 223, 0.6199, 0.0223, 92.188, 98.438, 0.851, 1.000, 
7, 221, 0.5800, 0.0209, 89.062, 98.438, 0.855, 1.000, 
7, 219, 1.7213, 0.0302, 40.625, 87.500, 0.359, 1.000, 
7, 218, 2.2984, 0.0362, 12.500, 53.125, 0.114, 1.000, 
7, 218, 2.3048, 0.0362, 15.625, 54.688, 0.114, 1.000, 
7, 217, 2.3063, 0.0362, 7.812, 45.312, 0.114, 1.000, 
7, 217, 2.2818, 0.0362, 14.062, 65.625, 0.114, 1.000, 
7, 214, 2.2981, 0.0362, 18.750, 54.688, 0.114, 1.000, 
7, 10, 2.2926, 0.0362, 6.250, 62.500, 0.114, 1.000, 
