epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
7, 252, 0.0049, 0.0010, 100.000, 100.000, 0.736, 1.000, 
7, 251, 0.2429, 0.0002, 95.312, 100.000, 0.954, 1.000, 
7, 250, 0.1705, 0.0003, 93.750, 100.000, 0.944, 1.000, 
7, 249, 0.0576, 0.0002, 98.438, 100.000, 0.963, 1.000, 
7, 248, 0.1676, 0.0044, 98.438, 98.438, 0.176, 1.000, 
7, 247, 1.0344, 0.0005, 84.375, 95.312, 0.843, 1.000, 
7, 246, 0.3809, 0.0003, 92.188, 100.000, 0.920, 1.000, 
7, 245, 0.6366, 0.0005, 92.188, 100.000, 0.891, 1.000, 
7, 244, 1.1824, 0.0004, 81.250, 100.000, 0.881, 1.000, 
7, 243, 1.1619, 0.0006, 81.250, 98.438, 0.815, 1.000, 
7, 242, 0.1467, 0.0003, 95.312, 100.000, 0.937, 1.000, 
7, 241, 0.1013, 0.0003, 98.438, 100.000, 0.944, 1.000, 
7, 240, 0.1903, 0.0002, 93.750, 100.000, 0.952, 1.000, 
7, 239, 0.4480, 0.0003, 89.062, 100.000, 0.916, 1.000, 
7, 238, 0.0478, 0.0002, 98.438, 100.000, 0.943, 1.000, 
7, 237, 0.1538, 0.0002, 93.750, 100.000, 0.937, 1.000, 
7, 236, 0.2688, 0.0002, 93.750, 98.438, 0.963, 1.000, 
7, 235, 0.1709, 0.0002, 95.312, 100.000, 0.954, 1.000, 
7, 234, 0.0928, 0.0002, 98.438, 100.000, 0.959, 1.000, 
7, 233, 0.5340, 0.0003, 89.062, 100.000, 0.932, 1.000, 
7, 232, 0.3769, 0.0003, 95.312, 100.000, 0.922, 1.000, 
7, 231, 0.0415, 0.0002, 98.438, 100.000, 0.953, 1.000, 
7, 230, 0.5776, 0.0006, 90.625, 98.438, 0.782, 1.000, 
7, 229, 0.8290, 0.0002, 84.375, 98.438, 0.946, 1.000, 
7, 228, 0.0807, 0.0002, 95.312, 100.000, 0.956, 1.000, 
7, 227, 0.3338, 0.0001, 92.188, 100.000, 0.964, 1.000, 
7, 226, 0.2356, 0.0003, 93.750, 100.000, 0.914, 1.000, 
7, 225, 0.3743, 0.0002, 95.312, 98.438, 0.946, 1.000, 
7, 224, 0.1760, 0.0002, 95.312, 100.000, 0.960, 1.000, 
7, 223, 0.1067, 0.0003, 98.438, 100.000, 0.890, 1.000, 
7, 222, 0.1244, 0.0002, 96.875, 100.000, 0.967, 1.000, 
7, 221, 0.0287, 0.0002, 98.438, 100.000, 0.953, 1.000, 
7, 220, 0.3787, 0.0002, 93.750, 98.438, 0.944, 1.000, 
7, 219, 0.1106, 0.0002, 96.875, 100.000, 0.970, 1.000, 
7, 218, 0.1393, 0.0003, 96.875, 100.000, 0.921, 1.000, 
7, 217, 0.1518, 0.0002, 92.188, 100.000, 0.959, 1.000, 
7, 216, 0.0264, 0.0002, 98.438, 100.000, 0.948, 1.000, 
7, 215, 0.7033, 0.0002, 85.938, 100.000, 0.956, 1.000, 
7, 214, 0.1477, 0.0003, 96.875, 100.000, 0.924, 1.000, 
7, 213, 0.1206, 0.0002, 95.312, 100.000, 0.953, 1.000, 
7, 212, 0.1382, 0.0002, 96.875, 100.000, 0.943, 1.000, 
7, 211, 0.0303, 0.0002, 98.438, 100.000, 0.960, 1.000, 
7, 210, 0.4469, 0.0002, 89.062, 100.000, 0.952, 1.000, 
7, 209, 0.4182, 0.0003, 90.625, 100.000, 0.921, 1.000, 
7, 208, 0.0027, 0.0002, 100.000, 100.000, 0.951, 1.000, 
7, 207, 0.1883, 0.0002, 96.875, 100.000, 0.961, 1.000, 
7, 206, 0.0759, 0.0002, 96.875, 100.000, 0.960, 1.000, 
7, 205, 0.0259, 0.0002, 98.438, 100.000, 0.959, 1.000, 
7, 204, 0.0947, 0.0002, 98.438, 100.000, 0.958, 1.000, 
7, 203, 0.1068, 0.0002, 96.875, 100.000, 0.968, 1.000, 
7, 202, 0.0219, 0.0001, 98.438, 100.000, 0.969, 1.000, 
7, 201, 0.7258, 0.0004, 81.250, 100.000, 0.897, 1.000, 
7, 200, 0.2449, 0.0002, 92.188, 100.000, 0.952, 1.000, 
7, 199, 0.4275, 0.0002, 92.188, 100.000, 0.924, 1.000, 
7, 198, 0.2445, 0.0002, 93.750, 100.000, 0.959, 1.000, 
7, 197, 0.2034, 0.0002, 95.312, 100.000, 0.947, 1.000, 
7, 196, 0.1054, 0.0001, 98.438, 100.000, 0.964, 1.000, 
7, 195, 0.1322, 0.0002, 95.312, 100.000, 0.959, 1.000, 
7, 194, 0.2168, 0.0002, 93.750, 100.000, 0.955, 1.000, 
7, 193, 0.1862, 0.0001, 95.312, 100.000, 0.967, 1.000, 
7, 192, 0.3734, 0.0002, 96.875, 98.438, 0.965, 1.000, 
7, 191, 0.2844, 0.0002, 89.062, 100.000, 0.961, 1.000, 
7, 190, 0.3580, 0.0001, 93.750, 98.438, 0.965, 1.000, 
8, 190, 0.0468, 0.0002, 98.438, 100.000, 0.925, 1.000, 
8, 189, 0.3146, 0.0003, 92.188, 98.438, 0.909, 1.000, 
8, 188, 0.0432, 0.0002, 98.438, 100.000, 0.962, 1.000, 
8, 187, 0.1912, 0.0002, 98.438, 98.438, 0.949, 1.000, 
8, 186, 0.3956, 0.0001, 93.750, 100.000, 0.967, 1.000, 
8, 185, 0.0161, 0.0001, 100.000, 100.000, 0.966, 1.000, 
8, 184, 0.1263, 0.0001, 96.875, 100.000, 0.964, 1.000, 
8, 183, 0.0591, 0.0002, 98.438, 100.000, 0.962, 1.000, 
