epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
1, 252, 0.6196, 0.0007, 79.688, 98.438, 0.814, 0.485, 0.9118, 0.7874, 0.6134, 0.4026, 0.2163, 0.0831, 
1, 242, 0.6331, 0.0007, 84.375, 98.438, 0.879, 0.368, 0.8690, 0.6824, 0.4981, 0.3179, 0.1717, 0.0682, 
1, 232, 0.6170, 0.0005, 89.062, 100.000, 0.915, 0.478, 0.9214, 0.7944, 0.6198, 0.4115, 0.2156, 0.0855, 
1, 222, 0.1924, 0.0006, 92.188, 100.000, 0.897, 0.382, 0.9261, 0.8127, 0.6638, 0.5003, 0.3359, 0.2011, 
1, 212, 0.3610, 0.0005, 90.625, 98.438, 0.874, 0.530, 0.8968, 0.7631, 0.6031, 0.4233, 0.2535, 0.1333, 
1, 202, 0.3942, 0.0007, 90.625, 98.438, 0.828, 0.309, 0.8955, 0.7517, 0.5853, 0.4067, 0.2472, 0.1414, 
1, 192, 0.1959, 0.0010, 95.312, 100.000, 0.708, 0.228, 0.7871, 0.5382, 0.3480, 0.2298, 0.1433, 0.0773, 
1, 182, 0.4867, 0.0007, 85.938, 100.000, 0.866, 0.228, 0.8956, 0.7697, 0.6292, 0.4746, 0.3222, 0.1904, 
1, 172, 0.7623, 0.0005, 81.250, 100.000, 0.901, 0.453, 0.9193, 0.7966, 0.6353, 0.4300, 0.2379, 0.1018, 
1, 162, 0.1912, 0.0005, 90.625, 100.000, 0.916, 0.500, 0.9247, 0.8121, 0.6717, 0.5009, 0.3326, 0.1829, 
1, 152, 0.4318, 0.0004, 82.812, 100.000, 0.923, 0.583, 0.9252, 0.8173, 0.6752, 0.4965, 0.3292, 0.1774, 
