Files already downloaded and verified
Files already downloaded and verified
Ignoring network_output argument, using prob and logprob to obtain KL divergence
CIFAR100_resnet50_0_100_0.0_RobustnessDandR_eps1=7.8,_eps2=2.9__64
main_gc.py --dataset=CIFAR100 --model=resnet50 --pruning=True --tensorboard=True --log-interval=100 --pruning_config=./configs/CIFAR100_train.json --constraint=RobustnessDandR(eps1=7.8, eps2=2.9) --print-after-epoch=0 --dl2-weight=0 --delay=0 --epochs=200 --adv-after-epoch=100000000000 --batch-size=64 --load_model= --name=CIFAR100_res --lr=0.2 --lr-decay-every=60 --lr-decay-scalar=0.2
pruning_engine.load_mask(): did not find mask file, will load nothing
epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
1, 7552, 6.5533, 177.9769, 7.812, 9.375, 0.000, 0.000, 100, 201.22989702224731 
1, 7552, 4.8690, 231.5525, 0.000, 3.125, 0.000, 0.062, 200, 386.321302652359 
1, 7552, 4.6440, 167.2735, 1.562, 10.938, 0.000, 0.125, 300, 570.9361543655396 
1, 7552, 4.5887, 222.0511, 1.562, 6.250, 0.000, 0.000, 400, 755.4019095897675 
1, 7552, 4.5655, 200.6261, 0.000, 3.125, 0.000, 0.000, 500, 939.8945746421814 
1, 7552, 4.6388, 230.0035, 1.562, 9.375, 0.000, 0.000, 600, 1124.2578101158142 
1, 7552, 4.5498, 240.1047, 0.000, 4.688, 0.000, 0.000, 700, 1308.8155372142792 
2, 7552, 4.5134, 160.6641, 1.562, 6.250, 0.000, 0.125, 800, 1532.8788316249847 
2, 7552, 4.4343, 219.0083, 1.562, 7.812, 0.000, 0.000, 900, 1717.4917964935303 
2, 7552, 4.4539, 208.6317, 3.125, 9.375, 0.000, 0.125, 1000, 1902.1341154575348 
2, 7552, 4.3464, 193.3959, 3.125, 17.188, 0.000, 0.000, 1100, 2086.6318361759186 
2, 7552, 4.3791, 201.9162, 1.562, 10.938, 0.000, 0.000, 1200, 2271.119749069214 
2, 7552, 4.5328, 227.5102, 0.000, 3.125, 0.000, 0.000, 1300, 2456.2119517326355 
2, 7552, 4.2378, 172.8703, 4.688, 14.062, 0.000, 0.125, 1400, 2640.8558208942413 
2, 7552, 4.3569, 146.6570, 1.562, 12.500, 0.000, 0.125, 1500, 2825.2784423828125 
3, 7552, 4.3192, 141.7588, 1.562, 14.062, 0.000, 0.000, 2400, 3078.526616334915 
3, 7552, 4.2988, 170.3050, 4.688, 17.188, 0.000, 0.000, 2500, 3263.1647622585297 
3, 7552, 4.0982, 154.1472, 1.562, 23.438, 0.000, 0.000, 2600, 3447.6441612243652 
3, 7552, 4.1977, 152.6943, 6.250, 20.312, 0.000, 0.000, 2700, 3632.11830329895 
3, 7552, 4.1445, 119.5640, 6.250, 20.312, 0.000, 0.000, 2800, 3816.4619562625885 
3, 7552, 3.9832, 129.6137, 6.250, 28.125, 0.000, 0.000, 2900, 4000.993595123291 
3, 7552, 4.2555, 142.6907, 3.125, 25.000, 0.000, 0.062, 3000, 4185.434734582901 
3, 7552, 4.0840, 124.6822, 6.250, 23.438, 0.000, 0.062, 3100, 4370.350333929062 
4, 7552, 4.1519, 122.9024, 4.688, 17.188, 0.000, 0.125, 5500, 4507.62592959404 
4, 7552, 4.2186, 140.7608, 3.125, 25.000, 0.000, 0.188, 5600, 4692.491962194443 
4, 7552, 3.9926, 98.5104, 12.500, 26.562, 0.000, 0.188, 5700, 4877.062220096588 
4, 7552, 3.8891, 90.1239, 6.250, 26.562, 0.000, 0.188, 5800, 5061.49581861496 
4, 7552, 4.1996, 126.6599, 3.125, 18.750, 0.000, 0.062, 5900, 5246.086550712585 
4, 7552, 3.9785, 122.6460, 9.375, 28.125, 0.000, 0.125, 6000, 5430.877872228622 
4, 7552, 4.1457, 81.5843, 4.688, 20.312, 0.000, 0.438, 6100, 5615.6791796684265 
4, 7552, 4.1747, 93.7586, 0.000, 25.000, 0.000, 0.250, 6200, 5800.473695755005 
5, 7552, 4.1851, 68.7683, 9.375, 21.875, 0.000, 0.312, 11800, 6068.299688339233 
5, 7552, 3.6929, 89.6872, 10.938, 32.812, 0.000, 0.125, 11900, 6252.9847021102905 
5, 7552, 3.7246, 81.8816, 7.812, 34.375, 0.000, 0.250, 12000, 6437.692650318146 
5, 7552, 3.7103, 76.1530, 10.938, 32.812, 0.000, 0.375, 12100, 6622.54553437233 
5, 7552, 4.0179, 100.6930, 14.062, 34.375, 0.000, 0.188, 12200, 6807.440575838089 
5, 7552, 3.5957, 132.7803, 9.375, 37.500, 0.000, 0.125, 12300, 6992.227518796921 
5, 7552, 3.7212, 88.2066, 10.938, 42.188, 0.000, 0.312, 12400, 7177.2420699596405 
5, 7552, 3.6245, 71.1354, 14.062, 32.812, 0.000, 0.250, 12500, 7361.540969848633 
6, 7552, 3.8064, 84.8201, 10.938, 32.812, 0.000, 0.250, 24300, 7527.9397439956665 
6, 7552, 3.6211, 45.5382, 15.625, 35.938, 0.000, 0.438, 24400, 7712.971697568893 
6, 7552, 3.4134, 49.9258, 15.625, 37.500, 0.000, 0.500, 24500, 7898.00946855545 
6, 7552, 3.9519, 69.9780, 7.812, 31.250, 0.000, 0.250, 24600, 8083.095302581787 
6, 7552, 3.3757, 65.2867, 12.500, 46.875, 0.000, 0.312, 24700, 8268.145098686218 
6, 7552, 3.3297, 26.6668, 17.188, 45.312, 0.000, 0.625, 24800, 8453.455703496933 
6, 7552, 3.4839, 39.9101, 12.500, 42.188, 0.000, 0.500, 24900, 8640.989837646484 
6, 7552, 2.9841, 61.6294, 25.000, 65.625, 0.000, 0.250, 25000, 8831.236360788345 
7, 7552, 3.0889, 35.5280, 26.562, 59.375, 0.000, 0.500, 49300, 8978.416165590286 
7, 7552, 3.5793, 78.6899, 15.625, 40.625, 0.000, 0.125, 49400, 9169.049181699753 
7, 7552, 3.3569, 88.2730, 25.000, 48.438, 0.000, 0.062, 49500, 9359.741742134094 
7, 7552, 3.4405, 36.5970, 15.625, 39.062, 0.000, 0.500, 49600, 9550.522585868835 
7, 7552, 3.2801, 41.9368, 14.062, 50.000, 0.000, 0.562, 49700, 9741.288609981537 
7, 7552, 3.0688, 21.7948, 29.688, 51.562, 0.000, 0.688, 49800, 9932.109735250473 
7, 7552, 3.3390, 52.7395, 21.875, 46.875, 0.000, 0.500, 49900, 10122.55930685997 
7, 7552, 3.4819, 54.2940, 14.062, 39.062, 0.000, 0.438, 50000, 10312.957322359085 
8, 7552, 3.3897, 42.7957, 20.312, 46.875, 0.000, 0.375, 99400, 10601.01894402504 
8, 7552, 3.0745, 33.9551, 15.625, 45.312, 0.000, 0.438, 99500, 10791.77130818367 
8, 7552, 2.9657, 45.0554, 25.000, 56.250, 0.000, 0.500, 99600, 10982.564601659775 
8, 7552, 3.0703, 44.6585, 21.875, 42.188, 0.000, 0.500, 99700, 11173.18552017212 
8, 7552, 3.3943, 22.5521, 12.500, 50.000, 0.000, 0.688, 99800, 11363.895934343338 
8, 7552, 2.9476, 37.7170, 20.312, 51.562, 0.000, 0.500, 99900, 11554.69189286232 
8, 7552, 3.5290, 40.7543, 18.750, 43.750, 0.000, 0.500, 100000, 11744.563712120056 
9, 7552, 2.7729, 40.0351, 25.000, 60.938, 0.000, 0.500, 199500, 12131.669434547424 
9, 7552, 3.0866, 7.4126, 28.125, 51.562, 0.000, 0.812, 199600, 12322.372905731201 
9, 7552, 2.9257, 28.6254, 29.688, 53.125, 0.000, 0.625, 199700, 12513.03198647499 
9, 7552, 3.0455, 24.6803, 21.875, 50.000, 0.000, 0.625, 199800, 12703.76011300087 
9, 7552, 3.0041, 38.3334, 28.125, 51.562, 0.000, 0.500, 199900, 12894.429332733154 
9, 7552, 2.9521, 36.0754, 26.562, 57.812, 0.000, 0.375, 200000, 13085.168991565704 
9, 7552, 2.8065, 30.5551, 26.562, 62.500, 0.000, 0.625, 200100, 13276.174468040466 
10, 7552, 2.6828, 13.6023, 31.250, 64.062, 0.000, 0.875, 399700, 13671.720208883286 
10, 7552, 2.7499, 26.9737, 28.125, 62.500, 0.000, 0.562, 399800, 13862.564624071121 
10, 7552, 3.0357, 5.5406, 23.438, 57.812, 0.000, 0.875, 399900, 14053.247886180878 
10, 7552, 2.7880, 1.5366, 32.812, 57.812, 0.000, 0.875, 400000, 14243.98429441452 
10, 7552, 2.2820, 14.5941, 39.062, 65.625, 0.000, 0.938, 400100, 14434.758804798126 
10, 7552, 2.5453, 29.3972, 28.125, 70.312, 0.000, 0.625, 400200, 14625.549574613571 
10, 7552, 2.8319, 16.6986, 23.438, 59.375, 0.000, 0.688, 400300, 14816.1977789402 
11, 7552, 2.5798, 20.1887, 25.000, 64.062, 0.000, 0.688, 800000, 15038.504494667053 
11, 7552, 2.9443, 13.2329, 31.250, 59.375, 0.000, 0.812, 800100, 15229.304478883743 
11, 7552, 2.6240, 16.2279, 39.062, 64.062, 0.000, 0.812, 800200, 15420.08536529541 
11, 7552, 2.5818, 15.1912, 28.125, 70.312, 0.000, 0.812, 800300, 15610.879469394684 
11, 7552, 2.6070, 22.7204, 25.000, 70.312, 0.000, 0.562, 800400, 15801.715449333191 
11, 7552, 2.7569, 14.6268, 29.688, 60.938, 0.000, 0.750, 800500, 15992.497178792953 
11, 7552, 2.6155, 24.7505, 31.250, 64.062, 0.000, 0.688, 800600, 16183.29804801941 
11, 7552, 2.1079, 6.5643, 42.188, 76.562, 0.000, 0.938, 800700, 16374.02527832985 
12, 7552, 2.7666, 9.6529, 25.000, 64.062, 0.000, 0.812, 1600800, 16622.99245429039 
12, 7552, 2.3255, 0.6190, 46.875, 71.875, 0.000, 0.938, 1600900, 16813.52439236641 
12, 7552, 2.6419, 22.9314, 28.125, 64.062, 0.000, 0.562, 1601000, 17004.242528676987 
12, 7552, 1.9670, 8.5655, 43.750, 76.562, 0.000, 0.875, 1601100, 17194.88135790825 
12, 7552, 2.6428, 5.5928, 37.500, 64.062, 0.000, 0.938, 1601200, 17385.482344150543 
12, 7552, 2.3070, 11.1470, 40.625, 71.875, 0.000, 0.812, 1601300, 17575.961089849472 
12, 7552, 2.5550, 9.4607, 31.250, 68.750, 0.000, 0.875, 1601400, 17766.472217321396 
12, 7552, 2.6766, 9.2692, 34.375, 64.062, 0.000, 0.750, 1601500, 17956.95828270912 
13, 7552, 2.4518, 9.5645, 37.500, 67.188, 0.000, 0.875, 3202300, 18080.8173558712 
13, 7552, 2.4267, 9.4388, 35.938, 70.312, 0.000, 0.875, 3202400, 18271.674335718155 
13, 7552, 2.0062, 18.7291, 42.188, 76.562, 0.000, 0.750, 3202500, 18462.59195637703 
13, 7552, 2.2823, 11.5673, 39.062, 70.312, 0.000, 0.812, 3202600, 18647.834722995758 
13, 7552, 2.4515, 13.4198, 34.375, 67.188, 0.000, 0.812, 3202700, 18829.519709587097 
13, 7552, 2.2602, 24.2559, 35.938, 78.125, 0.000, 0.562, 3202800, 19011.253499746323 
13, 7552, 2.4263, 5.0638, 37.500, 71.875, 0.000, 0.938, 3202900, 19192.92012000084 
13, 7552, 2.6352, 6.5759, 34.375, 64.062, 0.000, 0.750, 3203000, 19374.709799289703 
14, 7552, 1.9163, 3.4607, 48.438, 79.688, 0.000, 0.875, 6405400, 19610.947545051575 
14, 7552, 2.5155, 0.4422, 35.938, 67.188, 0.000, 0.938, 6405500, 19795.464397192 
14, 7552, 2.0697, 3.9710, 39.062, 78.125, 0.000, 0.875, 6405600, 19979.890243530273 
14, 7552, 2.1644, 9.4597, 46.875, 73.438, 0.000, 0.812, 6405700, 20164.399929523468 
14, 7552, 2.0814, 15.4569, 39.062, 73.438, 0.000, 0.750, 6405800, 20348.882176160812 
14, 7552, 2.3086, 2.1400, 40.625, 68.750, 0.000, 0.938, 6405900, 20533.282738924026 
14, 7552, 2.0986, 16.0744, 51.562, 75.000, 0.000, 0.812, 6406000, 20717.7120783329 
14, 7552, 2.1889, 12.3123, 43.750, 65.625, 0.000, 0.750, 6406100, 20902.22732567787 
15, 7552, 2.0052, 12.7224, 46.875, 76.562, 0.000, 0.750, 12811600, 21190.784163236618 
15, 7552, 1.9426, 26.8532, 50.000, 79.688, 0.000, 0.688, 12811700, 21375.293105125427 
15, 7552, 1.5556, 3.2027, 60.938, 82.812, 0.000, 0.938, 12811800, 21559.73847436905 
15, 7552, 1.9333, 19.7580, 45.312, 75.000, 0.000, 0.688, 12811900, 21744.19764471054 
15, 7552, 1.9053, 17.5544, 51.562, 75.000, 0.000, 0.812, 12812000, 21928.708875656128 
15, 7552, 2.0367, 6.1122, 43.750, 79.688, 0.000, 0.875, 12812100, 22113.249440193176 
15, 7552, 2.4528, 8.5147, 26.562, 75.000, 0.000, 0.812, 12812200, 22297.710736751556 
16, 7552, 2.2118, 4.3036, 42.188, 71.875, 0.000, 0.875, 25623800, 22506.48950791359 
16, 7552, 2.2078, 10.5388, 48.438, 73.438, 0.000, 0.875, 25623900, 22691.066863775253 
16, 7552, 2.0171, 4.9237, 42.188, 81.250, 0.000, 0.875, 25624000, 22875.515754699707 
16, 7552, 1.8246, 18.0573, 45.312, 79.688, 0.000, 0.812, 25624100, 23059.96217560768 
16, 7552, 1.6956, 14.5784, 51.562, 81.250, 0.000, 0.875, 25624200, 23244.436201334 
16, 7552, 2.1162, 0.0000, 46.875, 73.438, 0.000, 1.000, 25624300, 23428.884732723236 
16, 7552, 2.4534, 1.1991, 42.188, 67.188, 0.000, 0.938, 25624400, 23613.419501781464 
16, 7552, 1.7748, 1.3705, 54.688, 78.125, 0.000, 0.938, 25624500, 23797.899717330933 
17, 7552, 1.5502, 4.6721, 57.812, 82.812, 0.000, 0.938, 51248400, 24028.327988147736 
17, 7552, 1.9199, 0.0000, 42.188, 76.562, 0.000, 1.000, 51248500, 24212.87542438507 
17, 7552, 1.4999, 12.7328, 60.938, 84.375, 0.000, 0.875, 51248600, 24397.39226412773 
17, 7552, 1.7403, 0.0000, 54.688, 81.250, 0.000, 1.000, 51248700, 24581.859218358994 
17, 7552, 2.0103, 0.0000, 51.562, 71.875, 0.000, 1.000, 51248800, 24766.283635616302 
17, 7552, 1.4345, 1.6863, 53.125, 84.375, 0.000, 0.875, 51248900, 24950.815430402756 
17, 7552, 1.7972, 9.5115, 46.875, 79.688, 0.000, 0.812, 51249000, 25135.1477124691 
17, 7552, 1.8851, 2.7121, 51.562, 79.688, 0.000, 0.875, 51249100, 25319.53992176056 
18, 7552, 1.8379, 7.8457, 46.875, 78.125, 0.000, 0.875, 102497600, 25590.443848848343 
18, 7552, 1.9692, 11.0093, 50.000, 78.125, 0.000, 0.812, 102497700, 25775.011568784714 
18, 7552, 1.9057, 6.4831, 45.312, 85.938, 0.000, 0.938, 102497800, 25959.451617479324 
18, 7552, 1.4563, 4.7141, 60.938, 87.500, 0.000, 0.938, 102497900, 26143.844658613205 
18, 7552, 1.7380, 6.0696, 48.438, 78.125, 0.000, 0.812, 102498000, 26328.250868082047 
18, 7552, 1.6642, 0.6698, 59.375, 79.688, 0.000, 0.938, 102498100, 26512.766737937927 
18, 7552, 1.8711, 0.9628, 50.000, 79.688, 0.000, 0.938, 102498200, 26697.350663900375 
18, 7552, 1.6557, 2.6753, 50.000, 89.062, 0.000, 0.875, 102498300, 26880.711955308914 
19, 7552, 1.4155, 0.0000, 59.375, 90.625, 0.000, 1.000, 204995900, 27061.16795516014 
19, 7552, 1.4373, 0.0000, 56.250, 90.625, 0.000, 1.000, 204996000, 27245.629839897156 
19, 7552, 1.8645, 0.0000, 51.562, 79.688, 0.000, 1.000, 204996100, 27430.04665827751 
19, 7552, 1.5050, 17.6916, 60.938, 84.375, 0.000, 0.812, 204996200, 27614.452278852463 
19, 7552, 1.6535, 9.2087, 50.000, 87.500, 0.000, 0.812, 204996300, 27798.890797138214 
19, 7552, 1.7080, 7.5192, 53.125, 84.375, 0.000, 0.875, 204996400, 27983.380156755447 
19, 7552, 1.8779, 0.0000, 53.125, 81.250, 0.000, 1.000, 204996500, 28167.88051342964 
19, 7552, 1.5920, 7.7150, 56.250, 87.500, 0.000, 0.875, 204996600, 28351.47794318199 
20, 7552, 1.5813, 6.2853, 57.812, 81.250, 0.000, 0.875, 409992500, 28524.697360515594 
20, 7552, 1.6092, 4.2838, 46.875, 90.625, 0.000, 0.938, 409992600, 28708.302647829056 
