Files already downloaded and verified
Files already downloaded and verified
CIFAR100_resnet50_350_100_0.02_RobustnessG_eps=0.3,_delta=0.52__64
main_gc.py --dataset=CIFAR100 --model=resnet50 --pruning=True --tensorboard=True --log-interval=100 --pruning_config=./configs/CIFAR100_350_100.json --constraint=RobustnessG(eps=0.3, delta=0.52) --print-after-epoch=0 --dl2-weight=0.02 --delay=0 --epochs=1000 --adv-after-epoch=0 --batch-size=64 --load_model=./CIFAR100_res/best_model.weights --name=CIFAR100_res_64
pruning_engine.load_mask(): did not find mask file, will load nothing
epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
1, 7552, 0.0027, 0.6924, 100.000, 100.000, 0.000, 0.156, 0, 25.04845690727234 
1, 7552, 0.0029, 0.2491, 100.000, 100.000, 0.000, 0.312, 100, 497.8865489959717 
1, 7202, 0.0123, 0.1803, 100.000, 100.000, 0.000, 0.312, 200, 971.8117275238037 
1, 6852, 0.0148, 0.0717, 100.000, 100.000, 0.000, 0.625, 300, 1447.0978541374207 
1, 6502, 0.0063, 0.0579, 100.000, 100.000, 0.000, 0.594, 400, 1924.541844367981 
1, 6152, 0.0121, 0.0478, 100.000, 100.000, 0.000, 0.594, 500, 2403.8679926395416 
1, 5802, 0.0059, 0.0082, 100.000, 100.000, 0.000, 0.875, 600, 2885.6539640426636 
1, 5452, 0.0203, 0.0361, 100.000, 100.000, 0.000, 0.781, 700, 3369.696342945099 
2, 4752, 0.0498, 0.0301, 100.000, 100.000, 0.000, 0.750, 800, 3908.8647577762604 
2, 4402, 0.1731, 0.0175, 96.875, 100.000, 0.000, 0.781, 900, 4402.721702575684 
2, 4052, 0.1672, 0.0227, 95.312, 100.000, 0.000, 0.781, 1000, 4898.34378194809 
2, 3702, 0.1819, 0.0049, 96.875, 100.000, 0.000, 0.875, 1100, 5395.583091974258 
2, 3352, 0.3431, 0.0133, 95.312, 100.000, 0.000, 0.812, 1200, 5894.901921272278 
2, 3002, 0.4121, 0.0101, 92.188, 98.438, 0.000, 0.875, 1300, 6395.780559301376 
2, 2652, 0.6236, 0.0000, 81.250, 96.875, 0.000, 1.000, 1400, 6899.435804367065 
2, 2302, 0.7513, 0.0104, 75.000, 96.875, 0.000, 0.906, 1500, 7404.677148580551 
3, 1952, 0.9246, 0.0244, 76.562, 93.750, 0.000, 0.750, 2400, 8044.131577014923 
3, 1602, 0.8748, 0.0696, 73.438, 98.438, 0.000, 0.500, 2500, 8554.074153900146 
3, 1252, 1.5167, 0.0037, 54.688, 89.062, 0.000, 0.844, 2600, 9065.21128153801 
3, 902, 2.1456, 0.0270, 43.750, 76.562, 0.000, 0.469, 2700, 9578.39777135849 
3, 552, 2.5885, 0.0366, 34.375, 67.188, 0.000, 0.656, 2800, 10093.218215465546 
3, 202, 3.4609, 0.0576, 15.625, 48.438, 0.000, 0.500, 2900, 10609.96053981781 
3, 0, 3.9506, 0.0000, 10.938, 39.062, 0.000, 1.000, 3000, 11128.281839370728 
python3: can't open file 'remove_header': [Errno 2] No such file or directory
