Files already downloaded and verified
Files already downloaded and verified
CIFAR100_resnet50_350_100_0.005_RobustnessG_eps=0.3,_delta=0.52__64
main_gc.py --dataset=CIFAR100 --model=resnet50 --pruning=True --tensorboard=True --log-interval=100 --pruning_config=./configs/CIFAR100_350_100.json --constraint=RobustnessG(eps=0.3, delta=0.52) --print-after-epoch=0 --dl2-weight=0.005 --delay=0 --epochs=1000 --adv-after-epoch=0 --batch-size=64 --load_model=./CIFAR100_res/best_model.weights --name=CIFAR100_res_64
pruning_engine.load_mask(): did not find mask file, will load nothing
epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
1, 7552, 0.0027, 0.6338, 100.000, 100.000, 0.000, 0.156, 0, 25.8026864528656 
1, 7552, 0.0015, 0.6037, 100.000, 100.000, 0.000, 0.250, 100, 499.30696725845337 
1, 7202, 0.0049, 0.4123, 100.000, 100.000, 0.000, 0.062, 200, 977.3546626567841 
1, 6852, 0.0043, 0.4648, 100.000, 100.000, 0.000, 0.156, 300, 1455.8332858085632 
1, 6502, 0.0043, 0.3082, 100.000, 100.000, 0.000, 0.156, 400, 1937.3823099136353 
1, 6152, 0.0199, 0.3394, 98.438, 100.000, 0.000, 0.250, 500, 2419.5312633514404 
1, 5802, 0.0057, 0.3198, 100.000, 100.000, 0.000, 0.188, 600, 2903.4746158123016 
1, 5452, 0.0159, 0.2444, 100.000, 100.000, 0.000, 0.406, 700, 3387.4786620140076 
2, 4752, 0.0530, 0.3853, 98.438, 100.000, 0.000, 0.250, 800, 3923.837653398514 
2, 4402, 0.1307, 0.2739, 96.875, 100.000, 0.000, 0.281, 900, 4415.922318696976 
2, 4052, 0.1276, 0.2596, 96.875, 100.000, 0.000, 0.219, 1000, 4909.552171230316 
2, 3702, 0.2035, 0.2122, 95.312, 100.000, 0.000, 0.219, 1100, 5405.208694696426 
2, 3352, 0.2453, 0.2291, 93.750, 100.000, 0.000, 0.219, 1200, 5902.446316480637 
2, 3002, 0.3829, 0.1927, 92.188, 100.000, 0.000, 0.125, 1300, 6402.2623546123505 
2, 2652, 0.5191, 0.1456, 89.062, 98.438, 0.000, 0.375, 1400, 6902.9000363349915 
2, 2302, 0.7956, 0.2463, 75.000, 95.312, 0.000, 0.219, 1500, 7406.071016788483 
3, 1952, 1.0156, 0.2721, 68.750, 92.188, 0.000, 0.156, 2400, 8043.432056903839 
3, 1602, 1.0661, 0.4395, 67.188, 95.312, 0.000, 0.062, 2500, 8552.150228023529 
3, 1252, 1.3592, 0.3930, 62.500, 90.625, 0.000, 0.094, 2600, 9061.946696519852 
3, 902, 1.9755, 0.3020, 51.562, 79.688, 0.000, 0.094, 2700, 9573.786391735077 
3, 552, 2.4282, 0.1513, 37.500, 60.938, 0.000, 0.188, 2800, 10087.293771743774 
3, 202, 3.2818, 0.1221, 18.750, 53.125, 0.000, 0.281, 2900, 10603.056643009186 
3, 0, 3.9594, 0.0000, 14.062, 37.500, 0.000, 1.000, 3000, 11120.066877365112 
python3: can't open file 'remove_header': [Errno 2] No such file or directory
